,matlab_index,year_doy,satellite,filename,manual time,SOIT time
134,135,2016158,aqua,135_NE_Greenland.2016158.aqua.250m.tif,2016-06-06 11:30:00,2016-06-06 11:30:49
135,136,2016158,terra,136_NE_Greenland.2016158.terra.250m.tif,2016-06-06 14:25:00,2016-06-06 12:49:06
136,137,2016159,aqua,137_NE_Greenland.2016159.aqua.250m.tif,2016-06-07 12:15:00,2016-06-07 12:13:37
137,138,2016159,terra,138_NE_Greenland.2016159.terra.250m.tif,2016-06-07 13:30:00,2016-06-07 13:32:00
138,139,2016160,aqua,139_NE_Greenland.2016160.aqua.250m.tif,2016-06-08 12:55:00,2016-06-08 11:18:36
139,140,2016160,terra,140_NE_Greenland.2016160.terra.250m.tif,2016-06-08 14:15:00,2016-06-08 14:14:47
140,141,2016161,aqua,141_NE_Greenland.2016161.aqua.250m.tif,2016-06-09 12:00:00,2016-06-09 12:01:22
141,142,2016161,terra,142_NE_Greenland.2016161.terra.250m.tif,2016-06-09 13:20:00,2016-06-09 13:19:46
142,143,2016162,aqua,143_NE_Greenland.2016162.aqua.250m.tif,2016-06-10 12:45:00,2016-06-10 12:44:15
143,144,2016162,terra,144_NE_Greenland.2016162.terra.250m.tif,2016-06-10 14:00:00,2016-06-10 14:02:35
144,145,2016163,aqua,145_NE_Greenland.2016163.aqua.250m.tif,2016-06-11 11:50:00,2016-06-11 11:49:07
145,146,2016163,terra,146_NE_Greenland.2016163.terra.250m.tif,2016-06-11 13:05:00,2016-06-11 13:07:32
146,147,2016164,aqua,147_NE_Greenland.2016164.aqua.250m.tif,2016-06-12 12:30:00,2016-06-12 12:31:58
147,148,2016164,terra,148_NE_Greenland.2016164.terra.250m.tif,2016-06-12 13:50:00,2016-06-12 13:50:22
148,149,2016165,aqua,149_NE_Greenland.2016165.aqua.250m.tif,2016-06-13 13:15:00,2016-06-13 11:36:53
149,150,2016165,terra,150_NE_Greenland.2016165.terra.250m.tif,2016-06-13 14:30:00,2016-06-13 12:55:17
150,151,2016166,aqua,151_NE_Greenland.2016166.aqua.250m.tif,2016-06-14 12:20:00,2016-06-14 12:19:42
151,152,2016166,terra,152_NE_Greenland.2016166.terra.250m.tif,2016-06-14 13:35:00,2016-06-14 13:38:09
152,153,2016167,aqua,153_NE_Greenland.2016167.aqua.250m.tif,2016-06-15 13:00:00,2016-06-15 11:24:38
153,154,2016167,terra,154_NE_Greenland.2016167.terra.250m.tif,2016-06-15 14:20:00,2016-06-15 14:20:55
154,155,2016168,aqua,155_NE_Greenland.2016168.aqua.250m.tif,2016-06-16 12:05:00,2016-06-16 12:07:26
155,156,2016168,terra,156_NE_Greenland.2016168.terra.250m.tif,2016-06-16 13:25:00,2016-06-16 13:25:55
156,157,2016169,aqua,157_NE_Greenland.2016169.aqua.250m.tif,2016-06-17 12:50:00,2016-06-17 11:12:25
157,158,2016169,terra,158_NE_Greenland.2016169.terra.250m.tif,2016-06-17 14:05:00,2016-06-17 14:08:43
158,159,2016170,aqua,159_NE_Greenland.2016170.aqua.250m.tif,2016-06-18 11:55:00,2016-06-18 11:55:10
159,160,2016170,terra,160_NE_Greenland.2016170.terra.250m.tif,2016-06-18 13:15:00,2016-06-18 13:13:41
160,161,2016171,aqua,161_NE_Greenland.2016171.aqua.250m.tif,2016-06-19 12:40:00,2016-06-19 12:38:02
161,162,2016171,terra,162_NE_Greenland.2016171.terra.250m.tif,2016-06-19 13:55:00,2016-06-19 13:56:30
162,163,2016172,aqua,163_NE_Greenland.2016172.aqua.250m.tif,2016-06-20 11:45:00,2016-06-20 11:42:55
163,164,2016172,terra,164_NE_Greenland.2016172.terra.250m.tif,2016-06-20 13:00:00,2016-06-20 13:01:26
164,165,2016173,aqua,165_NE_Greenland.2016173.aqua.250m.tif,2016-06-21 12:25:00,2016-06-21 12:25:44
165,166,2016173,terra,166_NE_Greenland.2016173.terra.250m.tif,2016-06-21 13:45:00,2016-06-21 13:44:17
166,167,2016174,aqua,167_NE_Greenland.2016174.aqua.250m.tif,2016-06-22 11:30:00,2016-06-22 11:30:40
167,168,2016174,terra,168_NE_Greenland.2016174.terra.250m.tif,2016-06-22 14:25:00,2016-06-22 12:49:10
168,169,2016175,aqua,169_NE_Greenland.2016175.aqua.250m.tif,2016-06-23 12:15:00,2016-06-23 12:13:28
169,170,2016175,terra,170_NE_Greenland.2016175.terra.250m.tif,2016-06-23 13:30:00,2016-06-23 13:32:03
170,171,2016176,aqua,171_NE_Greenland.2016176.aqua.250m.tif,2016-06-24 12:55:00,2016-06-24 11:18:26
171,172,2016176,terra,172_NE_Greenland.2016176.terra.250m.tif,2016-06-24 14:15:00,2016-06-24 14:14:50
172,173,2016177,aqua,173_NE_Greenland.2016177.aqua.250m.tif,2016-06-25 12:00:00,2016-06-25 12:01:12
173,174,2016177,terra,174_NE_Greenland.2016177.terra.250m.tif,2016-06-25 13:20:00,2016-06-25 13:19:49
174,175,2016178,aqua,175_NE_Greenland.2016178.aqua.250m.tif,2016-06-26 12:45:00,2016-06-26 12:44:04
175,176,2016178,terra,176_NE_Greenland.2016178.terra.250m.tif,2016-06-26 14:00:00,2016-06-26 14:02:38
176,177,2016179,aqua,177_NE_Greenland.2016179.aqua.250m.tif,2016-06-27 11:50:00,2016-06-27 11:48:56
177,178,2016179,terra,178_NE_Greenland.2016179.terra.250m.tif,2016-06-27 13:05:00,2016-06-27 13:07:34
178,179,2016180,aqua,179_NE_Greenland.2016180.aqua.250m.tif,2016-06-28 12:30:00,2016-06-28 12:31:47
179,180,2016180,terra,180_NE_Greenland.2016180.terra.250m.tif,2016-06-28 13:50:00,2016-06-28 13:50:24
180,181,2016181,aqua,181_NE_Greenland.2016181.aqua.250m.tif,2016-06-29 13:15:00,2016-06-29 11:36:41
181,182,2016181,terra,182_NE_Greenland.2016181.terra.250m.tif,2016-06-29 14:30:00,2016-06-29 12:55:18
182,183,2016182,aqua,183_NE_Greenland.2016182.aqua.250m.tif,2016-06-30 12:20:00,2016-06-30 12:19:30
183,184,2016182,terra,184_NE_Greenland.2016182.terra.250m.tif,2016-06-30 13:35:00,2016-06-30 13:38:10
184,185,2016183,aqua,185_NE_Greenland.2016183.aqua.250m.tif,2016-07-01 13:00:00,2016-07-01 11:24:27
185,186,2016183,terra,186_NE_Greenland.2016183.terra.250m.tif,2016-07-01 14:20:00,2016-07-01 14:20:56
186,187,2016184,aqua,187_NE_Greenland.2016184.aqua.250m.tif,2016-07-02 12:05:00,2016-07-02 12:07:15
187,188,2016184,terra,188_NE_Greenland.2016184.terra.250m.tif,2016-07-02 13:25:00,2016-07-02 13:25:56
188,189,2016185,aqua,189_NE_Greenland.2016185.aqua.250m.tif,2016-07-03 12:50:00,2016-07-03 11:12:14
189,190,2016185,terra,190_NE_Greenland.2016185.terra.250m.tif,2016-07-03 14:05:00,2016-07-03 14:08:44
190,191,2016186,aqua,191_NE_Greenland.2016186.aqua.250m.tif,2016-07-04 11:55:00,2016-07-04 11:55:00
191,192,2016186,terra,192_NE_Greenland.2016186.terra.250m.tif,2016-07-04 13:15:00,2016-07-04 13:13:42
192,193,2016187,aqua,193_NE_Greenland.2016187.aqua.250m.tif,2016-07-05 12:40:00,2016-07-05 12:37:52
193,194,2016187,terra,194_NE_Greenland.2016187.terra.250m.tif,2016-07-05 13:55:00,2016-07-05 13:56:31
194,195,2016188,aqua,195_NE_Greenland.2016188.aqua.250m.tif,2016-07-06 11:45:00,2016-07-06 11:42:46
195,196,2016188,terra,196_NE_Greenland.2016188.terra.250m.tif,2016-07-06 13:00:00,2016-07-06 13:01:26
196,197,2016189,aqua,197_NE_Greenland.2016189.aqua.250m.tif,2016-07-07 12:25:00,2016-07-07 12:25:36
197,198,2016189,terra,198_NE_Greenland.2016189.terra.250m.tif,2016-07-07 13:45:00,2016-07-07 13:44:17
198,199,2016190,aqua,199_NE_Greenland.2016190.aqua.250m.tif,2016-07-08 11:30:00,2016-07-08 11:30:32
199,200,2016190,terra,200_NE_Greenland.2016190.terra.250m.tif,2016-07-08 14:25:00,2016-07-08 12:49:10
200,201,2016191,aqua,201_NE_Greenland.2016191.aqua.250m.tif,2016-07-09 12:15:00,2016-07-09 12:13:20
201,202,2016191,terra,202_NE_Greenland.2016191.terra.250m.tif,2016-07-09 13:30:00,2016-07-09 13:32:03
202,203,2016192,aqua,203_NE_Greenland.2016192.aqua.250m.tif,2016-07-10 12:55:00,2016-07-10 11:18:18
203,204,2016192,terra,204_NE_Greenland.2016192.terra.250m.tif,2016-07-10 14:15:00,2016-07-10 14:14:49
204,205,2016193,aqua,205_NE_Greenland.2016193.aqua.250m.tif,2016-07-11 12:00:00,2016-07-11 12:01:05
205,206,2016193,terra,206_NE_Greenland.2016193.terra.250m.tif,2016-07-11 13:20:00,2016-07-11 13:19:48
206,207,2016194,aqua,207_NE_Greenland.2016194.aqua.250m.tif,2016-07-12 12:45:00,2016-07-12 12:43:57
207,208,2016194,terra,208_NE_Greenland.2016194.terra.250m.tif,2016-07-12 14:00:00,2016-07-12 14:02:36
208,209,2016195,aqua,209_NE_Greenland.2016195.aqua.250m.tif,2016-07-13 11:50:00,2016-07-13 11:48:50
209,210,2016195,terra,210_NE_Greenland.2016195.terra.250m.tif,2016-07-13 13:05:00,2016-07-13 13:07:33
210,211,2016196,aqua,211_NE_Greenland.2016196.aqua.250m.tif,2016-07-14 12:30:00,2016-07-14 12:31:41
211,212,2016196,terra,212_NE_Greenland.2016196.terra.250m.tif,2016-07-14 13:50:00,2016-07-14 13:50:23
212,213,2016197,aqua,213_NE_Greenland.2016197.aqua.250m.tif,2016-07-15 13:15:00,2016-07-15 11:36:35
213,214,2016197,terra,214_NE_Greenland.2016197.terra.250m.tif,2016-07-15 14:30:00,2016-07-15 12:55:17
214,215,2016198,aqua,215_NE_Greenland.2016198.aqua.250m.tif,2016-07-16 12:20:00,2016-07-16 12:19:24
215,216,2016198,terra,216_NE_Greenland.2016198.terra.250m.tif,2016-07-16 13:35:00,2016-07-16 13:38:09
216,217,2016199,aqua,217_NE_Greenland.2016199.aqua.250m.tif,2016-07-17 13:00:00,2016-07-17 11:24:21
217,218,2016199,terra,218_NE_Greenland.2016199.terra.250m.tif,2016-07-17 14:20:00,2016-07-17 14:20:54
218,219,2016200,aqua,219_NE_Greenland.2016200.aqua.250m.tif,2016-07-18 12:05:00,2016-07-18 12:07:08
219,220,2016200,terra,220_NE_Greenland.2016200.terra.250m.tif,2016-07-18 13:25:00,2016-07-18 13:25:54
220,221,2016201,aqua,221_NE_Greenland.2016201.aqua.250m.tif,2016-07-19 12:50:00,2016-07-19 11:12:07
221,222,2016201,terra,222_NE_Greenland.2016201.terra.250m.tif,2016-07-19 14:05:00,2016-07-19 14:08:41
222,223,2016202,aqua,223_NE_Greenland.2016202.aqua.250m.tif,2016-07-20 11:55:00,2016-07-20 11:54:53
223,224,2016202,terra,224_NE_Greenland.2016202.terra.250m.tif,2016-07-20 13:15:00,2016-07-20 13:13:39
224,225,2016203,aqua,225_NE_Greenland.2016203.aqua.250m.tif,2016-07-21 12:40:00,2016-07-21 12:37:44
225,226,2016203,terra,226_NE_Greenland.2016203.terra.250m.tif,2016-07-21 13:55:00,2016-07-21 13:56:28
226,227,2016204,aqua,227_NE_Greenland.2016204.aqua.250m.tif,2016-07-22 11:45:00,2016-07-22 11:42:38
227,228,2016204,terra,228_NE_Greenland.2016204.terra.250m.tif,2016-07-22 13:00:00,2016-07-22 13:01:23
