,matlab_index,year_doy,satellite,filename,manual time,SOIT time
35,36,2015107,terra,36_NE_Greenland.2015107.terra.250m.tif,2015-04-17 14:25:00,2015-04-17 12:48:29
36,37,2015108,aqua,37_NE_Greenland.2015108.aqua.250m.tif,2015-04-18 12:15:00,2015-04-18 12:14:43
37,38,2015108,terra,38_NE_Greenland.2015108.terra.250m.tif,2015-04-18 13:30:00,2015-04-18 13:31:20
38,39,2015109,aqua,39_NE_Greenland.2015109.aqua.250m.tif,2015-04-19 12:55:00,2015-04-19 11:19:42
39,40,2015109,terra,40_NE_Greenland.2015109.terra.250m.tif,2015-04-19 14:15:00,2015-04-19 14:14:06
40,41,2015110,aqua,41_NE_Greenland.2015110.aqua.250m.tif,2015-04-20 12:00:00,2015-04-20 12:02:29
41,42,2015110,terra,42_NE_Greenland.2015110.terra.250m.tif,2015-04-20 13:20:00,2015-04-20 13:19:03
42,43,2015111,aqua,43_NE_Greenland.2015111.aqua.250m.tif,2015-04-21 12:45:00,2015-04-21 12:45:23
43,44,2015111,terra,44_NE_Greenland.2015111.terra.250m.tif,2015-04-21 14:00:00,2015-04-21 14:01:50
44,45,2015112,aqua,45_NE_Greenland.2015112.aqua.250m.tif,2015-04-22 11:50:00,2015-04-22 11:50:15
45,46,2015112,terra,46_NE_Greenland.2015112.terra.250m.tif,2015-04-22 13:05:00,2015-04-22 13:06:45
46,47,2015113,aqua,47_NE_Greenland.2015113.aqua.250m.tif,2015-04-23 12:30:00,2015-04-23 12:33:07
47,48,2015113,terra,48_NE_Greenland.2015113.terra.250m.tif,2015-04-23 13:50:00,2015-04-23 13:49:34
48,49,2015114,aqua,49_NE_Greenland.2015114.aqua.250m.tif,2015-04-24 13:15:00,2015-04-24 11:38:03
49,50,2015114,terra,50_NE_Greenland.2015114.terra.250m.tif,2015-04-24 14:30:00,2015-04-24 12:54:29
50,51,2015115,aqua,51_NE_Greenland.2015115.aqua.250m.tif,2015-04-25 12:20:00,2015-04-25 12:20:52
51,52,2015115,terra,52_NE_Greenland.2015115.terra.250m.tif,2015-04-25 13:35:00,2015-04-25 13:37:27
52,53,2015116,aqua,53_NE_Greenland.2015116.aqua.250m.tif,2015-04-26 13:00:00,2015-04-26 11:25:50
53,54,2015116,terra,54_NE_Greenland.2015116.terra.250m.tif,2015-04-26 14:20:00,2015-04-26 14:20:19
54,55,2015117,aqua,55_NE_Greenland.2015117.aqua.250m.tif,2015-04-27 12:05:00,2015-04-27 12:08:38
55,56,2015117,terra,56_NE_Greenland.2015117.terra.250m.tif,2015-04-27 13:25:00,2015-04-27 13:25:17
56,57,2015118,aqua,57_NE_Greenland.2015118.aqua.250m.tif,2015-04-28 12:50:00,2015-04-28 11:13:37
57,58,2015118,terra,58_NE_Greenland.2015118.terra.250m.tif,2015-04-28 14:05:00,2015-04-28 14:08:06
58,59,2015119,aqua,59_NE_Greenland.2015119.aqua.250m.tif,2015-04-29 11:55:00,2015-04-29 11:56:23
59,60,2015119,terra,60_NE_Greenland.2015119.terra.250m.tif,2015-04-29 13:15:00,2015-04-29 13:13:05
60,61,2015120,aqua,61_NE_Greenland.2015120.aqua.250m.tif,2015-04-30 12:40:00,2015-04-30 12:39:15
61,62,2015120,terra,62_NE_Greenland.2015120.terra.250m.tif,2015-04-30 13:55:00,2015-04-30 13:55:56
62,63,2015121,aqua,63_NE_Greenland.2015121.aqua.250m.tif,2015-05-01 11:45:00,2015-05-01 11:44:09
63,64,2015121,terra,64_NE_Greenland.2015121.terra.250m.tif,2015-05-01 13:00:00,2015-05-01 13:00:53
64,65,2015122,aqua,65_NE_Greenland.2015122.aqua.250m.tif,2015-05-02 12:25:00,2015-05-02 12:26:59
65,66,2015122,terra,66_NE_Greenland.2015122.terra.250m.tif,2015-05-02 13:45:00,2015-05-02 13:43:46
66,67,2015123,aqua,67_NE_Greenland.2015123.aqua.250m.tif,2015-05-03 11:30:00,2015-05-03 11:31:55
67,68,2015123,terra,68_NE_Greenland.2015123.terra.250m.tif,2015-05-03 14:25:00,2015-05-03 12:48:40
68,69,2015124,aqua,69_NE_Greenland.2015124.aqua.250m.tif,2015-05-04 12:15:00,2015-05-04 12:14:43
69,70,2015124,terra,70_NE_Greenland.2015124.terra.250m.tif,2015-05-04 13:30:00,2015-05-04 13:31:35
70,71,2015125,aqua,71_NE_Greenland.2015125.aqua.250m.tif,2015-05-05 12:55:00,2015-05-05 11:19:41
71,72,2015125,terra,72_NE_Greenland.2015125.terra.250m.tif,2015-05-05 14:15:00,2015-05-05 14:14:23
72,73,2015126,aqua,73_NE_Greenland.2015126.aqua.250m.tif,2015-05-06 12:00:00,2015-05-06 12:02:27
73,74,2015126,terra,74_NE_Greenland.2015126.terra.250m.tif,2015-05-06 13:20:00,2015-05-06 13:19:23
74,75,2015127,aqua,75_NE_Greenland.2015127.aqua.250m.tif,2015-05-07 12:45:00,2015-05-07 12:45:19
75,76,2015127,terra,76_NE_Greenland.2015127.terra.250m.tif,2015-05-07 14:00:00,2015-05-07 14:02:13
76,77,2015128,aqua,77_NE_Greenland.2015128.aqua.250m.tif,2015-05-08 11:50:00,2015-05-08 11:50:11
77,78,2015128,terra,78_NE_Greenland.2015128.terra.250m.tif,2015-05-08 13:05:00,2015-05-08 13:07:11
78,79,2015129,aqua,79_NE_Greenland.2015129.aqua.250m.tif,2015-05-09 12:30:00,2015-05-09 12:33:01
79,80,2015129,terra,80_NE_Greenland.2015129.terra.250m.tif,2015-05-09 13:50:00,2015-05-09 13:50:02
80,81,2015130,aqua,81_NE_Greenland.2015130.aqua.250m.tif,2015-05-10 13:15:00,2015-05-10 11:37:56
81,82,2015130,terra,82_NE_Greenland.2015130.terra.250m.tif,2015-05-10 14:30:00,2015-05-10 12:54:57
82,83,2015131,aqua,83_NE_Greenland.2015131.aqua.250m.tif,2015-05-11 12:20:00,2015-05-11 12:20:44
83,84,2015131,terra,84_NE_Greenland.2015131.terra.250m.tif,2015-05-11 13:35:00,2015-05-11 13:37:51
84,85,2015132,aqua,85_NE_Greenland.2015132.aqua.250m.tif,2015-05-12 13:00:00,2015-05-12 11:25:40
85,86,2015132,terra,86_NE_Greenland.2015132.terra.250m.tif,2015-05-12 14:20:00,2015-05-12 14:20:38
86,87,2015133,aqua,87_NE_Greenland.2015133.aqua.250m.tif,2015-05-13 12:05:00,2015-05-13 12:08:26
87,88,2015133,terra,88_NE_Greenland.2015133.terra.250m.tif,2015-05-13 13:25:00,2015-05-13 13:25:38
88,89,2015134,aqua,89_NE_Greenland.2015134.aqua.250m.tif,2015-05-14 12:50:00,2015-05-14 11:13:24
89,90,2015134,terra,90_NE_Greenland.2015134.terra.250m.tif,2015-05-14 14:05:00,2015-05-14 14:08:26
90,91,2015135,aqua,91_NE_Greenland.2015135.aqua.250m.tif,2015-05-15 11:55:00,2015-05-15 11:56:08
91,92,2015135,terra,92_NE_Greenland.2015135.terra.250m.tif,2015-05-15 13:15:00,2015-05-15 13:13:25
92,93,2015136,aqua,93_NE_Greenland.2015136.aqua.250m.tif,2015-05-16 12:40:00,2015-05-16 12:38:58
93,94,2015136,terra,94_NE_Greenland.2015136.terra.250m.tif,2015-05-16 13:55:00,2015-05-16 13:56:15
94,95,2015137,aqua,95_NE_Greenland.2015137.aqua.250m.tif,2015-05-17 11:45:00,2015-05-17 11:43:50
95,96,2015137,terra,96_NE_Greenland.2015137.terra.250m.tif,2015-05-17 13:00:00,2015-05-17 13:01:11
96,97,2015138,aqua,97_NE_Greenland.2015138.aqua.250m.tif,2015-05-18 12:25:00,2015-05-18 12:26:38
97,98,2015138,terra,98_NE_Greenland.2015138.terra.250m.tif,2015-05-18 13:45:00,2015-05-18 13:44:02
98,99,2015139,aqua,99_NE_Greenland.2015139.aqua.250m.tif,2015-05-19 11:30:00,2015-05-19 11:31:32
99,100,2015139,terra,100_NE_Greenland.2015139.terra.250m.tif,2015-05-19 14:25:00,2015-05-19 12:48:56
100,101,2015140,aqua,101_NE_Greenland.2015140.aqua.250m.tif,2015-05-20 12:15:00,2015-05-20 12:14:18
101,102,2015140,terra,102_NE_Greenland.2015140.terra.250m.tif,2015-05-20 13:30:00,2015-05-20 13:31:49
102,103,2015141,aqua,103_NE_Greenland.2015141.aqua.250m.tif,2015-05-21 12:55:00,2015-05-21 11:19:14
103,104,2015141,terra,104_NE_Greenland.2015141.terra.250m.tif,2015-05-21 14:15:00,2015-05-21 14:14:36
104,105,2015142,aqua,105_NE_Greenland.2015142.aqua.250m.tif,2015-05-22 12:00:00,2015-05-22 12:01:58
105,106,2015142,terra,106_NE_Greenland.2015142.terra.250m.tif,2015-05-22 13:20:00,2015-05-22 13:19:35
106,107,2015143,aqua,107_NE_Greenland.2015143.aqua.250m.tif,2015-05-23 12:45:00,2015-05-23 12:44:49
107,108,2015143,terra,108_NE_Greenland.2015143.terra.250m.tif,2015-05-23 14:00:00,2015-05-23 14:02:24
108,109,2015144,aqua,109_NE_Greenland.2015144.aqua.250m.tif,2015-05-24 11:50:00,2015-05-24 11:49:46
109,110,2015144,terra,110_NE_Greenland.2015144.terra.250m.tif,2015-05-24 13:05:00,2015-05-24 13:07:21
110,111,2015145,aqua,111_NE_Greenland.2015145.aqua.250m.tif,2015-05-25 12:30:00,2015-05-25 12:32:38
111,112,2015145,terra,112_NE_Greenland.2015145.terra.250m.tif,2015-05-25 13:50:00,2015-05-25 13:50:11
112,113,2015146,aqua,113_NE_Greenland.2015146.aqua.250m.tif,2015-05-26 13:15:00,2015-05-26 11:37:34
113,114,2015146,terra,114_NE_Greenland.2015146.terra.250m.tif,2015-05-26 14:30:00,2015-05-26 12:55:05
114,115,2015147,aqua,115_NE_Greenland.2015147.aqua.250m.tif,2015-05-27 12:20:00,2015-05-27 12:20:25
115,116,2015147,terra,116_NE_Greenland.2015147.terra.250m.tif,2015-05-27 13:35:00,2015-05-27 13:37:57
116,117,2015148,aqua,117_NE_Greenland.2015148.aqua.250m.tif,2015-05-28 13:00:00,2015-05-28 11:25:23
117,118,2015148,terra,118_NE_Greenland.2015148.terra.250m.tif,2015-05-28 14:20:00,2015-05-28 14:20:44
118,119,2015149,aqua,119_NE_Greenland.2015149.aqua.250m.tif,2015-05-29 12:05:00,2015-05-29 12:08:12
119,120,2015149,terra,120_NE_Greenland.2015149.terra.250m.tif,2015-05-29 13:25:00,2015-05-29 13:25:44
120,121,2015150,aqua,121_NE_Greenland.2015150.aqua.250m.tif,2015-05-30 12:50:00,2015-05-30 11:13:12
121,122,2015150,terra,122_NE_Greenland.2015150.terra.250m.tif,2015-05-30 14:05:00,2015-05-30 14:08:33
122,123,2015151,aqua,123_NE_Greenland.2015151.aqua.250m.tif,2015-05-31 11:55:00,2015-05-31 11:55:59
123,124,2015151,terra,124_NE_Greenland.2015151.terra.250m.tif,2015-05-31 13:15:00,2015-05-31 13:13:33
124,125,2015152,aqua,125_NE_Greenland.2015152.aqua.250m.tif,2015-06-01 12:40:00,2015-06-01 12:38:52
125,126,2015152,terra,126_NE_Greenland.2015152.terra.250m.tif,2015-06-01 13:55:00,2015-06-01 13:56:23
126,127,2015153,aqua,127_NE_Greenland.2015153.aqua.250m.tif,2015-06-02 11:45:00,2015-06-02 11:43:47
127,128,2015153,terra,128_NE_Greenland.2015153.terra.250m.tif,2015-06-02 13:00:00,2015-06-02 13:01:18
128,129,2015154,aqua,129_NE_Greenland.2015154.aqua.250m.tif,2015-06-03 12:25:00,2015-06-03 12:26:38
129,130,2015154,terra,130_NE_Greenland.2015154.terra.250m.tif,2015-06-03 13:45:00,2015-06-03 13:44:10
130,131,2015155,aqua,131_NE_Greenland.2015155.aqua.250m.tif,2015-06-04 11:30:00,2015-06-04 11:31:35
131,132,2015155,terra,132_NE_Greenland.2015155.terra.250m.tif,2015-06-04 14:25:00,2015-06-04 12:49:04
132,133,2015156,aqua,133_NE_Greenland.2015156.aqua.250m.tif,2015-06-05 12:15:00,2015-06-05 12:14:24
133,134,2015156,terra,134_NE_Greenland.2015156.terra.250m.tif,2015-06-05 13:30:00,2015-06-05 13:31:57
134,135,2015157,aqua,135_NE_Greenland.2015157.aqua.250m.tif,2015-06-06 12:55:00,2015-06-06 11:19:23
135,136,2015157,terra,136_NE_Greenland.2015157.terra.250m.tif,2015-06-06 14:15:00,2015-06-06 14:14:45
136,137,2015158,aqua,137_NE_Greenland.2015158.aqua.250m.tif,2015-06-07 12:00:00,2015-06-07 12:02:11
137,138,2015158,terra,138_NE_Greenland.2015158.terra.250m.tif,2015-06-07 13:20:00,2015-06-07 13:19:44
138,139,2015159,aqua,139_NE_Greenland.2015159.aqua.250m.tif,2015-06-08 12:45:00,2015-06-08 12:45:04
139,140,2015159,terra,140_NE_Greenland.2015159.terra.250m.tif,2015-06-08 14:00:00,2015-06-08 14:02:33
140,141,2015160,aqua,141_NE_Greenland.2015160.aqua.250m.tif,2015-06-09 11:50:00,2015-06-09 11:49:57
141,142,2015160,terra,142_NE_Greenland.2015160.terra.250m.tif,2015-06-09 13:05:00,2015-06-09 13:07:30
142,143,2015161,aqua,143_NE_Greenland.2015161.aqua.250m.tif,2015-06-10 12:30:00,2015-06-10 12:32:49
143,144,2015161,terra,144_NE_Greenland.2015161.terra.250m.tif,2015-06-10 13:50:00,2015-06-10 13:50:21
144,145,2015162,aqua,145_NE_Greenland.2015162.aqua.250m.tif,2015-06-11 13:15:00,2015-06-11 11:37:44
145,146,2015162,terra,146_NE_Greenland.2015162.terra.250m.tif,2015-06-11 14:30:00,2015-06-11 12:55:16
146,147,2015163,aqua,147_NE_Greenland.2015163.aqua.250m.tif,2015-06-12 12:20:00,2015-06-12 12:20:34
147,148,2015163,terra,148_NE_Greenland.2015163.terra.250m.tif,2015-06-12 13:35:00,2015-06-12 13:38:08
148,149,2015164,aqua,149_NE_Greenland.2015164.aqua.250m.tif,2015-06-13 13:00:00,2015-06-13 11:25:31
149,150,2015164,terra,150_NE_Greenland.2015164.terra.250m.tif,2015-06-13 14:20:00,2015-06-13 14:20:54
150,151,2015165,aqua,151_NE_Greenland.2015165.aqua.250m.tif,2015-06-14 12:05:00,2015-06-14 12:08:19
151,152,2015165,terra,152_NE_Greenland.2015165.terra.250m.tif,2015-06-14 13:25:00,2015-06-14 13:25:54
152,153,2015166,aqua,153_NE_Greenland.2015166.aqua.250m.tif,2015-06-15 12:50:00,2015-06-15 11:13:18
153,154,2015166,terra,154_NE_Greenland.2015166.terra.250m.tif,2015-06-15 14:05:00,2015-06-15 14:08:42
154,155,2015167,aqua,155_NE_Greenland.2015167.aqua.250m.tif,2015-06-16 11:55:00,2015-06-16 11:56:04
155,156,2015167,terra,156_NE_Greenland.2015167.terra.250m.tif,2015-06-16 13:15:00,2015-06-16 13:13:40
156,157,2015168,aqua,157_NE_Greenland.2015168.aqua.250m.tif,2015-06-17 12:40:00,2015-06-17 12:38:55
157,158,2015168,terra,158_NE_Greenland.2015168.terra.250m.tif,2015-06-17 13:55:00,2015-06-17 13:56:29
158,159,2015169,aqua,159_NE_Greenland.2015169.aqua.250m.tif,2015-06-18 11:45:00,2015-06-18 11:43:49
159,160,2015169,terra,160_NE_Greenland.2015169.terra.250m.tif,2015-06-18 13:00:00,2015-06-18 13:01:27
160,161,2015170,aqua,161_NE_Greenland.2015170.aqua.250m.tif,2015-06-19 12:25:00,2015-06-19 12:26:39
161,162,2015170,terra,162_NE_Greenland.2015170.terra.250m.tif,2015-06-19 13:45:00,2015-06-19 13:44:20
162,163,2015171,aqua,163_NE_Greenland.2015171.aqua.250m.tif,2015-06-20 11:30:00,2015-06-20 11:31:34
163,164,2015171,terra,164_NE_Greenland.2015171.terra.250m.tif,2015-06-20 14:25:00,2015-06-20 12:49:15
164,165,2015172,aqua,165_NE_Greenland.2015172.aqua.250m.tif,2015-06-21 12:15:00,2015-06-21 12:14:22
165,166,2015172,terra,166_NE_Greenland.2015172.terra.250m.tif,2015-06-21 13:30:00,2015-06-21 13:32:08
166,167,2015173,aqua,167_NE_Greenland.2015173.aqua.250m.tif,2015-06-22 12:55:00,2015-06-22 11:19:20
167,168,2015173,terra,168_NE_Greenland.2015173.terra.250m.tif,2015-06-22 14:15:00,2015-06-22 14:14:55
168,169,2015174,aqua,169_NE_Greenland.2015174.aqua.250m.tif,2015-06-23 12:00:00,2015-06-23 12:02:06
169,170,2015174,terra,170_NE_Greenland.2015174.terra.250m.tif,2015-06-23 13:20:00,2015-06-23 13:19:55
170,171,2015175,aqua,171_NE_Greenland.2015175.aqua.250m.tif,2015-06-24 12:45:00,2015-06-24 12:44:58
171,172,2015175,terra,172_NE_Greenland.2015175.terra.250m.tif,2015-06-24 14:00:00,2015-06-24 14:02:44
172,173,2015176,aqua,173_NE_Greenland.2015176.aqua.250m.tif,2015-06-25 11:50:00,2015-06-25 11:49:50
173,174,2015176,terra,174_NE_Greenland.2015176.terra.250m.tif,2015-06-25 13:05:00,2015-06-25 13:07:42
174,175,2015177,aqua,175_NE_Greenland.2015177.aqua.250m.tif,2015-06-26 12:30:00,2015-06-26 12:32:40
175,176,2015177,terra,176_NE_Greenland.2015177.terra.250m.tif,2015-06-26 13:50:00,2015-06-26 13:50:33
176,177,2015178,aqua,177_NE_Greenland.2015178.aqua.250m.tif,2015-06-27 13:15:00,2015-06-27 11:37:34
177,178,2015178,terra,178_NE_Greenland.2015178.terra.250m.tif,2015-06-27 14:30:00,2015-06-27 12:55:27
178,179,2015179,aqua,179_NE_Greenland.2015179.aqua.250m.tif,2015-06-28 12:20:00,2015-06-28 12:20:23
179,180,2015179,terra,180_NE_Greenland.2015179.terra.250m.tif,2015-06-28 13:35:00,2015-06-28 13:38:20
180,181,2015180,aqua,181_NE_Greenland.2015180.aqua.250m.tif,2015-06-29 13:00:00,2015-06-29 11:25:19
181,182,2015180,terra,182_NE_Greenland.2015180.terra.250m.tif,2015-06-29 14:20:00,2015-06-29 14:21:07
182,183,2015181,aqua,183_NE_Greenland.2015181.aqua.250m.tif,2015-06-30 12:05:00,2015-06-30 12:08:06
183,184,2015181,terra,184_NE_Greenland.2015181.terra.250m.tif,2015-06-30 13:25:00,2015-06-30 13:26:08
184,185,2015182,aqua,185_NE_Greenland.2015182.aqua.250m.tif,2015-07-01 12:50:00,2015-07-01 11:13:04
185,186,2015182,terra,186_NE_Greenland.2015182.terra.250m.tif,2015-07-01 14:05:00,2015-07-01 14:08:56
186,187,2015183,aqua,187_NE_Greenland.2015183.aqua.250m.tif,2015-07-02 11:55:00,2015-07-02 11:55:48
187,188,2015183,terra,188_NE_Greenland.2015183.terra.250m.tif,2015-07-02 13:15:00,2015-07-02 13:13:53
188,189,2015184,aqua,189_NE_Greenland.2015184.aqua.250m.tif,2015-07-03 12:40:00,2015-07-03 12:38:40
189,190,2015184,terra,190_NE_Greenland.2015184.terra.250m.tif,2015-07-03 13:55:00,2015-07-03 13:56:43
190,191,2015185,aqua,191_NE_Greenland.2015185.aqua.250m.tif,2015-07-04 11:45:00,2015-07-04 11:43:33
191,192,2015185,terra,192_NE_Greenland.2015185.terra.250m.tif,2015-07-04 13:00:00,2015-07-04 13:01:39
192,193,2015186,aqua,193_NE_Greenland.2015186.aqua.250m.tif,2015-07-05 12:25:00,2015-07-05 12:26:23
193,194,2015186,terra,194_NE_Greenland.2015186.terra.250m.tif,2015-07-05 13:45:00,2015-07-05 13:44:31
194,195,2015187,aqua,195_NE_Greenland.2015187.aqua.250m.tif,2015-07-06 11:30:00,2015-07-06 11:31:20
195,196,2015187,terra,196_NE_Greenland.2015187.terra.250m.tif,2015-07-06 14:25:00,2015-07-06 12:49:24
196,197,2015188,aqua,197_NE_Greenland.2015188.aqua.250m.tif,2015-07-07 12:15:00,2015-07-07 12:14:08
197,198,2015188,terra,198_NE_Greenland.2015188.terra.250m.tif,2015-07-07 13:30:00,2015-07-07 13:32:18
198,199,2015189,aqua,199_NE_Greenland.2015189.aqua.250m.tif,2015-07-08 12:55:00,2015-07-08 11:19:06
199,200,2015189,terra,200_NE_Greenland.2015189.terra.250m.tif,2015-07-08 14:15:00,2015-07-08 14:15:05
200,201,2015190,aqua,201_NE_Greenland.2015190.aqua.250m.tif,2015-07-09 12:00:00,2015-07-09 12:01:52
201,202,2015190,terra,202_NE_Greenland.2015190.terra.250m.tif,2015-07-09 13:20:00,2015-07-09 13:20:04
202,203,2015191,aqua,203_NE_Greenland.2015191.aqua.250m.tif,2015-07-10 12:45:00,2015-07-10 12:44:45
203,204,2015191,terra,204_NE_Greenland.2015191.terra.250m.tif,2015-07-10 14:00:00,2015-07-10 14:02:53
204,205,2015192,aqua,205_NE_Greenland.2015192.aqua.250m.tif,2015-07-11 11:50:00,2015-07-11 11:49:37
205,206,2015192,terra,206_NE_Greenland.2015192.terra.250m.tif,2015-07-11 13:05:00,2015-07-11 13:07:50
206,207,2015193,aqua,207_NE_Greenland.2015193.aqua.250m.tif,2015-07-12 12:30:00,2015-07-12 12:32:27
207,208,2015193,terra,208_NE_Greenland.2015193.terra.250m.tif,2015-07-12 13:50:00,2015-07-12 13:50:40
208,209,2015194,aqua,209_NE_Greenland.2015194.aqua.250m.tif,2015-07-13 13:15:00,2015-07-13 11:37:22
209,210,2015194,terra,210_NE_Greenland.2015194.terra.250m.tif,2015-07-13 14:30:00,2015-07-13 12:55:35
210,211,2015195,aqua,211_NE_Greenland.2015195.aqua.250m.tif,2015-07-14 12:20:00,2015-07-14 12:20:10
211,212,2015195,terra,212_NE_Greenland.2015195.terra.250m.tif,2015-07-14 13:35:00,2015-07-14 13:38:27
212,213,2015196,aqua,213_NE_Greenland.2015196.aqua.250m.tif,2015-07-15 13:00:00,2015-07-15 11:25:07
213,214,2015196,terra,214_NE_Greenland.2015196.terra.250m.tif,2015-07-15 14:20:00,2015-07-15 14:21:13
214,215,2015197,aqua,215_NE_Greenland.2015197.aqua.250m.tif,2015-07-16 12:05:00,2015-07-16 12:07:54
215,216,2015197,terra,216_NE_Greenland.2015197.terra.250m.tif,2015-07-16 13:25:00,2015-07-16 13:26:13
216,217,2015198,aqua,217_NE_Greenland.2015198.aqua.250m.tif,2015-07-17 12:50:00,2015-07-17 11:12:52
217,218,2015198,terra,218_NE_Greenland.2015198.terra.250m.tif,2015-07-17 14:05:00,2015-07-17 14:09:00
218,219,2015199,aqua,219_NE_Greenland.2015199.aqua.250m.tif,2015-07-18 11:55:00,2015-07-18 11:55:37
219,220,2015199,terra,220_NE_Greenland.2015199.terra.250m.tif,2015-07-18 13:15:00,2015-07-18 13:13:59
220,221,2015200,aqua,221_NE_Greenland.2015200.aqua.250m.tif,2015-07-19 12:40:00,2015-07-19 12:38:28
221,222,2015200,terra,222_NE_Greenland.2015200.terra.250m.tif,2015-07-19 13:55:00,2015-07-19 13:56:48
222,223,2015201,aqua,223_NE_Greenland.2015201.aqua.250m.tif,2015-07-20 11:45:00,2015-07-20 11:43:21
223,224,2015201,terra,224_NE_Greenland.2015201.terra.250m.tif,2015-07-20 13:00:00,2015-07-20 13:01:43
224,225,2015202,aqua,225_NE_Greenland.2015202.aqua.250m.tif,2015-07-21 12:25:00,2015-07-21 12:26:10
225,226,2015202,terra,226_NE_Greenland.2015202.terra.250m.tif,2015-07-21 13:45:00,2015-07-21 13:44:34
226,227,2015203,aqua,227_NE_Greenland.2015203.aqua.250m.tif,2015-07-22 11:30:00,2015-07-22 11:31:05
227,228,2015203,terra,228_NE_Greenland.2015203.terra.250m.tif,2015-07-22 14:25:00,2015-07-22 12:49:27
