,matlab_index,year_doy,satellite,filename,manual time,SOIT time
19,20,2003099,terra,20_NE_Greenland.2003099.terra.250m.tif,2003-04-09 14:20:00,2003-04-09 14:20:36
20,21,2003100,aqua,21_NE_Greenland.2003100.aqua.250m.tif,2003-04-10 12:05:00,2003-04-10 12:04:03
21,22,2003100,terra,22_NE_Greenland.2003100.terra.250m.tif,2003-04-10 13:25:00,2003-04-10 13:25:35
22,23,2003101,aqua,23_NE_Greenland.2003101.aqua.250m.tif,2003-04-11 12:45:00,2003-04-11 11:09:03
23,24,2003101,terra,24_NE_Greenland.2003101.terra.250m.tif,2003-04-11 14:05:00,2003-04-11 14:08:21
24,25,2003102,aqua,25_NE_Greenland.2003102.aqua.250m.tif,2003-04-12 11:50:00,2003-04-12 11:51:49
25,26,2003102,terra,26_NE_Greenland.2003102.terra.250m.tif,2003-04-12 13:10:00,2003-04-12 13:13:18
26,27,2003103,aqua,27_NE_Greenland.2003103.aqua.250m.tif,2003-04-13 12:35:00,2003-04-13 12:34:40
27,28,2003103,terra,28_NE_Greenland.2003103.terra.250m.tif,2003-04-13 13:55:00,2003-04-13 13:56:06
28,29,2003104,aqua,29_NE_Greenland.2003104.aqua.250m.tif,2003-04-14 11:40:00,2003-04-14 11:39:34
29,30,2003104,terra,30_NE_Greenland.2003104.terra.250m.tif,2003-04-14 13:00:00,2003-04-14 13:01:00
30,31,2003105,aqua,31_NE_Greenland.2003105.aqua.250m.tif,2003-04-15 12:20:00,2003-04-15 12:22:24
31,32,2003105,terra,32_NE_Greenland.2003105.terra.250m.tif,2003-04-15 13:40:00,2003-04-15 13:43:50
32,33,2003106,aqua,33_NE_Greenland.2003106.aqua.250m.tif,2003-04-16 11:25:00,2003-04-16 11:27:20
33,34,2003106,terra,34_NE_Greenland.2003106.terra.250m.tif,2003-04-16 14:30:00,2003-04-16 12:48:42
34,35,2003107,aqua,35_NE_Greenland.2003107.aqua.250m.tif,2003-04-17 12:10:00,2003-04-17 12:10:08
35,36,2003107,terra,36_NE_Greenland.2003107.terra.250m.tif,2003-04-17 13:30:00,2003-04-17 13:31:34
36,37,2003108,aqua,37_NE_Greenland.2003108.aqua.250m.tif,2003-04-18 12:50:00,2003-04-18 11:15:06
37,38,2003108,terra,38_NE_Greenland.2003108.terra.250m.tif,2003-04-18 14:15:00,2003-04-18 14:14:19
38,39,2003109,aqua,39_NE_Greenland.2003109.aqua.250m.tif,2003-04-19 12:00:00,2003-04-19 11:57:52
39,40,2003109,terra,40_NE_Greenland.2003109.terra.250m.tif,2003-04-19 13:20:00,2003-04-19 13:19:16
40,41,2003110,aqua,41_NE_Greenland.2003110.aqua.250m.tif,2003-04-20 12:40:00,2003-04-20 12:40:45
41,42,2003110,terra,42_NE_Greenland.2003110.terra.250m.tif,2003-04-20 14:00:00,2003-04-20 14:02:03
42,43,2003111,aqua,43_NE_Greenland.2003111.aqua.250m.tif,2003-04-21 11:45:00,2003-04-21 11:45:37
43,44,2003111,terra,44_NE_Greenland.2003111.terra.250m.tif,2003-04-21 13:05:00,2003-04-21 13:06:58
44,45,2003112,aqua,45_NE_Greenland.2003112.aqua.250m.tif,2003-04-22 12:30:00,2003-04-22 12:28:27
45,46,2003112,terra,46_NE_Greenland.2003112.terra.250m.tif,2003-04-22 13:50:00,2003-04-22 13:49:47
46,47,2003113,aqua,47_NE_Greenland.2003113.aqua.250m.tif,2003-04-23 13:10:00,2003-04-23 11:33:21
47,48,2003113,terra,48_NE_Greenland.2003113.terra.250m.tif,2003-04-23 14:30:00,2003-04-23 12:54:40
48,49,2003114,aqua,49_NE_Greenland.2003114.aqua.250m.tif,2003-04-24 12:15:00,2003-04-24 12:16:09
49,50,2003114,terra,50_NE_Greenland.2003114.terra.250m.tif,2003-04-24 13:35:00,2003-04-24 13:37:30
50,51,2003115,aqua,51_NE_Greenland.2003115.aqua.250m.tif,2003-04-25 13:00:00,2003-04-25 11:21:05
51,52,2003115,terra,52_NE_Greenland.2003115.terra.250m.tif,2003-04-25 14:20:00,2003-04-25 14:20:14
52,53,2003116,aqua,53_NE_Greenland.2003116.aqua.250m.tif,2003-04-26 12:05:00,2003-04-26 12:03:55
53,54,2003116,terra,54_NE_Greenland.2003116.terra.250m.tif,2003-04-26 13:25:00,2003-04-26 13:25:12
54,55,2003117,aqua,55_NE_Greenland.2003117.aqua.250m.tif,2003-04-27 12:45:00,2003-04-27 11:08:59
55,56,2003117,terra,56_NE_Greenland.2003117.terra.250m.tif,2003-04-27 14:05:00,2003-04-27 14:07:58
56,57,2003118,aqua,57_NE_Greenland.2003118.aqua.250m.tif,2003-04-28 11:50:00,2003-04-28 11:51:48
57,58,2003118,terra,58_NE_Greenland.2003118.terra.250m.tif,2003-04-28 13:10:00,2003-04-28 13:12:53
58,59,2003119,aqua,59_NE_Greenland.2003119.aqua.250m.tif,2003-04-29 12:35:00,2003-04-29 12:34:42
59,60,2003119,terra,60_NE_Greenland.2003119.terra.250m.tif,2003-04-29 13:55:00,2003-04-29 13:55:40
60,61,2003120,aqua,61_NE_Greenland.2003120.aqua.250m.tif,2003-04-30 11:40:00,2003-04-30 11:39:37
61,62,2003120,terra,62_NE_Greenland.2003120.terra.250m.tif,2003-04-30 13:00:00,2003-04-30 13:00:33
62,63,2003121,aqua,63_NE_Greenland.2003121.aqua.250m.tif,2003-05-01 12:20:00,2003-05-01 12:22:30
63,64,2003121,terra,64_NE_Greenland.2003121.terra.250m.tif,2003-05-01 13:40:00,2003-05-01 13:43:22
64,65,2003122,aqua,65_NE_Greenland.2003122.aqua.250m.tif,2003-05-02 11:25:00,2003-05-02 11:27:27
65,66,2003122,terra,66_NE_Greenland.2003122.terra.250m.tif,2003-05-02 14:30:00,2003-05-02 12:48:13
66,67,2003123,aqua,67_NE_Greenland.2003123.aqua.250m.tif,2003-05-03 12:10:00,2003-05-03 12:10:17
67,68,2003123,terra,68_NE_Greenland.2003123.terra.250m.tif,2003-05-03 13:30:00,2003-05-03 13:31:14
68,69,2003124,aqua,69_NE_Greenland.2003124.aqua.250m.tif,2003-05-04 12:50:00,2003-05-04 11:15:16
69,70,2003124,terra,70_NE_Greenland.2003124.terra.250m.tif,2003-05-04 14:15:00,2003-05-04 14:14:01
70,71,2003125,aqua,71_NE_Greenland.2003125.aqua.250m.tif,2003-05-05 12:00:00,2003-05-05 11:58:04
71,72,2003125,terra,72_NE_Greenland.2003125.terra.250m.tif,2003-05-05 13:20:00,2003-05-05 13:19:01
72,73,2003126,aqua,73_NE_Greenland.2003126.aqua.250m.tif,2003-05-06 12:40:00,2003-05-06 12:40:57
73,74,2003126,terra,74_NE_Greenland.2003126.terra.250m.tif,2003-05-06 14:00:00,2003-05-06 14:01:51
74,75,2003127,aqua,75_NE_Greenland.2003127.aqua.250m.tif,2003-05-07 11:45:00,2003-05-07 11:45:50
75,76,2003127,terra,76_NE_Greenland.2003127.terra.250m.tif,2003-05-07 13:05:00,2003-05-07 13:06:48
76,77,2003128,aqua,77_NE_Greenland.2003128.aqua.250m.tif,2003-05-08 12:30:00,2003-05-08 12:28:42
77,78,2003128,terra,78_NE_Greenland.2003128.terra.250m.tif,2003-05-08 13:50:00,2003-05-08 13:49:39
78,79,2003129,aqua,79_NE_Greenland.2003129.aqua.250m.tif,2003-05-09 13:10:00,2003-05-09 11:33:38
79,80,2003129,terra,80_NE_Greenland.2003129.terra.250m.tif,2003-05-09 14:30:00,2003-05-09 12:54:34
80,81,2003130,aqua,81_NE_Greenland.2003130.aqua.250m.tif,2003-05-10 12:15:00,2003-05-10 12:16:28
81,82,2003130,terra,82_NE_Greenland.2003130.terra.250m.tif,2003-05-10 13:35:00,2003-05-10 13:37:27
82,83,2003131,aqua,83_NE_Greenland.2003131.aqua.250m.tif,2003-05-11 13:00:00,2003-05-11 11:21:26
83,84,2003131,terra,84_NE_Greenland.2003131.terra.250m.tif,2003-05-11 14:20:00,2003-05-11 14:20:13
84,85,2003132,aqua,85_NE_Greenland.2003132.aqua.250m.tif,2003-05-12 12:05:00,2003-05-12 12:04:14
85,86,2003132,terra,86_NE_Greenland.2003132.terra.250m.tif,2003-05-12 13:25:00,2003-05-12 13:25:14
86,87,2003133,aqua,87_NE_Greenland.2003133.aqua.250m.tif,2003-05-13 12:45:00,2003-05-13 11:09:14
87,88,2003133,terra,88_NE_Greenland.2003133.terra.250m.tif,2003-05-13 14:05:00,2003-05-13 14:08:02
88,89,2003134,aqua,89_NE_Greenland.2003134.aqua.250m.tif,2003-05-14 11:50:00,2003-05-14 11:52:00
89,90,2003134,terra,90_NE_Greenland.2003134.terra.250m.tif,2003-05-14 13:10:00,2003-05-14 13:13:00
90,91,2003135,aqua,91_NE_Greenland.2003135.aqua.250m.tif,2003-05-15 12:35:00,2003-05-15 12:34:53
91,92,2003135,terra,92_NE_Greenland.2003135.terra.250m.tif,2003-05-15 13:55:00,2003-05-15 13:55:50
92,93,2003136,aqua,93_NE_Greenland.2003136.aqua.250m.tif,2003-05-16 11:40:00,2003-05-16 11:39:47
93,94,2003136,terra,94_NE_Greenland.2003136.terra.250m.tif,2003-05-16 13:00:00,2003-05-16 13:00:46
94,95,2003137,aqua,95_NE_Greenland.2003137.aqua.250m.tif,2003-05-17 12:20:00,2003-05-17 12:22:38
95,96,2003137,terra,96_NE_Greenland.2003137.terra.250m.tif,2003-05-17 13:40:00,2003-05-17 13:43:38
96,97,2003138,aqua,97_NE_Greenland.2003138.aqua.250m.tif,2003-05-18 11:25:00,2003-05-18 11:27:34
97,98,2003138,terra,98_NE_Greenland.2003138.terra.250m.tif,2003-05-18 14:30:00,2003-05-18 12:48:32
98,99,2003139,aqua,99_NE_Greenland.2003139.aqua.250m.tif,2003-05-19 12:10:00,2003-05-19 12:10:23
99,100,2003139,terra,100_NE_Greenland.2003139.terra.250m.tif,2003-05-19 13:30:00,2003-05-19 13:31:25
100,101,2003140,aqua,101_NE_Greenland.2003140.aqua.250m.tif,2003-05-20 12:50:00,2003-05-20 11:15:21
101,102,2003140,terra,102_NE_Greenland.2003140.terra.250m.tif,2003-05-20 14:15:00,2003-05-20 14:14:12
102,103,2003141,aqua,103_NE_Greenland.2003141.aqua.250m.tif,2003-05-21 12:00:00,2003-05-21 11:58:08
103,104,2003141,terra,104_NE_Greenland.2003141.terra.250m.tif,2003-05-21 13:20:00,2003-05-21 13:19:11
104,105,2003142,aqua,105_NE_Greenland.2003142.aqua.250m.tif,2003-05-22 12:40:00,2003-05-22 12:41:01
105,106,2003142,terra,106_NE_Greenland.2003142.terra.250m.tif,2003-05-22 14:00:00,2003-05-22 14:02:00
106,107,2003143,aqua,107_NE_Greenland.2003143.aqua.250m.tif,2003-05-23 11:45:00,2003-05-23 11:45:53
107,108,2003143,terra,108_NE_Greenland.2003143.terra.250m.tif,2003-05-23 13:05:00,2003-05-23 13:06:57
108,109,2003144,aqua,109_NE_Greenland.2003144.aqua.250m.tif,2003-05-24 12:30:00,2003-05-24 12:28:44
109,110,2003144,terra,110_NE_Greenland.2003144.terra.250m.tif,2003-05-24 13:50:00,2003-05-24 13:49:47
110,111,2003145,aqua,111_NE_Greenland.2003145.aqua.250m.tif,2003-05-25 13:10:00,2003-05-25 11:33:39
111,112,2003145,terra,112_NE_Greenland.2003145.terra.250m.tif,2003-05-25 14:30:00,2003-05-25 12:54:42
112,113,2003146,aqua,113_NE_Greenland.2003146.aqua.250m.tif,2003-05-26 12:15:00,2003-05-26 12:16:28
113,114,2003146,terra,114_NE_Greenland.2003146.terra.250m.tif,2003-05-26 13:35:00,2003-05-26 13:37:34
114,115,2003147,aqua,115_NE_Greenland.2003147.aqua.250m.tif,2003-05-27 13:00:00,2003-05-27 11:21:24
115,116,2003147,terra,116_NE_Greenland.2003147.terra.250m.tif,2003-05-27 14:20:00,2003-05-27 14:20:19
116,117,2003148,aqua,117_NE_Greenland.2003148.aqua.250m.tif,2003-05-28 12:05:00,2003-05-28 12:04:11
117,118,2003148,terra,118_NE_Greenland.2003148.terra.250m.tif,2003-05-28 13:25:00,2003-05-28 13:25:20
118,119,2003149,aqua,119_NE_Greenland.2003149.aqua.250m.tif,2003-05-29 12:45:00,2003-05-29 11:09:10
119,120,2003149,terra,120_NE_Greenland.2003149.terra.250m.tif,2003-05-29 14:05:00,2003-05-29 14:08:07
120,121,2003150,aqua,121_NE_Greenland.2003150.aqua.250m.tif,2003-05-30 11:50:00,2003-05-30 11:51:55
121,122,2003150,terra,122_NE_Greenland.2003150.terra.250m.tif,2003-05-30 13:10:00,2003-05-30 13:13:04
122,123,2003151,aqua,123_NE_Greenland.2003151.aqua.250m.tif,2003-05-31 12:35:00,2003-05-31 12:34:46
123,124,2003151,terra,124_NE_Greenland.2003151.terra.250m.tif,2003-05-31 13:55:00,2003-05-31 13:55:53
124,125,2003152,aqua,125_NE_Greenland.2003152.aqua.250m.tif,2003-06-01 11:40:00,2003-06-01 11:39:39
125,126,2003152,terra,126_NE_Greenland.2003152.terra.250m.tif,2003-06-01 13:00:00,2003-06-01 13:00:48
126,127,2003153,aqua,127_NE_Greenland.2003153.aqua.250m.tif,2003-06-02 12:20:00,2003-06-02 12:22:27
127,128,2003153,terra,128_NE_Greenland.2003153.terra.250m.tif,2003-06-02 13:40:00,2003-06-02 13:43:39
128,129,2003154,aqua,129_NE_Greenland.2003154.aqua.250m.tif,2003-06-03 11:25:00,2003-06-03 11:27:22
129,130,2003154,terra,130_NE_Greenland.2003154.terra.250m.tif,2003-06-03 14:30:00,2003-06-03 12:48:32
130,131,2003155,aqua,131_NE_Greenland.2003155.aqua.250m.tif,2003-06-04 12:10:00,2003-06-04 12:10:09
131,132,2003155,terra,132_NE_Greenland.2003155.terra.250m.tif,2003-06-04 13:30:00,2003-06-04 13:31:24
132,133,2003156,aqua,133_NE_Greenland.2003156.aqua.250m.tif,2003-06-05 12:50:00,2003-06-05 11:15:06
133,134,2003156,terra,134_NE_Greenland.2003156.terra.250m.tif,2003-06-05 14:15:00,2003-06-05 14:14:11
134,135,2003157,aqua,135_NE_Greenland.2003157.aqua.250m.tif,2003-06-06 12:00:00,2003-06-06 11:57:52
135,136,2003157,terra,136_NE_Greenland.2003157.terra.250m.tif,2003-06-06 13:20:00,2003-06-06 13:19:09
136,137,2003158,aqua,137_NE_Greenland.2003158.aqua.250m.tif,2003-06-07 12:40:00,2003-06-07 12:40:43
137,138,2003158,terra,138_NE_Greenland.2003158.terra.250m.tif,2003-06-07 14:00:00,2003-06-07 14:01:57
138,139,2003159,aqua,139_NE_Greenland.2003159.aqua.250m.tif,2003-06-08 11:45:00,2003-06-08 11:45:34
139,140,2003159,terra,140_NE_Greenland.2003159.terra.250m.tif,2003-06-08 13:05:00,2003-06-08 13:06:53
140,141,2003160,aqua,141_NE_Greenland.2003160.aqua.250m.tif,2003-06-09 12:30:00,2003-06-09 12:28:24
141,142,2003160,terra,142_NE_Greenland.2003160.terra.250m.tif,2003-06-09 13:50:00,2003-06-09 13:49:43
142,143,2003161,aqua,143_NE_Greenland.2003161.aqua.250m.tif,2003-06-10 13:10:00,2003-06-10 11:33:17
143,144,2003161,terra,144_NE_Greenland.2003161.terra.250m.tif,2003-06-10 14:30:00,2003-06-10 12:54:36
144,145,2003162,aqua,145_NE_Greenland.2003162.aqua.250m.tif,2003-06-11 12:15:00,2003-06-11 12:16:05
145,146,2003162,terra,146_NE_Greenland.2003162.terra.250m.tif,2003-06-11 13:35:00,2003-06-11 13:37:27
146,147,2003163,aqua,147_NE_Greenland.2003163.aqua.250m.tif,2003-06-12 13:00:00,2003-06-12 11:21:00
147,148,2003163,terra,148_NE_Greenland.2003163.terra.250m.tif,2003-06-12 14:20:00,2003-06-12 14:20:12
148,149,2003164,aqua,149_NE_Greenland.2003164.aqua.250m.tif,2003-06-13 12:05:00,2003-06-13 12:03:46
149,150,2003164,terra,150_NE_Greenland.2003164.terra.250m.tif,2003-06-13 13:25:00,2003-06-13 13:25:12
150,151,2003165,aqua,151_NE_Greenland.2003165.aqua.250m.tif,2003-06-14 12:45:00,2003-06-14 11:08:44
151,152,2003165,terra,152_NE_Greenland.2003165.terra.250m.tif,2003-06-14 14:05:00,2003-06-14 14:07:58
152,153,2003166,aqua,153_NE_Greenland.2003166.aqua.250m.tif,2003-06-15 11:50:00,2003-06-15 11:51:38
153,154,2003166,terra,154_NE_Greenland.2003166.terra.250m.tif,2003-06-15 13:10:00,2003-06-15 13:12:55
154,155,2003167,aqua,155_NE_Greenland.2003167.aqua.250m.tif,2003-06-16 12:35:00,2003-06-16 12:34:32
155,156,2003167,terra,156_NE_Greenland.2003167.terra.250m.tif,2003-06-16 13:55:00,2003-06-16 13:55:43
156,157,2003168,aqua,157_NE_Greenland.2003168.aqua.250m.tif,2003-06-17 11:40:00,2003-06-17 11:39:27
157,158,2003168,terra,158_NE_Greenland.2003168.terra.250m.tif,2003-06-17 13:00:00,2003-06-17 13:00:38
158,159,2003169,aqua,159_NE_Greenland.2003169.aqua.250m.tif,2003-06-18 12:20:00,2003-06-18 12:22:19
159,160,2003169,terra,160_NE_Greenland.2003169.terra.250m.tif,2003-06-18 13:40:00,2003-06-18 13:43:28
160,161,2003170,aqua,161_NE_Greenland.2003170.aqua.250m.tif,2003-06-19 11:25:00,2003-06-19 11:27:17
161,162,2003170,terra,162_NE_Greenland.2003170.terra.250m.tif,2003-06-19 14:30:00,2003-06-19 12:48:19
162,163,2003171,aqua,163_NE_Greenland.2003171.aqua.250m.tif,2003-06-20 12:10:00,2003-06-20 12:10:06
163,164,2003171,terra,164_NE_Greenland.2003171.terra.250m.tif,2003-06-20 13:30:00,2003-06-20 13:31:11
164,165,2003172,aqua,165_NE_Greenland.2003172.aqua.250m.tif,2003-06-21 12:50:00,2003-06-21 11:15:06
165,166,2003172,terra,166_NE_Greenland.2003172.terra.250m.tif,2003-06-21 14:15:00,2003-06-21 14:13:57
166,167,2003173,aqua,167_NE_Greenland.2003173.aqua.250m.tif,2003-06-22 12:00:00,2003-06-22 11:57:54
167,168,2003173,terra,168_NE_Greenland.2003173.terra.250m.tif,2003-06-22 13:20:00,2003-06-22 13:18:54
168,169,2003174,aqua,169_NE_Greenland.2003174.aqua.250m.tif,2003-06-23 12:40:00,2003-06-23 12:40:48
169,170,2003174,terra,170_NE_Greenland.2003174.terra.250m.tif,2003-06-23 14:00:00,2003-06-23 14:01:42
170,171,2003175,aqua,171_NE_Greenland.2003175.aqua.250m.tif,2003-06-24 11:45:00,2003-06-24 11:45:42
171,172,2003175,terra,172_NE_Greenland.2003175.terra.250m.tif,2003-06-24 13:05:00,2003-06-24 13:06:37
172,173,2003176,aqua,173_NE_Greenland.2003176.aqua.250m.tif,2003-06-25 12:30:00,2003-06-25 12:28:34
173,174,2003176,terra,174_NE_Greenland.2003176.terra.250m.tif,2003-06-25 13:50:00,2003-06-25 13:49:26
174,175,2003177,aqua,175_NE_Greenland.2003177.aqua.250m.tif,2003-06-26 13:10:00,2003-06-26 11:33:30
175,176,2003177,terra,176_NE_Greenland.2003177.terra.250m.tif,2003-06-26 14:30:00,2003-06-26 12:54:18
176,177,2003178,aqua,177_NE_Greenland.2003178.aqua.250m.tif,2003-06-27 12:15:00,2003-06-27 12:16:21
177,178,2003178,terra,178_NE_Greenland.2003178.terra.250m.tif,2003-06-27 13:35:00,2003-06-27 13:37:09
178,179,2003179,aqua,179_NE_Greenland.2003179.aqua.250m.tif,2003-06-28 13:00:00,2003-06-28 11:21:19
179,180,2003179,terra,180_NE_Greenland.2003179.terra.250m.tif,2003-06-28 14:20:00,2003-06-28 14:19:53
180,181,2003180,aqua,181_NE_Greenland.2003180.aqua.250m.tif,2003-06-29 12:05:00,2003-06-29 12:04:07
181,182,2003180,terra,182_NE_Greenland.2003180.terra.250m.tif,2003-06-29 13:25:00,2003-06-29 13:24:52
182,183,2003181,aqua,183_NE_Greenland.2003181.aqua.250m.tif,2003-06-30 12:45:00,2003-06-30 11:09:07
183,184,2003181,terra,184_NE_Greenland.2003181.terra.250m.tif,2003-06-30 14:05:00,2003-06-30 14:07:38
184,185,2003182,aqua,185_NE_Greenland.2003182.aqua.250m.tif,2003-07-01 11:50:00,2003-07-01 11:51:54
185,186,2003182,terra,186_NE_Greenland.2003182.terra.250m.tif,2003-07-01 13:10:00,2003-07-01 13:12:34
186,187,2003183,aqua,187_NE_Greenland.2003183.aqua.250m.tif,2003-07-02 12:35:00,2003-07-02 12:34:47
187,188,2003183,terra,188_NE_Greenland.2003183.terra.250m.tif,2003-07-02 13:55:00,2003-07-02 13:55:21
188,189,2003184,aqua,189_NE_Greenland.2003184.aqua.250m.tif,2003-07-03 11:40:00,2003-07-03 11:39:41
189,190,2003184,terra,190_NE_Greenland.2003184.terra.250m.tif,2003-07-03 13:00:00,2003-07-03 13:00:15
190,191,2003185,aqua,191_NE_Greenland.2003185.aqua.250m.tif,2003-07-04 12:20:00,2003-07-04 12:22:32
191,192,2003185,terra,192_NE_Greenland.2003185.terra.250m.tif,2003-07-04 13:40:00,2003-07-04 13:43:04
192,193,2003186,aqua,193_NE_Greenland.2003186.aqua.250m.tif,2003-07-05 11:25:00,2003-07-05 11:27:28
193,194,2003186,terra,194_NE_Greenland.2003186.terra.250m.tif,2003-07-05 14:30:00,2003-07-05 12:47:56
194,195,2003187,aqua,195_NE_Greenland.2003187.aqua.250m.tif,2003-07-06 12:10:00,2003-07-06 12:10:17
195,196,2003187,terra,196_NE_Greenland.2003187.terra.250m.tif,2003-07-06 13:30:00,2003-07-06 13:30:47
196,197,2003188,aqua,197_NE_Greenland.2003188.aqua.250m.tif,2003-07-07 12:50:00,2003-07-07 11:15:16
197,198,2003188,terra,198_NE_Greenland.2003188.terra.250m.tif,2003-07-07 14:15:00,2003-07-07 14:13:32
198,199,2003189,aqua,199_NE_Greenland.2003189.aqua.250m.tif,2003-07-08 12:00:00,2003-07-08 11:58:03
199,200,2003189,terra,200_NE_Greenland.2003189.terra.250m.tif,2003-07-08 13:20:00,2003-07-08 13:18:29
200,201,2003190,aqua,201_NE_Greenland.2003190.aqua.250m.tif,2003-07-09 12:40:00,2003-07-09 12:40:56
201,202,2003190,terra,202_NE_Greenland.2003190.terra.250m.tif,2003-07-09 14:00:00,2003-07-09 14:01:15
202,203,2003191,aqua,203_NE_Greenland.2003191.aqua.250m.tif,2003-07-10 11:45:00,2003-07-10 11:45:48
203,204,2003191,terra,204_NE_Greenland.2003191.terra.250m.tif,2003-07-10 13:05:00,2003-07-10 13:06:10
204,205,2003192,aqua,205_NE_Greenland.2003192.aqua.250m.tif,2003-07-11 12:30:00,2003-07-11 12:28:40
205,206,2003192,terra,206_NE_Greenland.2003192.terra.250m.tif,2003-07-11 13:50:00,2003-07-11 13:48:58
206,207,2003193,aqua,207_NE_Greenland.2003193.aqua.250m.tif,2003-07-12 13:10:00,2003-07-12 11:33:35
207,208,2003193,terra,208_NE_Greenland.2003193.terra.250m.tif,2003-07-12 14:30:00,2003-07-12 12:53:50
208,209,2003194,aqua,209_NE_Greenland.2003194.aqua.250m.tif,2003-07-13 12:15:00,2003-07-13 12:16:24
209,210,2003194,terra,210_NE_Greenland.2003194.terra.250m.tif,2003-07-13 13:35:00,2003-07-13 13:36:39
210,211,2003195,aqua,211_NE_Greenland.2003195.aqua.250m.tif,2003-07-14 13:00:00,2003-07-14 11:21:21
211,212,2003195,terra,212_NE_Greenland.2003195.terra.250m.tif,2003-07-14 14:20:00,2003-07-14 14:19:23
212,213,2003196,aqua,213_NE_Greenland.2003196.aqua.250m.tif,2003-07-15 12:05:00,2003-07-15 12:04:08
213,214,2003196,terra,214_NE_Greenland.2003196.terra.250m.tif,2003-07-15 13:25:00,2003-07-15 13:24:20
214,215,2003197,aqua,215_NE_Greenland.2003197.aqua.250m.tif,2003-07-16 12:45:00,2003-07-16 11:09:08
215,216,2003197,terra,216_NE_Greenland.2003197.terra.250m.tif,2003-07-16 14:05:00,2003-07-16 14:07:05
216,217,2003198,aqua,217_NE_Greenland.2003198.aqua.250m.tif,2003-07-17 11:50:00,2003-07-17 11:51:53
217,218,2003198,terra,218_NE_Greenland.2003198.terra.250m.tif,2003-07-17 13:10:00,2003-07-17 13:12:01
218,219,2003199,aqua,219_NE_Greenland.2003199.aqua.250m.tif,2003-07-18 12:35:00,2003-07-18 12:34:45
219,220,2003199,terra,220_NE_Greenland.2003199.terra.250m.tif,2003-07-18 13:55:00,2003-07-18 13:54:48
220,221,2003200,aqua,221_NE_Greenland.2003200.aqua.250m.tif,2003-07-19 11:40:00,2003-07-19 11:39:38
221,222,2003200,terra,222_NE_Greenland.2003200.terra.250m.tif,2003-07-19 13:00:00,2003-07-19 12:59:40
222,223,2003201,aqua,223_NE_Greenland.2003201.aqua.250m.tif,2003-07-20 12:20:00,2003-07-20 12:22:28
223,224,2003201,terra,224_NE_Greenland.2003201.terra.250m.tif,2003-07-20 13:40:00,2003-07-20 13:42:29
224,225,2003202,aqua,225_NE_Greenland.2003202.aqua.250m.tif,2003-07-21 11:25:00,2003-07-21 11:27:23
225,226,2003202,terra,226_NE_Greenland.2003202.terra.250m.tif,2003-07-21 14:30:00,2003-07-21 12:47:19
226,227,2003203,aqua,227_NE_Greenland.2003203.aqua.250m.tif,2003-07-22 12:10:00,2003-07-22 12:10:11
227,228,2003203,terra,228_NE_Greenland.2003203.terra.250m.tif,2003-07-22 13:30:00,2003-07-22 13:30:10
