,date,floe_id,x_stere,y_stere,longitude,latitude,area,perimeter,major_axis,minor_axis,zeta,zeta_est,u,v,bearing,speed
112,2018-04-12 12:00:00,2018_00263,600622.7851,-748753.63936,-6.26482,81.15592,35.52065875,26.5881875,11.8769775,4.07442,-0.019043097397136607,,0.0528596667331149,-0.14008389536800037,159.3263559492638,0.14972522201889982
113,2018-04-13 12:00:00,2018_00263,611758.59613,-755336.99066,-5.99558,81.04474,34.050044375,25.2351525,11.1666875,4.013255,-0.06719291755311194,-0.040615747038318384,0.3267175927164692,0.1509729672151343,65.19880845756148,0.3599127980777937
115,2018-04-10 12:00:00,2018_00270,826154.41559,-1289259.05406,-12.34842,75.93286,73.362710625,32.521655,11.984965,8.127535,-0.2766328056989319,-0.4149767668591827,-0.03695092236817586,-0.20012789085365415,190.46108154097965,0.20351054852609254
116,2018-04-11 12:00:00,2018_00270,832795.43097,-1305540.017,-12.46647,75.77553,75.926846875,33.24235,11.718395,8.5831225,-0.2777913780387792,-0.3809143297823503,0.03284845502450115,-0.1434749789120957,167.10444019980366,0.1471872636178925
117,2018-04-12 12:00:00,2018_00270,841854.78504,-1314464.68357,-12.36229,75.66278,74.75899,32.26734,11.503155,8.56199,-0.37128011801453176,-0.3577762936127497,-0.07631796678719459,-0.18756406915477758,202.14092200201966,0.20249620266175244
119,2018-04-11 12:00:00,2018_00271,676243.28562,-867098.2937,-7.04961,79.87447,1376.2897725,226.7284175,63.4587725,32.4764375,,,0.045844025927422205,-0.08248246882348004,150.93455143311593,0.09436647909321676
121,2018-04-11 12:00:00,2018_00273,584432.7322,-848439.02036,-10.43965,80.51036,529.62890625,97.563315,39.7841425,17.32447,-0.056641106592672956,,0.021552037582842527,0.013870181079040159,57.23600269778416,0.025629519057868026
123,2018-04-11 12:00:00,2018_00277,667709.65405,-1132133.79421,-14.46875,77.90994,266.809659375,88.2340025,32.5216075,13.69298,,,-0.01830257018326739,-0.023095776823263872,218.39555532798246,0.029468610119641563
125,2018-04-11 12:00:00,2018_00284,718591.82686,-726464.63308,-0.31215,80.58762,113.377485625,42.799435,17.621385,8.4944,-0.00233114743280689,,0.3308816706241172,-0.1358351267924376,112.31936534951387,0.35767843326894116
127,2018-04-11 12:00:00,2018_00290,604666.13656,-839976.70166,-9.25138,80.46698,79.291903125,36.8667725,15.372915,6.7531675,-0.04486097470315119,0.023211481542943974,0.05536794417782506,0.0016670062678991113,88.275471833388,0.05539303342818452
128,2018-04-12 12:00:00,2018_00290,608464.45705,-837064.97429,-8.98651,80.4682,72.6968725,35.0035775,14.1184075,6.71862,,0.05948538168487316,-0.3041020199684157,-0.011378848185848778,267.85711399350146,0.30431483160520995
129,2018-04-13 12:00:00,2018_00290,587789.70378,-853308.92656,-10.43937,80.45587,84.728445625,36.1618825,14.81697,7.4172725,0.04592230495646632,0.07433272074304068,-0.026162240221364045,-0.0015575673733286902,266.5929208298958,0.0262085640492343
130,2018-04-14 12:00:00,2018_00290,586004.52698,-854702.03152,-10.56449,80.45487,85.584415625,36.2637525,14.9488275,7.3906725,0.09181556527278009,0.09710731751800727,0.02211538029244746,0.038462595729653104,29.898216410938346,0.044367345150936204
131,2018-04-15 12:00:00,2018_00290,585701.28106,-850880.70624,-10.45854,80.48532,84.946301875,36.7366375,15.010125,7.336865,0.28122999991147063,-0.2762645951230836,0.08344175506392892,-0.09991253432584898,140.1331220585172,0.13017311935865505
132,2018-04-16 12:00:00,2018_00290,596534.36999,-853903.65803,-10.06471,80.40585,83.86689375,36.2504075,15.0235625,7.280285,,0.1908986025439618,0.058390108797557426,-0.1269564979127526,155.30125012001832,0.13974032047931387
133,2018-04-17 12:00:00,2018_00290,606951.90319,-860006.6034,-9.78745,80.30526,80.60999625,36.109555,15.0939375,7.0341425,0.700308955939827,0.7438219845787533,-0.12151120399234337,0.09889835593777767,309.142252755028,0.15667117636267447
135,2018-04-11 12:00:00,2018_00292,626574.32619,-815364.06755,-7.4592,80.52817,74.833096875,41.5867025,14.5384325,7.993615,-0.0006371027415713853,-0.01882013251658654,0.053980076775212694,-0.07211662342957144,143.1847466321443,0.09008138577719856
136,2018-04-12 12:00:00,2018_00292,634069.04423,-817462.82538,-7.20095,80.47093,77.668095625,41.6004775,14.8644225,7.914875,-0.0006371027415713853,,0.027779319583426818,-0.09728638198722997,164.06374627956137,0.10117475335617766
138,2018-04-11 12:00:00,2018_00300,808561.91214,-1337067.02745,-13.83747,75.64827,34.736505625,22.0500375,8.4135,5.4242875,0.051115445215700224,,0.024875774626260033,-0.12872437080548216,169.0625073958572,0.13110594114121507
140,2018-04-11 12:00:00,2018_00305,673358.88899,-1040307.77242,-12.08627,78.59673,20.66867875,16.416605,6.532545,4.09492,-0.041769509587362946,-0.07535222579619454,-0.023347504427290014,0.002693988441434647,276.58205514469944,0.023502415550426092
141,2018-04-12 12:00:00,2018_00305,671538.97346,-1041208.48279,-12.17956,78.59884,19.751625625,16.146365,6.257045,4.099705,,-0.05846610134729329,-0.009711525887945629,-0.03106546080578478,197.36002196427796,0.032548065843425907
142,2018-04-13 12:00:00,2018_00305,672288.61648,-1043918.87745,-12.21827,78.5743,19.634775625,15.82149,6.2124575,4.0766275,0.007747060909891596,-0.0025180834674199855,-0.00974922297626696,-0.014150372637927776,214.56578804154856,0.01718372469615324
143,2018-04-14 12:00:00,2018_00305,672242.39448,-1045402.83158,-12.25711,78.56312,19.600649375,16.0459275,6.17606,4.12341,-0.040116519217377425,-0.020093051326758017,-0.007150699715336367,0.014148635480737665,333.18803270216125,0.01585296162821636
144,2018-04-15 12:00:00,2018_00305,671061.55948,-1044708.7887,-12.28561,78.57429,18.8882025,15.7038175,6.1200225,4.0120375,-0.07737499869771745,-0.1366130128680361,-0.04241342159145406,-0.07124995057460215,210.76434450077636,0.08291835615819738
145,2018-04-16 12:00:00,2018_00305,671305.34137,-1051868.78576,-12.45262,78.51788,19.773468125,16.174635,6.3022825,4.079835,,-0.12286854378214856,-0.05727223547967822,-0.08558661007264748,213.78936347212874,0.1029814390099843
147,2018-04-12 12:00:00,2018_00310,725946.1905,-1060080.64738,-10.59655,78.17984,53.307909375,37.6201675,17.1157275,4.352695,-0.006452422509665343,0.00046817805196087297,-0.01648328911103994,-0.10130758717558602,189.24135034227038,0.10263978779818814
149,2018-04-12 12:00:00,2018_00323,581350.43671,-933575.05168,-13.08889,79.87294,87.823718125,46.59159,18.5720175,7.2124575,,0.009780031990540028,0.017829250806288725,0.017825139475470576,45.00660681338695,0.025211461314916406
150,2018-04-13 12:00:00,2018_00323,581843.97784,-931453.43002,-13.00841,79.88704,95.794079375,44.242565,18.0562925,7.527555,,0.00833905860297055,0.015877107748208906,0.0208738922134516,37.25735826935744,0.02622597808637517
151,2018-04-14 12:00:00,2018_00323,582051.93917,-929197.0688,-12.93683,79.90356,96.767221875,44.4274,18.16566,7.55112,-0.01881353596365949,,-0.002343515257983363,0.025745972483998854,354.7990107317643,0.025852411162427907
153,2018-04-12 12:00:00,2018_00324,675442.51928,-1063704.9442,-12.58484,78.40637,86.358974375,50.2001275,22.3009825,5.6976375,-0.006494080802316631,-0.0048675623754939525,-0.02384301529627629,-0.06592682609075673,199.88296863248678,0.07010588974415308
154,2018-04-13 12:00:00,2018_00324,676756.84843,-1069617.77697,-12.67808,78.3543,87.72597875,50.241135,22.1102925,5.704485,0.045482146941154974,0.04275547950701114,-0.016045231410098913,-0.007687979279298931,244.39886017625022,0.017791977866514853
155,2018-04-14 12:00:00,2018_00324,675940.49213,-1070920.32405,-12.74081,78.34822,89.209415625,50.9090125,22.22294,5.7587425,0.03382937283183382,0.02008665110413481,-0.001152785085024777,0.019413471968668508,356.6017283188043,0.019447668429159664
156,2018-04-15 12:00:00,2018_00324,674960.99377,-1069555.06987,-12.74533,78.36355,89.86332625,50.67367,22.209365,5.7695275,0.033381078694411426,,-0.0376044662607914,-0.06576573555424807,209.76067118673302,0.075757691726651
