,date,floe_id,x_stere,y_stere,longitude,latitude,area,perimeter,major_axis,minor_axis,zeta,zeta_est,u,v,bearing,speed
28,2003-04-03 12:00:00,2003_00062,754543.03788,-654667.55845,4.05397,80.79734,121.875,44.43472,15.456955,10.6291525,0.0021039621733436754,0.053440502239421823,-0.11302596426287392,-0.2115033788685774,208.11974339724404,0.23980939904511134
30,2003-04-02 12:00:00,2003_00067,796828.64946,-753352.14736,1.60658,79.90237,92.765625,41.864375,16.60973,7.51278,-0.29087208125748243,-0.28273127324168873,-0.11851315212875807,-0.2847061939322084,202.60024045995684,0.3083877171530319
31,2003-04-03 12:00:00,2003_00067,807668.68448,-777692.10654,1.08325,79.67659,96.39024375,41.782255,16.788205,7.7171,-0.1642561163551585,-0.12878108649366612,-0.15012383167832588,-0.3521009216869804,203.0917473162612,0.3827691522191978
33,2003-04-02 12:00:00,2003_00069,840344.6109,-1731426.25176,-19.11046,72.36849,86.484375,38.315,16.494705,6.87938,-0.0008476897705482519,0.003929716325539167,-0.08491346346655593,-0.15366551709264373,208.92443957023593,0.17556590620401136
34,2003-04-03 12:00:00,2003_00069,839541.50401,-1746573.87116,-19.32738,72.24858,86.820121875,38.0016825,16.4788125,6.900425,0.18014711191000082,0.18153666311361316,-0.08399186954353763,-0.16929764262812783,206.38690831553194,0.18898763438082378
36,2003-04-02 12:00:00,2003_00071,842735.7006,-1549602.81961,-16.46089,73.82064,76.328125,33.876875,12.854365,7.843695,-0.2629897392257249,-0.2474961094375887,-0.06328254552948444,-0.13768135562666292,204.6849527125583,0.15152833482846334
37,2003-04-03 12:00:00,2003_00071,843615.70852,-1562665.25852,-16.63724,73.71285,78.153880625,34.327675,12.8024975,8.08731,-0.14388046772843172,,-0.0506918007911878,-0.20602977174712578,193.82256237856865,0.21217428099000646
38,2003-04-04 12:00:00,2003_00071,848218.0712,-1580409.98368,-16.77717,73.55167,82.85733375,35.0263675,13.35236,8.1966175,-0.02998236767946275,-0.034343030916184576,-0.006376715533440876,-0.049327776310369234,187.3659076006873,0.049738234957829475
40,2003-04-02 12:00:00,2003_00074,857581.62547,-1687427.23911,-18.05949,72.65496,51.390625,27.88825,10.7515275,6.314875,-0.03152635311650682,-0.06016969396753716,0.0002446151800472307,-0.1547276942793181,179.90941889355838,0.1547278876401421
41,2003-04-03 12:00:00,2003_00074,863657.25682,-1699335.35462,-18.05885,72.53427,53.611280625,28.3571475,11.2479325,6.2482275,-0.028478895415064338,-0.045910481936481784,-0.03300528368959367,-0.24131588588128952,187.78814151274673,0.24356252899430592
43,2003-04-02 12:00:00,2003_00076,854895.61802,-1615025.67288,-17.106,73.24692,40.984375,24.0475,9.0958825,5.88699,-0.7447715141278192,-0.6253330104603538,-0.020347197606076797,-0.16179838343453432,187.1676895112687,0.16307276085370395
45,2003-04-02 12:00:00,2003_00077,828484.32203,-1562794.1677,-17.07059,73.77644,40.296875,24.187375,8.1098425,6.8289525,0.05098011802437999,-0.12199194993188005,-0.03942683589993565,-0.10929690525207858,199.8359706654533,0.11619074355026004
46,2003-04-03 12:00:00,2003_00077,829897.67485,-1572733.0585,-17.18035,73.69092,41.22256125,24.0993425,8.20557,6.825085,1.1209615778343769e-05,-0.06489357855123964,-0.04935298831320581,-0.18033878062064526,195.30528521255667,0.18697003302985388
47,2003-04-04 12:00:00,2003_00077,833398.0412,-1588503.47269,-17.31651,73.54984,39.942986875,23.3119725,8.360985,6.390185,0.0795126934634647,0.10868990859112088,-0.009372786497358475,-0.0699861552314985,187.62786070827377,0.07061098392468745
49,2003-04-02 12:00:00,2003_00078,860797.9386,-1733972.73096,-18.59877,72.26655,38.34375,22.56325,7.9849825,6.2301025,-0.08929473750142326,-0.09636477927834328,-0.09049439761204874,-0.15692709583055595,209.9705532748662,0.18115007426159133
51,2003-04-02 12:00:00,2003_00082,796846.77765,-1577651.81598,-18.20238,73.78864,26.71875,20.047625,8.3367125,4.22295,0.04284165570333066,0.03503817795174985,-0.04228918394493495,-0.12116505760201848,199.24007435594478,0.12833295080543033
52,2003-04-03 12:00:00,2003_00082,798305.08671,-1588643.46489,-18.32013,73.69382,25.9314025,20.1232075,8.303065,4.1859325,0.05333611677041501,0.04195005591398501,-0.034114486322138246,-0.1399186395557922,193.70231859593446,0.14401744294413457
53,2003-04-04 12:00:00,2003_00082,801099.42549,-1600768.75187,-18.41389,73.58437,25.748519375,19.7954775,8.2755925,4.122095,,0.029396587967843626,-0.03386843582444919,-0.13653964543140007,193.93095246762095,0.14067745277665247
55,2003-04-02 12:00:00,2003_00083,851912.27964,-1740180.05334,-18.91575,72.25177,25.984375,18.46325,7.28839,4.6189175,-0.0016390929655515016,-0.006513673954889079,-0.08545487626148908,-0.15402163753095593,209.02255768756024,0.17613971927019637
57,2003-04-02 12:00:00,2003_00086,736324.54231,-1667372.8787,-21.17338,73.28866,22.796875,17.269125,5.613285,5.4204225,0.009807743121656349,0.006505338103181053,8.786624718771276e-05,-7.529018980275853e-05,130.5923708462904,0.0001157112357352891
58,2003-04-03 12:00:00,2003_00086,736334.11479,-1667375.76256,-21.17315,73.2886,22.876524375,17.27939,5.601995,5.450535,0.0046823574645031875,1.095508661303431,0.0007085796841362592,-0.0008782709283930246,141.10377818268262,0.0011284702000633362
59,2003-04-04 12:00:00,2003_00086,736420.77282,-1667420.44591,-21.17122,73.28792,23.604880625,17.8732575,5.7978275,5.52186,-0.012936979597367955,-0.31988866306447095,-0.00047202992334587773,0.0005045983392809497,316.9099810923843,0.000690964349687455
60,2003-04-05 12:00:00,2003_00086,736365.85242,-1667397.04167,-21.1725,73.28831,23.146605,17.578635,5.6282225,5.5369225,-0.006623696581914427,-0.3821747421034563,-0.001599008275940296,0.0007408423241055251,294.8589322293154,0.001762292488695232
62,2003-04-03 12:00:00,2003_00090,755678.994,-850109.2306,-3.36547,79.52817,184.210365625,54.0151575,18.4073275,13.8049325,-0.03381285064041398,-0.0281515743554474,-0.11542898950320887,-0.3156902684678068,200.08443378905127,0.3361312202444275
63,2003-04-04 12:00:00,2003_00090,766346.44848,-877120.85639,-3.85583,79.27805,177.831995,56.18534,18.2510775,13.7064125,-0.00043170150620808483,-0.004500352417486313,-0.06315994620314647,-0.2362694212674371,194.96645109038866,0.24456577485501527
65,2003-04-03 12:00:00,2003_00092,812628.14825,-1575250.85175,-17.71204,73.74304,68.04725625,39.49317,15.6420125,6.79338,0.05571630915921826,0.07764172213185161,-0.03961462516497556,-0.12908837107141874,197.06019696193584,0.13503009321197187
66,2003-04-04 12:00:00,2003_00092,814699.68698,-1586732.06615,-17.82136,73.64203,67.010364375,39.7049525,15.3792525,6.945775,,0.08424002659272738,-0.03899128789575411,-0.12784056515138276,196.96167124841529,0.13365451967664438
68,2003-04-03 12:00:00,2003_00094,754763.82085,-1988395.78067,-24.21403,70.54814,1767.379573125,319.94861,131.4410975,46.643385,0.0002937112645383541,0.0009993031055686814,0.0004084435586960358,-0.00019075474328999098,115.03391065668467,0.0004507920947930569
69,2003-04-04 12:00:00,2003_00094,754802.66229,-1988398.66568,-24.21307,70.54799,1768.3512225,319.9488325,131.544,46.69041,0.0010108528327027514,0.08364317199221125,0.031800932875688116,-0.017830409452019087,119.27883725245914,0.03645850837583283
70,2003-04-05 12:00:00,2003_00094,757918.14292,-1988863.82772,-24.13911,70.53414,1818.80478375,335.4861975,137.522245,49.6384725,0.001088954348891401,-0.05772397854056532,-0.024995822033678852,0.013237939704572172,297.905967138341,0.02828487522972717
71,2003-04-06 12:00:00,2003_00094,755492.78057,-1988564.09363,-24.19732,70.54439,1754.6521,331.50722,131.6376775,47.56323,-7.350599941165179e-05,-0.04229221675933166,-0.0273600572963048,0.016783055900829274,301.5255564695683,0.032097409562571275
72,2003-04-07 12:00:00,2003_00094,752767.98827,-1988048.11404,-24.26099,70.55741,1705.820884375,326.5078475,126.4708175,45.444925,-0.0006167202920905981,,0.026240220809653148,-0.011393492769031685,113.47046527070415,0.02860700728173661
74,2003-04-03 12:00:00,2003_00095,849480.52638,-1458971.22808,-14.79005,74.50651,395.929878125,81.14605,25.92888,20.05567,,-0.1634414636526449,-0.06152479689773878,-0.16583029670394472,200.35538735506515,0.1768756284461665
75,2003-04-04 12:00:00,2003_00095,852096.01494,-1474027.8015,-14.96743,74.37644,380.68342375,78.1893875,24.682215,20.417715,,-0.0886983669961756,-0.06122783358108648,-0.17013231113604163,199.79297355602026,0.18081441009367613
76,2003-04-05 12:00:00,2003_00095,854872.71665,-1489401.42231,-15.1453,74.24315,372.804106875,79.31321,24.092755,20.71236,,-0.009558617595208117,0.1746907267365655,0.10339639622111725,59.37944972756628,0.2029967112030726
77,2003-04-06 12:00:00,2003_00095,863515.92264,-1474140.08032,-14.63919,74.32352,338.28388,80.758575,22.537895,20.7061125,,-0.005876420921690888,-0.021288002304983667,-0.09612106762260923,192.48776967690787,0.09845018376339988
78,2003-04-07 12:00:00,2003_00095,866126.50997,-1482235.66559,-14.70027,74.24823,374.781500625,80.3920625,23.16021,21.618845,,,-0.025465402220291224,-0.10048967356606972,194.22014941524554,0.10366610441053752
80,2003-04-03 12:00:00,2003_00099,887047.04848,-1812723.70316,-18.92542,71.52542,129.1189025,54.187255,23.0220025,7.5597175,-0.18716646905565226,-0.18293319585226214,-0.0012835336151501703,-0.24031049891705594,180.30602225051314,0.24031392666324097
81,2003-04-04 12:00:00,2003_00099,896073.54489,-1831422.08946,-18.92854,71.33855,135.306120625,58.0541025,24.4680225,7.5607125,-0.16842355998694425,-0.15836259559842372,-0.046015444694686956,-0.1963802084253919,193.18752234321965,0.20169929948229903
83,2003-04-03 12:00:00,2003_00100,797969.61118,-1015158.48313,-6.83073,78.12121,96.710365625,43.901745,15.3399,9.7035625,-0.04288493255225209,,-0.11714269788941545,-0.2925029375134524,201.82530347235883,0.315087892694736
85,2003-04-03 12:00:00,2003_00102,807869.07109,-1184109.3051,-10.69589,76.82349,80.257621875,35.99822,13.0312825,8.58115,0.04841532502150756,-0.0055153774466898545,-0.05623202749244108,-0.2872673948481965,191.07549231120686,0.29271931446144833
86,2003-04-04 12:00:00,2003_00102,817843.84512,-1207350.13066,-10.88668,76.59724,78.985055625,36.1726525,12.9446325,8.527355,,0.005522434358880423,0.0407713249641185,-0.015665426892716352,111.0181025351701,0.04367730004316651
87,2003-04-05 12:00:00,2003_00102,821519.42933,-1206495.12556,-10.74857,76.58483,81.711841875,37.02018,13.2735525,8.6157025,,,0.04368764310672099,-0.007645591434598798,99.92656858666265,0.04435160908698845
89,2003-04-03 12:00:00,2003_00104,834173.59816,-1488726.92545,-15.73692,74.34105,77.233231875,37.517245,14.8067675,7.2312325,0.004203940880351302,-0.03472557741767338,-0.07975867908736234,-0.20112388551893684,201.63154053593325,0.21636142035029088
91,2003-04-03 12:00:00,2003_00110,756120.64394,-1611697.39838,-19.86659,73.67294,41.864329375,31.3047925,14.0079575,4.5894575,0.026476088593702894,0.03520744562002701,-0.0005075079886818573,-0.0025279543630545107,191.3517063777772,0.0025783943880372997
93,2003-04-03 12:00:00,2003_00113,791302.98775,-1037870.98238,-7.67705,77.99442,36.4939025,22.6734275,8.3834775,5.843835,0.1004456653291791,0.059052243170334154,-0.10966974313253867,-0.29062158223147483,200.67463556658495,0.310625750087598
95,2003-04-03 12:00:00,2003_00124,768553.83927,-1566982.26498,-18.87355,73.98934,24.6570125,17.9527075,7.02233,4.5301975,-0.04430553347572908,-0.03703133644072312,-0.06637600729374023,-0.18715309151060935,199.5276395447404,0.1985750588725512
96,2003-04-04 12:00:00,2003_00124,770525.44852,-1584025.48835,-19.06005,73.84279,25.99817125,18.522385,7.194375,4.681685,0.0210470609363996,0.02288665442431695,-0.03338086885121078,-0.10822032474403945,197.1425282028976,0.11325158318084164
98,2003-04-03 12:00:00,2003_00125,782697.5166,-1627082.75288,-19.31043,73.44396,24.16615875,18.82328,6.444115,5.1815925,0.008504569927575817,,-0.03722951615637889,-0.18523605255396233,191.36414274458792,0.18894028696657675
100,2003-04-04 12:00:00,2003_00148,893514.89368,-1813900.30605,-18.77545,71.49024,83.26851875,37.6972475,15.54046,6.9498625,-0.05422903904295765,-0.0502666715897947,-0.03532318890375391,-0.21578318081927678,189.2967256739273,0.21865522815339902
101,2003-04-05 12:00:00,2003_00148,899015.55978,-1831973.57975,-18.86115,71.32244,78.75771625,35.960505,14.9706125,6.7956875,-0.02366433635682277,-0.028853029711829747,0.0167064047279612,-0.08864365127988785,169.32682971123126,0.09020421759078014
102,2003-04-06 12:00:00,2003_00148,903685.44622,-1838213.21545,-18.82093,71.25354,73.796661875,34.6652475,14.4271425,6.595675,,-0.04290293198020225,0.016857003010554227,-0.09091776519159088,169.49610608954595,0.09246728382477279
104,2003-04-04 12:00:00,2003_00155,885412.93337,-1646645.92635,-16.73278,72.86491,62.3425925,30.8353575,10.6711375,7.8192325,-0.20573331447806023,-0.41635767630915954,0.03810413236135152,-0.12450717107683185,162.98381149654477,0.13020737518499814
105,2003-04-05 12:00:00,2003_00155,893407.07788,-1654561.3727,-16.63246,72.76771,59.264660625,29.2991425,10.1752175,7.7131,-0.14347894627518037,-0.20114266040022025,0.14846943343348912,0.04717935873375833,72.37122506348567,0.1557853155935755
107,2003-04-05 12:00:00,2003_00208,849919.05372,-1377077.24464,-13.31751,75.14202,73.021605,38.80505,16.754385,5.9159375,-0.0028170451474183295,-0.007293230246159691,0.1912139791208522,0.12288424936253138,57.27304818442559,0.22729567649346633
109,2003-04-06 12:00:00,2003_00255,812723.55204,-1281532.1313,-12.61791,76.05784,287.75308625,88.4074,29.80421,14.4622925,,0.049335874000309296,0.01684523242086987,-0.15201589460810222,173.67672007626715,0.1529463764487893
110,2003-04-07 12:00:00,2003_00255,820986.83149,-1291844.40514,-12.56408,75.93831,305.253455,83.02602,28.750315,15.4660775,,0.049335874000309296,0.027628510606741673,-0.14037337267509442,168.86527926335242,0.1430664822889267
112,2003-04-06 12:00:00,2003_00256,800556.3263,-1485235.40368,-16.67491,74.51564,241.148148125,62.1746475,19.6472175,16.6060425,,-0.07634677205587181,-0.0862748393142203,-0.14329474001484338,211.05128801583342,0.16726245966927572
113,2003-04-07 12:00:00,2003_00256,799868.97044,-1499670.52458,-16.92472,74.40312,240.05402,59.2751175,19.232915,16.5663075,,-0.07634677205587181,-0.07412587429307994,-0.14278031713639405,207.43654828880273,0.16087530637510142
115,2003-04-06 12:00:00,2003_00269,860252.98009,-1384003.69033,-13.13623,75.03913,64.12191375,34.2460375,13.884635,6.274875,,-0.11598243348184492,-0.07288522232957532,-0.15031205814682772,205.86840872374813,0.16705080202850553
116,2003-04-07 12:00:00,2003_00269,861760.49926,-1398357.93497,-13.35451,74.92103,62.149183125,32.8314375,13.623935,6.159605,,-0.11598243348184492,-0.0655778975446122,-0.1411895418611162,204.91331803857722,0.1556757764628895
118,2003-04-06 12:00:00,2003_00271,862609.5103,-1273702.97904,-10.89236,75.86856,51.843364375,27.5073325,11.001515,6.25756,,0.2546469468316953,0.026731036474874327,-0.13654603379105193,168.9235301415942,0.13913794469909405
119,2003-04-07 12:00:00,2003_00271,871137.27862,-1282176.11734,-10.80758,75.76122,52.34799,28.3372025,11.3814325,6.1729775,,0.2546469468316953,0.027533840765562714,-0.1294892438664904,167.9957444372091,0.13238420096227038
121,2003-04-08 12:00:00,2003_00296,633164.7836,-1211408.59407,-17.40536,77.4304,644.362805,129.9079025,44.7351525,22.3421925,,0.002394095445057282,-0.00383840394872291,0.005214096030475054,323.6410214287932,0.006474576610758988
122,2003-04-09 12:00:00,2003_00296,632662.19382,-1211162.96081,-17.41927,77.43451,612.56366625,129.70774,45.5923175,21.3801725,,0.002394095445057282,-0.005047928502750156,0.0039394050500737784,307.96848886312307,0.006403162837022359
124,2003-04-08 12:00:00,2003_00327,842029.68353,-1308589.10281,-12.24018,75.70688,34.81554875,23.2511225,9.8260525,4.5750325,,-0.14226080875139857,0.015496789459488104,-0.11637102386516704,172.414716056089,0.11739832059692754
125,2003-04-09 12:00:00,2003_00327,848596.29811,-1316319.84543,-12.19129,75.61545,36.1646175,23.6371475,9.93296,4.7107475,,-0.14226080875139857,0.004709644360434424,-0.10931386728740944,177.53301226832542,0.10941527467100348
127,2003-04-09 12:00:00,2003_00357,579831.88972,-1124987.39482,-17.73288,78.35531,41.442708125,24.8302925,8.3913775,6.89982,0.019058581327726552,0.01439591684270479,-0.001531941591892623,0.0026599285306495206,330.06092428727413,0.0030695382110561553
129,2003-04-12 12:00:00,2003_00400,754691.89724,-1988357.4461,-24.21547,70.54869,1767.709923125,320.02389,131.43611,46.652585,0.0010164875343183213,,0.00443855982223072,-0.01033242413976375,156.75280837994387,0.011245434713673522
130,2003-04-13 12:00:00,2003_00400,755367.21803,-1989055.98686,-24.20514,70.54067,1742.61006625,312.4808375,129.554645,45.58034,1.6448834974108547e-05,-0.019422433625017693,-0.003469215525858321,0.009466926884991992,339.87431917245993,0.010082567183542127
132,2003-04-13 12:00:00,2003_00402,812535.71583,-1540116.0746,-17.18473,74.02556,82.942129375,33.97421,12.99475,8.22985,0.4112043841045312,0.41401031068596733,0.03232114572454124,-0.02048058110488877,122.36075428601606,0.038263699028465055
133,2003-04-14 12:00:00,2003_00402,815831.30123,-1540378.07538,-17.09294,74.0095,83.096450625,34.16818,12.8984725,8.3163525,0.08644294259302851,0.09653326045116714,-0.03558798136730665,-0.02808800888845962,231.7175399046756,0.04533696793035405
134,2003-04-15 12:00:00,2003_00402,814249.91288,-1543961.78759,-17.19387,73.9875,82.191425625,33.80713,12.715755,8.3484675,0.02732659049446625,0.04940499447470956,0.07667059802558829,0.05827766563651554,52.76137139061183,0.09630507210756267
135,2003-04-16 12:00:00,2003_00402,817760.52479,-1536417.87471,-16.97578,74.03299,81.645855,33.6804675,12.656635,8.34769,,-0.04953137117807624,0.10555109007851746,0.0345315221926288,71.88425457579376,0.11105610582810528
136,2003-04-17 12:00:00,2003_00402,824409.06494,-1529499.37131,-16.67457,74.0596,82.555896875,34.224485,12.50236,8.6049075,,,0.10363311162275823,0.03407891350549425,71.79696647743776,0.10909259447978138
137,2003-04-18 12:00:00,2003_00402,830893.88278,-1522659.11722,-16.37932,74.08628,82.651885625,34.512925,12.3372675,8.7733725,,-0.24754178303292654,0.03866545156061966,-0.05432896927737662,144.56087502559888,0.06668323662757199
138,2003-04-19 12:00:00,2003_00402,836074.85679,-1525179.35588,-16.26959,74.04369,81.27899625,33.8955175,12.4142025,8.52377,,-0.32127635425325496,0.038529831091012,-0.06377753697337002,148.86262741093503,0.07451256341243062
139,2003-04-20 12:00:00,2003_00402,841642.8043,-1528411.12474,-16.15997,73.99376,82.344658125,33.99808,12.5503775,8.51357,-0.3813391963720225,-0.37920181461470526,-0.03307729423035301,-0.03606804098406529,222.52332639653142,0.04893884933291299
140,2003-04-21 12:00:00,2003_00402,840642.5765,-1532519.43406,-16.25363,73.96551,75.994900625,33.4167975,12.2605025,8.09485,-0.3182690293257623,-0.3267111567526746,-0.028987215026184565,-0.022106585684245596,232.66968745093402,0.036454900433126304
141,2003-04-22 12:00:00,2003_00402,839365.32877,-1535398.54325,-16.33564,73.9482,73.973724375,32.4426375,12.076385,8.009405,-0.33826551781324465,-0.29416599393950793,-0.013501725306424338,-0.02108153204419767,212.63764240247627,0.02503452774830539
142,2003-04-23 12:00:00,2003_00402,839215.45298,-1537556.32766,-16.3738,73.9317,74.942073125,34.98778,12.6427125,7.904455,-0.26022047882988897,-0.2794169389174489,-0.07468667049063787,-0.05775698067378874,232.28436505756085,0.09441381024791619
143,2003-04-24 12:00:00,2003_00402,835942.07849,-1545028.10327,-16.58426,73.88639,77.9957175,34.3096075,12.211375,8.36886,-0.036128861041760704,-0.05996373277162119,-0.08681517934987688,-0.0744731410446464,229.37583631435442,0.11438148496416319
144,2003-04-25 12:00:00,2003_00402,832406.91153,-1554256.73224,-16.82802,73.82797,82.035265625,33.8893175,12.4001075,8.6099825,0.14175334478899687,0.1497636110300275,-0.1679348163199761,-0.18807095225141654,221.76272760373303,0.252136442453642
146,2003-04-13 12:00:00,2003_00403,837865.17939,-1531624.22865,-16.31942,73.98472,68.48071,32.40513,11.91643,7.6712125,0.04168694930194042,0.045393209004317536,0.06374105647224362,-0.04627416293237602,125.97856415020681,0.0787668739718026
147,2003-04-14 12:00:00,2003_00403,844615.5057,-1532488.72393,-16.13909,73.94842,68.121141875,33.2340425,11.99241,7.6798225,0.17465591553093518,0.17868974293936413,-0.0005164802560363481,-0.06184520487730454,180.4784760762024,0.061847361448736426
148,2003-04-15 12:00:00,2003_00403,847155.61553,-1537190.00371,-16.14055,73.90001,67.4630175,32.730595,12.0165375,7.5185825,0.09750113534110648,-0.017393152074531015,0.07878584288598406,0.026271843112198302,71.55857471821884,0.08305070005585098
149,2003-04-16 12:00:00,2003_00403,852021.72417,-1531916.49046,-15.91802,73.92044,65.0230125,31.518775,11.52933,7.49708,,-0.06096099482669698,0.1436138253810127,0.03934816866312797,74.67777921748643,0.1489067131384948
150,2003-04-17 12:00:00,2003_00403,861213.14599,-1522914.27491,-15.51093,73.95046,66.027196875,32.0108275,11.76704,7.48773,,,0.14138605369614882,0.03820434586187324,74.87905216777335,0.1464567793668286
152,2003-04-13 12:00:00,2003_00404,833524.59289,-1367259.1095,-13.63219,75.29593,62.94290125,34.9081475,13.2710475,6.742645,-0.0418794088968802,-0.02908783164040732,0.009953975092270886,-0.05893948359315818,170.4140750021512,0.0597741110043948
153,2003-04-14 12:00:00,2003_00404,836909.65047,-1371159.52894,-13.60152,75.24966,62.750771875,34.004575,13.236995,6.7468825,-0.06060769193443115,-0.05860012477089799,-0.037679958101266835,-0.05037038586774344,216.79861070182284,0.06290433224332481
155,2003-04-13 12:00:00,2003_00408,801096.96075,-1530870.19606,-17.37716,74.14793,42.327160625,23.49782,8.771095,6.2848925,-1.5746464777853677,0.9158489977558856,-0.10014198186892875,-0.07877599192320531,231.80988680598816,0.12741300340279937
156,2003-04-14 12:00:00,2003_00408,796586.60077,-1540912.27561,-17.66294,74.08606,42.77700625,24.0139125,8.5455625,6.5743025,0.6798900160224075,0.663334318151876,-0.025230351615294563,-0.12139779616611199,191.74075893866058,0.12399191730358988
158,2003-04-13 12:00:00,2003_00410,780124.90575,-1454740.40497,-16.79695,74.84714,38.802469375,23.819315,8.4256725,6.2166575,-0.10964688202538028,-0.1576681423735255,-0.04974771347133036,-0.05702035170124299,221.103246733439,0.07567136515062371
