,date,floe_id,x_stere,y_stere,longitude,latitude,area,perimeter,major_axis,minor_axis,zeta,zeta_est,u,v,bearing,speed
2048,2016-05-28 12:00:00,2016_03212,757983.91383,-1610042.39757,-19.78964,73.67933,73.59134625,34.0301475,11.78157,8.5942475,,,-0.00014274987969325993,0.0022701097609743323,356.40184326043203,0.0022745935582040543
2050,2016-05-28 12:00:00,2016_03218,679747.42079,-1051592.34004,-12.12144,78.47838,40.176281875,24.23659,9.82771,5.3894825,-0.1784764145485027,,-0.0031733050248480693,0.032539710147697534,354.43007112792435,0.03269407593551003
2052,2016-05-28 12:00:00,2016_03219,754064.81119,-1203170.07889,-12.92332,76.9466,37.396634375,23.6661975,9.7332175,4.991835,-0.08102735039852246,-0.056969309427704305,-0.007135705030926953,-0.0041534737951804505,239.79763517714682,0.008256490226218821
2054,2016-05-28 12:00:00,2016_03221,798311.07813,-1209224.93233,-11.56784,76.68198,35.570513125,22.36764,8.2317425,5.8872775,0.1439016040354494,,-0.03201765033454147,-0.022491512397054464,234.91302157460552,0.03912797033902753
2056,2016-05-28 12:00:00,2016_03222,755177.52748,-1210693.04358,-13.04588,76.88307,31.951923125,20.7987625,8.13221,5.10123,-0.010956899748857735,,-0.010766286965708463,-0.004484208331321602,247.3880463202752,0.011662806668494424
2058,2016-05-28 12:00:00,2016_03223,751732.73252,-1151089.62163,-11.85298,77.35818,31.11859,20.325565,6.9860425,5.847645,0.07982617853806641,0.41097704697422915,-0.05658408030317434,0.08034977619796252,324.8459506575433,0.0982743337744843
2060,2016-05-28 12:00:00,2016_03234,742271.60202,-1180984.82502,-12.84985,77.17511,19.0328525,16.8502425,7.296155,3.43066,-0.04527579214736701,,-0.009899448696063346,0.00733781911648396,306.5471414361709,0.012322445937078715
2062,2016-05-29 12:00:00,2016_03255,751526.01937,-1988000.27396,-24.29184,70.56175,1425.53044875,309.5120775,122.2598975,39.7110275,,-0.006116810659722265,-0.034291846136511664,0.012554380767291387,290.10787858064543,0.03651771060595565
2063,2016-05-30 12:00:00,2016_03255,748371.06233,-1988033.32894,-24.37177,70.57148,1523.306334375,286.138305,110.6125975,37.3701275,,-0.004859298444714933,-0.003094638883416938,0.013165741701884582,346.77260490983065,0.013524553389280504
2064,2016-05-31 12:00:00,2016_03255,747720.07644,-1987062.93744,-24.37898,70.58169,1559.052650625,287.2411375,113.478435,37.80731,,-0.0035099559785371705,0.008472976112239449,-0.020565832367722563,157.60868863005555,0.02224285919516296
