,date,floe_id,x_stere,y_stere,longitude,latitude,area,perimeter,major_axis,minor_axis,zeta,zeta_est,u,v,bearing,speed
0,2007-04-01 12:00:00,2007_00004,725886.80646,-878368.46469,-5.42824,79.50924,66.56841375,35.63603,13.941015,6.62632,,-0.14100124120579519,-0.025384314862872265,-0.16195973832077054,188.90762977900954,0.16393693994335112
2,2007-04-01 12:00:00,2007_00007,734148.10796,-897263.01739,-5.70964,79.32758,40.017081875,23.903375,8.5376025,6.28314,-0.09969472975391963,-0.06859001806735363,-0.04385763469298029,-0.2071926446382068,191.9516998235967,0.21178357847821241
4,2007-04-01 12:00:00,2007_00013,739201.60774,-877831.13123,-4.89804,79.4349,19.7847,17.16881,7.0889375,3.810035,,0.002346506113703155,-0.036677785350608866,-0.1783341945688517,191.62189708450956,0.1820668692836409
6,2007-04-01 12:00:00,2007_00017,753263.56579,-1988276.26195,-24.25068,70.55392,1729.298076875,309.5723325,127.5877125,44.6695475,,-1.424491744106527e-06,8.043180224600495e-05,-3.783131343842139e-05,115.19007306616714,8.888466171964953e-05
7,2007-04-02 12:00:00,2007_00017,753271.22237,-1988276.85657,-24.25049,70.55389,1729.502911875,309.6365,127.60523,44.68021,,-0.00031721220875350584,-2.6544978063753362e-05,1.3747882905019249e-05,297.3800453739709,2.9893814490212983e-05
8,2007-04-03 12:00:00,2007_00017,753268.65682,-1988276.55834,-24.25055,70.5539,1729.43839625,309.6365,127.598305,44.67708,0.00017434042359678733,0.0037568360792891537,0.009601852404662997,-0.01182025358997568,140.9122837605289,0.015228721697249101
9,2007-04-04 12:00:00,2007_00017,754406.26543,-1988937.67491,-24.22821,70.54473,1644.766394375,328.739555,127.4116125,44.31045,-0.0006498116279590293,-0.004550609038580724,-0.010052222984825495,0.01201883516344896,320.09181694326776,0.01566842639267936
10,2007-04-05 12:00:00,2007_00017,753225.93149,-1988274.75985,-24.25161,70.55405,1727.72661,309.651545,127.46778,44.6139725,-7.412754058773945e-05,-0.000247566311251827,-0.00016181922294109257,0.0001205263081800808,306.6795040041775,0.00020177227727509751
11,2007-04-06 12:00:00,2007_00017,753209.16793,-1988269.97478,-24.25199,70.55414,1727.925356875,309.57878,127.4418225,44.60285,-4.344173370852688e-05,-9.173800162231176e-05,-2.042516102462509e-05,1.039970253287058e-05,296.9834358142897,2.2920318838403156e-05
13,2007-04-03 12:00:00,2007_00066,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
14,2007-04-04 12:00:00,2007_00066,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
15,2007-04-05 12:00:00,2007_00066,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0023366072151047735,-0.004670838473955496,153.42329195091185,0.005222687557901831
16,2007-04-06 12:00:00,2007_00066,669035.81307,-1379020.71022,-19.11952,75.91923,98.746955,48.653855,23.1898125,5.79823,,0.0,-0.0022232838346572447,0.0044457703356948096,333.4308386499572,0.004970700643490027
17,2007-04-07 12:00:00,2007_00066,668695.32272,-1378758.96694,-19.12671,75.92273,94.823878125,46.535395,22.143475,5.761785,,0.0,-0.0006337287948013299,-0.0006688599358351957,223.455093133246,0.0009214042539112831
18,2007-04-08 12:00:00,2007_00066,668671.27536,-1378834.85745,-19.12875,75.9222,91.766948125,47.5079775,22.31481,5.65214,-0.0035826726763299585,-0.0023948577476146362,0.0005209604432179446,0.0008942402800634915,30.22393237193802,0.001034922925577489
20,2007-04-05 12:00:00,2007_00081,740012.20792,-1570453.78762,-19.76976,74.07305,24.004586875,23.0042175,10.84592,3.38053,-0.006433162196391649,-0.00242659833130009,0.0002416104594826805,0.0004026035315863123,30.96881471525967,0.0004695372379026
21,2007-04-06 12:00:00,2007_00081,740016.2643,-1570413.42291,-19.76907,74.07336,23.77607125,22.80266,10.78997,3.354205,-0.007827006456608637,-0.011326119095738153,0.0009709553069150724,-9.148625033268454e-05,95.38268446241136,0.000975255834141215
22,2007-04-07 12:00:00,2007_00081,740095.52083,-1570384.81339,-19.7663,74.07329,24.735576875,23.4352625,10.927635,3.5013575,-0.008644988034169614,0.0017691021271681335,-0.00025330315882920844,-0.0005663181758198502,204.09804383923975,0.0006203859818989932
23,2007-04-08 12:00:00,2007_00081,740096.58319,-1570438.40421,-19.76702,74.07285,25.376254375,23.2562075,10.871255,3.5048725,-0.004538455351411519,-0.0010052486287609535,-4.5324599477149916e-05,-1.5292642284939967e-05,251.35546614370114,4.783496865076e-05
