,date,floe_id,x_stere,y_stere,longitude,latitude,area,perimeter,major_axis,minor_axis,zeta,zeta_est,u,v,bearing,speed
0,2015-04-06 12:00:00,2015_00043,718644.66291,-870070.73751,-5.44461,79.61007,45.719155625,26.2687075,10.3624825,5.8206325,-0.07036663330984261,-0.02259140941513029,-0.025717487074665077,-0.11107252719474583,193.0364182500868,0.11401094438194571
2,2015-04-09 12:00:00,2015_00060,668838.06895,-1379028.6624,-19.12631,75.91995,86.428708125,43.0608025,20.2848425,5.6615075,-0.0009837273903068897,-0.014272543396580196,-0.00023709868439402045,0.0037549175694397184,356.3869400175773,0.0037623957446590406
3,2015-04-10 12:00:00,2015_00060,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,-0.0009837273903068897,-0.0013482834517687095,0.0,0.0,90.0,0.0
4,2015-04-11 12:00:00,2015_00060,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
5,2015-04-12 12:00:00,2015_00060,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
6,2015-04-13 12:00:00,2015_00060,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
7,2015-04-14 12:00:00,2015_00060,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
8,2015-04-15 12:00:00,2015_00060,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
9,2015-04-16 12:00:00,2015_00060,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
10,2015-04-17 12:00:00,2015_00060,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
11,2015-04-18 12:00:00,2015_00060,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,,0.0,0.0,90.0,0.0
12,2015-04-19 12:00:00,2015_00060,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
14,2015-04-11 12:00:00,2015_00061,750623.51544,-1987834.13215,-24.31302,70.56601,1661.0373375,293.031825,120.6159025,41.4975675,0.000262441647555373,0.0013097422019880966,-2.1888923557143432e-05,-0.0004411503893455754,182.84056249817007,0.00044169309593228105
15,2015-04-12 12:00:00,2015_00061,750635.2109,-1987870.45812,-24.31308,70.56567,1661.53304625,292.3780275,120.548295,41.5384625,-0.002237761294717632,0.0019342237300742874,0.0038514552054963224,-0.003936500094116251,135.62564811007337,0.0055072443373180725
16,2015-04-13 12:00:00,2015_00061,751066.67044,-1988071.08953,-24.30411,70.56262,1580.71147125,299.7199075,119.47616,40.1022575,,-0.0009629212119407273,0.0041874945242052165,-0.004300053992526516,135.75979588533642,0.006002130849031192
17,2015-04-14 12:00:00,2015_00061,751536.42253,-1988290.77669,-24.29436,70.55929,1491.90394,307.74133,118.29025,38.519955,-0.007740763494571951,,-0.008202476615687081,0.008211748510823248,315.0323646348696,0.011606611746582257
19,2015-04-11 12:00:00,2015_00063,742990.16173,-1664995.54662,-20.95158,73.28386,118.80763,45.9037525,18.95258,8.5034925,,-0.001749365209653358,0.0009544630951154622,-0.00020133116130333436,101.91116383218701,0.0009754660611467408
20,2015-04-12 12:00:00,2015_00063,743072.55806,-1664977.82634,-20.949,73.28369,120.278529375,46.40924,19.096265,8.5497525,0.0013414226029535776,-0.001099888373680301,9.788016062098744e-05,-1.117967278389561e-05,96.51597003475922,9.851655153701471e-05
21,2015-04-13 12:00:00,2015_00063,743080.67437,-1664975.26182,-20.94873,73.28369,120.4172075,46.4781375,19.116205,8.55326,0.001149112586088105,-0.0008255527030491914,-0.00016530794038356112,-0.00012150959735041754,233.68225459111045,0.00020516163725734787
22,2015-04-14 12:00:00,2015_00063,743071.91044,-1664990.66972,-20.94918,73.2836,120.3975375,46.523475,19.05311,8.599015,0.003963130686715167,-0.0021084018875043055,0.0005816267424839476,-0.00017867632970715422,107.0770112953411,0.0006084528727601736
23,2015-04-15 12:00:00,2015_00063,743124.09184,-1664984.28686,-20.9476,73.28345,121.35898875,46.413415,19.1177875,8.618595,,0.020888147891669533,0.0001887838121496938,-6.349127339582976e-05,108.58868577028016,0.000199174470068819
24,2015-04-16 12:00:00,2015_00063,743141.22233,-1664982.64833,-20.94709,73.2834,121.68145375,46.38994,19.1399925,8.6301275,0.006523807735410659,0.030627683664239486,-0.002303548708622447,0.00018305599212100883,274.5435727353597,0.002310810712552534
25,2015-04-17 12:00:00,2015_00063,742953.03101,-1665049.3249,-20.95334,73.28355,111.03947375,47.387685,19.4259075,8.1089925,0.0011388778011707785,-0.022752088851281833,0.002067625867344897,-0.0008956200534351216,113.42049982358861,0.002253266963195632
26,2015-04-18 12:00:00,2015_00063,743147.70165,-1665047.19735,-20.94773,73.28285,117.60820875,47.03302,19.2790375,8.4591,-0.0012014854899533452,-0.0023783566742015478,-9.075432499048783e-05,0.0008885377182858824,354.16809233842724,0.0008931604695244641
27,2015-04-19 12:00:00,2015_00063,743109.25229,-1664980.28912,-20.94798,73.28354,120.93247125,46.42454,19.1138575,8.5887025,-0.008885980930673946,-0.020233922222774176,-0.0052021970837249545,-0.0029604827888616344,240.35652425852365,0.005985592104467392
29,2015-04-13 12:00:00,2015_00075,877748.78991,-1930450.79962,-20.54938,70.60374,32.58360375,22.487695,9.0988875,4.776265,1.506434240030733,,0.10188369979890112,0.019678445858327315,79.06815253035205,0.10376670716617986
31,2015-04-16 12:00:00,2015_00115,772827.93032,-1697687.73951,-20.52384,72.90359,99.519480625,40.214325,16.1790925,8.0329975,,-0.06806672499105258,0.013462557537814529,-0.01705503706492601,141.71386318424356,0.021728201599418365
