,matlab_index,year_doy,satellite,filename,manual time,SOIT time
71,72,2013125,terra,72_NE_Greenland.2013125.terra.250m.tif,2013-05-05 13:35:00,2013-05-05 13:37:25
72,73,2013126,aqua,73_NE_Greenland.2013126.aqua.250m.tif,2013-05-06 13:00:00,2013-05-06 11:25:34
73,74,2013126,terra,74_NE_Greenland.2013126.terra.250m.tif,2013-05-06 14:20:00,2013-05-06 14:20:10
74,75,2013127,aqua,75_NE_Greenland.2013127.aqua.250m.tif,2013-05-07 12:05:00,2013-05-07 12:08:20
75,76,2013127,terra,76_NE_Greenland.2013127.terra.250m.tif,2013-05-07 13:25:00,2013-05-07 13:25:08
76,77,2013128,aqua,77_NE_Greenland.2013128.aqua.250m.tif,2013-05-08 12:50:00,2013-05-08 11:13:18
77,78,2013128,terra,78_NE_Greenland.2013128.terra.250m.tif,2013-05-08 14:05:00,2013-05-08 14:07:55
78,79,2013129,aqua,79_NE_Greenland.2013129.aqua.250m.tif,2013-05-09 11:55:00,2013-05-09 11:56:01
79,80,2013129,terra,80_NE_Greenland.2013129.terra.250m.tif,2013-05-09 13:15:00,2013-05-09 13:12:51
80,81,2013130,aqua,81_NE_Greenland.2013130.aqua.250m.tif,2013-05-10 12:40:00,2013-05-10 12:38:51
81,82,2013130,terra,82_NE_Greenland.2013130.terra.250m.tif,2013-05-10 13:55:00,2013-05-10 13:55:39
82,83,2013131,aqua,83_NE_Greenland.2013131.aqua.250m.tif,2013-05-11 11:45:00,2013-05-11 11:43:42
83,84,2013131,terra,84_NE_Greenland.2013131.terra.250m.tif,2013-05-11 13:00:00,2013-05-11 13:00:33
84,85,2013132,aqua,85_NE_Greenland.2013132.aqua.250m.tif,2013-05-12 12:25:00,2013-05-12 12:26:30
85,86,2013132,terra,86_NE_Greenland.2013132.terra.250m.tif,2013-05-12 13:45:00,2013-05-12 13:43:23
86,87,2013133,aqua,87_NE_Greenland.2013133.aqua.250m.tif,2013-05-13 11:30:00,2013-05-13 11:31:23
87,88,2013133,terra,88_NE_Greenland.2013133.terra.250m.tif,2013-05-13 14:25:00,2013-05-13 12:48:14
88,89,2013134,aqua,89_NE_Greenland.2013134.aqua.250m.tif,2013-05-14 12:15:00,2013-05-14 12:14:09
89,90,2013134,terra,90_NE_Greenland.2013134.terra.250m.tif,2013-05-14 13:30:00,2013-05-14 13:31:06
90,91,2013135,aqua,91_NE_Greenland.2013135.aqua.250m.tif,2013-05-15 12:55:00,2013-05-15 11:19:05
91,92,2013135,terra,92_NE_Greenland.2013135.terra.250m.tif,2013-05-15 14:15:00,2013-05-15 14:13:51
92,93,2013136,aqua,93_NE_Greenland.2013136.aqua.250m.tif,2013-05-16 12:00:00,2013-05-16 12:01:48
93,94,2013136,terra,94_NE_Greenland.2013136.terra.250m.tif,2013-05-16 13:20:00,2013-05-16 13:18:48
94,95,2013137,aqua,95_NE_Greenland.2013137.aqua.250m.tif,2013-05-17 12:45:00,2013-05-17 12:44:47
95,96,2013137,terra,96_NE_Greenland.2013137.terra.250m.tif,2013-05-17 14:00:00,2013-05-17 14:01:35
96,97,2013138,aqua,97_NE_Greenland.2013138.aqua.250m.tif,2013-05-18 11:50:00,2013-05-18 11:49:40
97,98,2013138,terra,98_NE_Greenland.2013138.terra.250m.tif,2013-05-18 13:05:00,2013-05-18 13:06:30
98,99,2013139,aqua,99_NE_Greenland.2013139.aqua.250m.tif,2013-05-19 12:30:00,2013-05-19 12:32:32
99,100,2013139,terra,100_NE_Greenland.2013139.terra.250m.tif,2013-05-19 13:50:00,2013-05-19 13:49:27
100,101,2013140,aqua,101_NE_Greenland.2013140.aqua.250m.tif,2013-05-20 13:15:00,2013-05-20 11:37:28
101,102,2013140,terra,102_NE_Greenland.2013140.terra.250m.tif,2013-05-20 14:30:00,2013-05-20 12:54:26
102,103,2013141,aqua,103_NE_Greenland.2013141.aqua.250m.tif,2013-05-21 12:20:00,2013-05-21 12:20:18
103,104,2013141,terra,104_NE_Greenland.2013141.terra.250m.tif,2013-05-21 13:35:00,2013-05-21 13:37:16
104,105,2013142,aqua,105_NE_Greenland.2013142.aqua.250m.tif,2013-05-22 13:00:00,2013-05-22 11:25:16
105,106,2013142,terra,106_NE_Greenland.2013142.terra.250m.tif,2013-05-22 14:20:00,2013-05-22 14:20:03
106,107,2013143,aqua,107_NE_Greenland.2013143.aqua.250m.tif,2013-05-23 12:05:00,2013-05-23 12:08:04
107,108,2013143,terra,108_NE_Greenland.2013143.terra.250m.tif,2013-05-23 13:25:00,2013-05-23 13:25:03
108,109,2013144,aqua,109_NE_Greenland.2013144.aqua.250m.tif,2013-05-24 12:50:00,2013-05-24 11:13:04
109,110,2013144,terra,110_NE_Greenland.2013144.terra.250m.tif,2013-05-24 14:05:00,2013-05-24 14:07:52
110,111,2013145,aqua,111_NE_Greenland.2013145.aqua.250m.tif,2013-05-25 11:55:00,2013-05-25 11:55:50
111,112,2013145,terra,112_NE_Greenland.2013145.terra.250m.tif,2013-05-25 13:15:00,2013-05-25 13:12:50
112,113,2013146,aqua,113_NE_Greenland.2013146.aqua.250m.tif,2013-05-26 12:40:00,2013-05-26 12:38:43
113,114,2013146,terra,114_NE_Greenland.2013146.terra.250m.tif,2013-05-26 13:55:00,2013-05-26 13:55:41
114,115,2013147,aqua,115_NE_Greenland.2013147.aqua.250m.tif,2013-05-27 11:45:00,2013-05-27 11:43:36
115,116,2013147,terra,116_NE_Greenland.2013147.terra.250m.tif,2013-05-27 13:00:00,2013-05-27 13:00:37
116,117,2013148,aqua,117_NE_Greenland.2013148.aqua.250m.tif,2013-05-28 12:25:00,2013-05-28 12:26:27
117,118,2013148,terra,118_NE_Greenland.2013148.terra.250m.tif,2013-05-28 13:45:00,2013-05-28 13:43:28
118,119,2013149,aqua,119_NE_Greenland.2013149.aqua.250m.tif,2013-05-29 11:30:00,2013-05-29 11:31:23
119,120,2013149,terra,120_NE_Greenland.2013149.terra.250m.tif,2013-05-29 14:25:00,2013-05-29 12:48:22
120,121,2013150,aqua,121_NE_Greenland.2013150.aqua.250m.tif,2013-05-30 12:15:00,2013-05-30 12:14:11
121,122,2013150,terra,122_NE_Greenland.2013150.terra.250m.tif,2013-05-30 13:30:00,2013-05-30 13:31:16
122,123,2013151,aqua,123_NE_Greenland.2013151.aqua.250m.tif,2013-05-31 12:55:00,2013-05-31 11:19:10
123,124,2013151,terra,124_NE_Greenland.2013151.terra.250m.tif,2013-05-31 14:15:00,2013-05-31 14:14:03
124,125,2013152,aqua,125_NE_Greenland.2013152.aqua.250m.tif,2013-06-01 12:00:00,2013-06-01 12:01:56
125,126,2013152,terra,126_NE_Greenland.2013152.terra.250m.tif,2013-06-01 13:20:00,2013-06-01 13:19:02
126,127,2013153,aqua,127_NE_Greenland.2013153.aqua.250m.tif,2013-06-02 12:45:00,2013-06-02 12:44:49
127,128,2013153,terra,128_NE_Greenland.2013153.terra.250m.tif,2013-06-02 14:00:00,2013-06-02 14:01:51
128,129,2013154,aqua,129_NE_Greenland.2013154.aqua.250m.tif,2013-06-03 11:50:00,2013-06-03 11:49:41
129,130,2013154,terra,130_NE_Greenland.2013154.terra.250m.tif,2013-06-03 13:05:00,2013-06-03 13:06:48
130,131,2013155,aqua,131_NE_Greenland.2013155.aqua.250m.tif,2013-06-04 12:30:00,2013-06-04 12:32:32
131,132,2013155,terra,132_NE_Greenland.2013155.terra.250m.tif,2013-06-04 13:50:00,2013-06-04 13:49:39
132,133,2013156,aqua,133_NE_Greenland.2013156.aqua.250m.tif,2013-06-05 13:15:00,2013-06-05 11:37:26
133,134,2013156,terra,134_NE_Greenland.2013156.terra.250m.tif,2013-06-05 14:30:00,2013-06-05 12:54:34
134,135,2013157,aqua,135_NE_Greenland.2013157.aqua.250m.tif,2013-06-06 12:20:00,2013-06-06 12:20:15
135,136,2013157,terra,136_NE_Greenland.2013157.terra.250m.tif,2013-06-06 13:35:00,2013-06-06 13:37:26
136,137,2013158,aqua,137_NE_Greenland.2013158.aqua.250m.tif,2013-06-07 13:00:00,2013-06-07 11:25:12
137,138,2013158,terra,138_NE_Greenland.2013158.terra.250m.tif,2013-06-07 14:20:00,2013-06-07 14:20:12
138,139,2013159,aqua,139_NE_Greenland.2013159.aqua.250m.tif,2013-06-08 12:05:00,2013-06-08 12:07:59
139,140,2013159,terra,140_NE_Greenland.2013159.terra.250m.tif,2013-06-08 13:25:00,2013-06-08 13:25:12
140,141,2013160,aqua,141_NE_Greenland.2013160.aqua.250m.tif,2013-06-09 12:50:00,2013-06-09 11:12:57
141,142,2013160,terra,142_NE_Greenland.2013160.terra.250m.tif,2013-06-09 14:05:00,2013-06-09 14:08:00
142,143,2013161,aqua,143_NE_Greenland.2013161.aqua.250m.tif,2013-06-10 11:55:00,2013-06-10 11:55:42
143,144,2013161,terra,144_NE_Greenland.2013161.terra.250m.tif,2013-06-10 13:15:00,2013-06-10 13:12:58
144,145,2013162,aqua,145_NE_Greenland.2013162.aqua.250m.tif,2013-06-11 12:40:00,2013-06-11 12:38:33
145,146,2013162,terra,146_NE_Greenland.2013162.terra.250m.tif,2013-06-11 13:55:00,2013-06-11 13:55:47
146,147,2013163,aqua,147_NE_Greenland.2013163.aqua.250m.tif,2013-06-12 11:45:00,2013-06-12 11:43:26
147,148,2013163,terra,148_NE_Greenland.2013163.terra.250m.tif,2013-06-12 13:00:00,2013-06-12 13:00:43
148,149,2013164,aqua,149_NE_Greenland.2013164.aqua.250m.tif,2013-06-13 12:25:00,2013-06-13 12:26:16
149,150,2013164,terra,150_NE_Greenland.2013164.terra.250m.tif,2013-06-13 13:45:00,2013-06-13 13:43:34
150,151,2013165,aqua,151_NE_Greenland.2013165.aqua.250m.tif,2013-06-14 11:30:00,2013-06-14 11:31:11
151,152,2013165,terra,152_NE_Greenland.2013165.terra.250m.tif,2013-06-14 14:25:00,2013-06-14 12:48:27
152,153,2013166,aqua,153_NE_Greenland.2013166.aqua.250m.tif,2013-06-15 12:15:00,2013-06-15 12:13:58
153,154,2013166,terra,154_NE_Greenland.2013166.terra.250m.tif,2013-06-15 13:30:00,2013-06-15 13:31:20
154,155,2013167,aqua,155_NE_Greenland.2013167.aqua.250m.tif,2013-06-16 12:55:00,2013-06-16 11:18:56
155,156,2013167,terra,156_NE_Greenland.2013167.terra.250m.tif,2013-06-16 14:15:00,2013-06-16 14:14:07
156,157,2013168,aqua,157_NE_Greenland.2013168.aqua.250m.tif,2013-06-17 12:00:00,2013-06-17 12:01:41
157,158,2013168,terra,158_NE_Greenland.2013168.terra.250m.tif,2013-06-17 13:20:00,2013-06-17 13:19:06
158,159,2013169,aqua,159_NE_Greenland.2013169.aqua.250m.tif,2013-06-18 12:45:00,2013-06-18 12:44:33
159,160,2013169,terra,160_NE_Greenland.2013169.terra.250m.tif,2013-06-18 14:00:00,2013-06-18 14:01:54
160,161,2013170,aqua,161_NE_Greenland.2013170.aqua.250m.tif,2013-06-19 11:50:00,2013-06-19 11:49:22
161,162,2013170,terra,162_NE_Greenland.2013170.terra.250m.tif,2013-06-19 13:05:00,2013-06-19 13:06:51
162,163,2013171,aqua,163_NE_Greenland.2013171.aqua.250m.tif,2013-06-20 12:30:00,2013-06-20 12:32:14
163,164,2013171,terra,164_NE_Greenland.2013171.terra.250m.tif,2013-06-20 13:50:00,2013-06-20 13:49:41
164,165,2013172,aqua,165_NE_Greenland.2013172.aqua.250m.tif,2013-06-21 13:15:00,2013-06-21 11:37:10
165,166,2013172,terra,166_NE_Greenland.2013172.terra.250m.tif,2013-06-21 14:30:00,2013-06-21 12:54:35
166,167,2013173,aqua,167_NE_Greenland.2013173.aqua.250m.tif,2013-06-22 12:20:00,2013-06-22 12:20:00
167,168,2013173,terra,168_NE_Greenland.2013173.terra.250m.tif,2013-06-22 13:35:00,2013-06-22 13:37:27
168,169,2013174,aqua,169_NE_Greenland.2013174.aqua.250m.tif,2013-06-23 13:00:00,2013-06-23 11:24:59
169,170,2013174,terra,170_NE_Greenland.2013174.terra.250m.tif,2013-06-23 14:20:00,2013-06-23 14:20:12
170,171,2013175,aqua,171_NE_Greenland.2013175.aqua.250m.tif,2013-06-24 12:05:00,2013-06-24 12:07:47
171,172,2013175,terra,172_NE_Greenland.2013175.terra.250m.tif,2013-06-24 13:25:00,2013-06-24 13:25:12
172,173,2013176,aqua,173_NE_Greenland.2013176.aqua.250m.tif,2013-06-25 12:50:00,2013-06-25 11:12:47
173,174,2013176,terra,174_NE_Greenland.2013176.terra.250m.tif,2013-06-25 14:05:00,2013-06-25 14:07:59
174,175,2013177,aqua,175_NE_Greenland.2013177.aqua.250m.tif,2013-06-26 11:55:00,2013-06-26 11:55:34
175,176,2013177,terra,176_NE_Greenland.2013177.terra.250m.tif,2013-06-26 13:15:00,2013-06-26 13:12:56
176,177,2013178,aqua,177_NE_Greenland.2013178.aqua.250m.tif,2013-06-27 12:40:00,2013-06-27 12:38:26
177,178,2013178,terra,178_NE_Greenland.2013178.terra.250m.tif,2013-06-27 13:55:00,2013-06-27 13:55:45
178,179,2013179,aqua,179_NE_Greenland.2013179.aqua.250m.tif,2013-06-28 11:45:00,2013-06-28 11:43:21
179,180,2013179,terra,180_NE_Greenland.2013179.terra.250m.tif,2013-06-28 13:00:00,2013-06-28 13:00:40
180,181,2013180,aqua,181_NE_Greenland.2013180.aqua.250m.tif,2013-06-29 12:25:00,2013-06-29 12:26:11
181,182,2013180,terra,182_NE_Greenland.2013180.terra.250m.tif,2013-06-29 13:45:00,2013-06-29 13:43:31
182,183,2013181,aqua,183_NE_Greenland.2013181.aqua.250m.tif,2013-06-30 11:30:00,2013-06-30 11:31:08
183,184,2013181,terra,184_NE_Greenland.2013181.terra.250m.tif,2013-06-30 14:25:00,2013-06-30 12:48:23
184,185,2013182,aqua,185_NE_Greenland.2013182.aqua.250m.tif,2013-07-01 12:15:00,2013-07-01 12:13:57
185,186,2013182,terra,186_NE_Greenland.2013182.terra.250m.tif,2013-07-01 13:30:00,2013-07-01 13:31:16
186,187,2013183,aqua,187_NE_Greenland.2013183.aqua.250m.tif,2013-07-02 12:55:00,2013-07-02 11:18:55
187,188,2013183,terra,188_NE_Greenland.2013183.terra.250m.tif,2013-07-02 14:15:00,2013-07-02 14:14:02
188,189,2013184,aqua,189_NE_Greenland.2013184.aqua.250m.tif,2013-07-03 12:00:00,2013-07-03 12:01:42
189,190,2013184,terra,190_NE_Greenland.2013184.terra.250m.tif,2013-07-03 13:20:00,2013-07-03 13:19:00
190,191,2013185,aqua,191_NE_Greenland.2013185.aqua.250m.tif,2013-07-04 12:45:00,2013-07-04 12:44:36
191,192,2013185,terra,192_NE_Greenland.2013185.terra.250m.tif,2013-07-04 14:00:00,2013-07-04 14:01:48
192,193,2013186,aqua,193_NE_Greenland.2013186.aqua.250m.tif,2013-07-05 11:50:00,2013-07-05 11:49:28
193,194,2013186,terra,194_NE_Greenland.2013186.terra.250m.tif,2013-07-05 13:05:00,2013-07-05 13:06:44
194,195,2013187,aqua,195_NE_Greenland.2013187.aqua.250m.tif,2013-07-06 12:30:00,2013-07-06 12:32:20
195,196,2013187,terra,196_NE_Greenland.2013187.terra.250m.tif,2013-07-06 13:50:00,2013-07-06 13:49:33
196,197,2013188,aqua,197_NE_Greenland.2013188.aqua.250m.tif,2013-07-07 13:15:00,2013-07-07 11:37:15
197,198,2013188,terra,198_NE_Greenland.2013188.terra.250m.tif,2013-07-07 14:30:00,2013-07-07 12:54:27
198,199,2013189,aqua,199_NE_Greenland.2013189.aqua.250m.tif,2013-07-08 12:20:00,2013-07-08 12:20:04
199,200,2013189,terra,200_NE_Greenland.2013189.terra.250m.tif,2013-07-08 13:35:00,2013-07-08 13:37:18
200,201,2013190,aqua,201_NE_Greenland.2013190.aqua.250m.tif,2013-07-09 13:00:00,2013-07-09 11:25:01
201,202,2013190,terra,202_NE_Greenland.2013190.terra.250m.tif,2013-07-09 14:20:00,2013-07-09 14:20:03
202,203,2013191,aqua,203_NE_Greenland.2013191.aqua.250m.tif,2013-07-10 12:05:00,2013-07-10 12:07:49
203,204,2013191,terra,204_NE_Greenland.2013191.terra.250m.tif,2013-07-10 13:25:00,2013-07-10 13:25:02
204,205,2013192,aqua,205_NE_Greenland.2013192.aqua.250m.tif,2013-07-11 12:50:00,2013-07-11 11:12:48
205,206,2013192,terra,206_NE_Greenland.2013192.terra.250m.tif,2013-07-11 14:05:00,2013-07-11 14:07:49
206,207,2013193,aqua,207_NE_Greenland.2013193.aqua.250m.tif,2013-07-12 11:55:00,2013-07-12 11:55:34
207,208,2013193,terra,208_NE_Greenland.2013193.terra.250m.tif,2013-07-12 13:15:00,2013-07-12 13:12:46
208,209,2013194,aqua,209_NE_Greenland.2013194.aqua.250m.tif,2013-07-13 12:40:00,2013-07-13 12:38:26
209,210,2013194,terra,210_NE_Greenland.2013194.terra.250m.tif,2013-07-13 13:55:00,2013-07-13 13:55:34
210,211,2013195,aqua,211_NE_Greenland.2013195.aqua.250m.tif,2013-07-14 11:45:00,2013-07-14 11:43:19
211,212,2013195,terra,212_NE_Greenland.2013195.terra.250m.tif,2013-07-14 13:00:00,2013-07-14 13:00:28
212,213,2013196,aqua,213_NE_Greenland.2013196.aqua.250m.tif,2013-07-15 12:25:00,2013-07-15 12:26:09
213,214,2013196,terra,214_NE_Greenland.2013196.terra.250m.tif,2013-07-15 13:45:00,2013-07-15 13:43:18
214,215,2013197,aqua,215_NE_Greenland.2013197.aqua.250m.tif,2013-07-16 11:30:00,2013-07-16 11:31:05
215,216,2013197,terra,216_NE_Greenland.2013197.terra.250m.tif,2013-07-16 14:25:00,2013-07-16 12:48:10
216,217,2013198,aqua,217_NE_Greenland.2013198.aqua.250m.tif,2013-07-17 12:15:00,2013-07-17 12:13:52
217,218,2013198,terra,218_NE_Greenland.2013198.terra.250m.tif,2013-07-17 13:30:00,2013-07-17 13:31:02
218,219,2013199,aqua,219_NE_Greenland.2013199.aqua.250m.tif,2013-07-18 12:55:00,2013-07-18 11:18:50
219,220,2013199,terra,220_NE_Greenland.2013199.terra.250m.tif,2013-07-18 14:15:00,2013-07-18 14:13:48
220,221,2013200,aqua,221_NE_Greenland.2013200.aqua.250m.tif,2013-07-19 12:00:00,2013-07-19 12:01:36
221,222,2013200,terra,222_NE_Greenland.2013200.terra.250m.tif,2013-07-19 13:20:00,2013-07-19 13:18:45
222,223,2013201,aqua,223_NE_Greenland.2013201.aqua.250m.tif,2013-07-20 12:45:00,2013-07-20 12:44:28
223,224,2013201,terra,224_NE_Greenland.2013201.terra.250m.tif,2013-07-20 14:00:00,2013-07-20 14:01:33
224,225,2013202,aqua,225_NE_Greenland.2013202.aqua.250m.tif,2013-07-21 11:50:00,2013-07-21 11:49:20
225,226,2013202,terra,226_NE_Greenland.2013202.terra.250m.tif,2013-07-21 13:05:00,2013-07-21 13:06:35
226,227,2013203,aqua,227_NE_Greenland.2013203.aqua.250m.tif,2013-07-22 12:30:00,2013-07-22 12:32:10
227,228,2013203,terra,228_NE_Greenland.2013203.terra.250m.tif,2013-07-22 13:50:00,2013-07-22 13:49:28
