,datetime,floe_id,longitude,latitude,x_stere,y_stere,area,perimeter,axis_major_length,axis_minor_length,solidity,circularity,nsidc_sic,lr_probability,zeta,zeta_est,u,v,bearing,speed,area_km2,perimeter_km,axis_major_length_km,axis_minor_length_km
0,2016-04-01 12:00:00,2016_00007,-20.73565,73.24781,750899.51039,-1665818.47143,5192.42857,378.2974,109.86234,83.39091,0.71821,0.45575,1.0,0.55342,,0.0002457935999555332,0.0001340830082561352,-0.0002844041405707571,154.7583547742808,0.0003144264115445867,324.53,94.57,27.47,20.85
1,2016-04-02 12:00:00,2016_00007,-20.73528,73.24759,750920.16977,-1665836.11245,5204.61451,381.02112,110.00192,83.5192,0.7147,0.451,1.0,0.5805,,-0.0002012235002575504,0.000416502316306697,-0.0005291333042728968,141.79227946594392,0.0006733915897749228,325.29,95.26,27.5,20.88
2,2016-04-03 12:00:00,2016_00007,-20.73414,73.24716,750971.76406,-1665863.00226,5235.43712,381.4545,110.2,84.0521,0.71409,0.45187,1.0,0.53846,,-0.000236004002922146,-0.0001354813153654356,-0.0003601095942947888,200.61742674635718,0.00038475200677359176,327.21,95.36,27.55,21.01
3,2016-04-04 12:00:00,2016_00007,-20.7345,73.2469,750973.87943,-1665896.17746,5236.98495,380.11304,110.2,84.0005,0.71727,0.45497,1.0,0.55187,,,,,,,327.31,95.03,27.55,21.0
4,2016-04-01 12:00:00,2016_00010,-11.97518,76.19671,818729.55325,-1259538.82078,3688.53247,264.86234,101.03247,48.34675,0.94782,0.66264,1.0,0.47761,0.24356833492611865,0.004074504530420027,0.023171675622669047,-0.02268474785832285,134.3916259661197,0.032427215985308976,230.53,66.22,25.26,12.09
5,2016-04-02 12:00:00,2016_00010,-11.89891,76.17892,821476.31046,-1260091.0091,3834.02632,263.07845,101.12304,49.94239,0.95174,0.69583,1.0,0.97842,0.20616330103089825,0.003425390237456261,0.0154364437231116,-0.0694668758808255,167.471695165896,0.07116130015295397,239.63,65.77,25.28,12.49
6,2016-04-03 12:00:00,2016_00010,-11.84836,76.12426,825871.33316,-1264390.52246,3886.59358,261.21176,101.06791,50.71283,0.9572,0.71592,1.0,0.99324,,,,,,,242.91,65.3,25.27,12.68
7,2016-04-01 12:00:00,2016_00019,-16.09493,75.3258,772416.77707,-1398934.99225,1793.73769,182.49535,63.11618,37.86763,0.89064,0.67632,0.93076,0.94351,0.013331707983960293,-0.0003996669599896483,-0.009651755336634826,-0.033809408445552705,195.93274241936012,0.0351600978456612,112.11,45.62,15.78,9.47
8,2016-04-02 12:00:00,2016_00019,-16.12474,75.2992,773098.71369,-1401895.29434,1680.13014,173.0766,64.57269,34.95462,0.914,0.70545,0.99873,0.98914,-0.18163785233216856,,-0.0288724257620706,-0.04741802075415972,211.33687625619132,0.055516535029018155,105.01,43.27,16.14,8.74
9,2016-04-03 12:00:00,2016_00019,-16.21382,75.262,772892.69947,-1406687.49679,1839.90909,178.56417,63.19144,38.55989,0.9148,0.72464,1.0,0.99415,,,,,,,114.99,44.64,15.8,9.64
10,2016-04-01 12:00:00,2016_00020,-14.30832,75.40778,811050.28312,-1366415.67662,1617.06494,164.47792,59.9039,35.56234,0.9447,0.75096,1.0,0.988,0.25191731080642227,0.004218315952548813,0.014135508953453123,-0.023464604230193913,148.93446747462735,0.02739343470711162,101.07,41.12,14.98,8.89
11,2016-04-02 12:00:00,2016_00020,-14.26436,75.38931,813135.31017,-1367535.6633,1625.36486,162.47489,59.8096,35.8,0.9506,0.77446,0.98038,0.99683,0.2714750437663216,-0.023274918764090026,-0.027827298559777287,-0.06113489863237482,204.47401319865915,0.06717018963741078,101.59,40.62,14.95,8.95
12,2016-04-03 12:00:00,2016_00020,-14.35062,75.34136,813768.29358,-1373304.54492,1652.25668,165.18717,59.5893,36.61283,0.9502,0.76124,1.00043,0.995,,,,,,,103.27,41.3,14.9,9.15
13,2016-04-01 12:00:00,2016_00021,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.83092,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
14,2016-04-02 12:00:00,2016_00021,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.84752,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
15,2016-04-03 12:00:00,2016_00021,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.96,0.84979,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
16,2016-04-04 12:00:00,2016_00021,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.9501,0.846,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
17,2016-04-05 12:00:00,2016_00021,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.98,0.84477,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
18,2016-04-06 12:00:00,2016_00021,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.99997,0.85199,,0.0,-0.0009424320670972175,0.001369123810797257,325.4585420038886,0.0016621306237432536,94.62,47.45,22.1,5.75
19,2016-04-07 12:00:00,2016_00021,-19.13012,75.92397,668553.21569,-1378674.79731,1480.84056,193.311,88.15618,22.80494,0.93783,0.49874,1.0,0.76174,,0.0,-0.0007392758829726344,0.0010738651720552522,325.4554949961308,0.0013037312755695572,92.55,48.33,22.04,5.7
