,datetime,floe_id,longitude,latitude,x_stere,y_stere,area,perimeter,axis_major_length,axis_minor_length,solidity,circularity,nsidc_sic,lr_probability,zeta,zeta_est,u,v,bearing,speed,area_km2,perimeter_km,axis_major_length_km,axis_minor_length_km
0,2010-04-09 12:00:00,2010_00100,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.98,0.83625,-0.0025949282121153776,-3.381728653044234e-07,0.00027349207297141024,-8.263389923681575e-05,106.81185963459353,0.00028570312438137494,94.62,47.45,22.1,5.75
1,2010-04-10 12:00:00,2010_00100,-19.12621,75.92284,668702.47671,-1378741.81247,1505.07781,190.4373,88.75051,22.80881,0.95356,0.52163,0.98637,0.75086,-0.0015597193259827332,-1.1707137917528341e-07,0.0002958877531941508,-8.940560582399698e-05,106.81274568872885,0.000309100185769984,94.07,47.61,22.19,5.7
2,2010-04-11 12:00:00,2010_00100,-19.12524,75.92277,668728.8497,-1378737.60658,1495.42495,191.12679,89.12973,22.60196,0.94786,0.51473,0.99327,0.68364,-0.0004994769390474504,,0.00012119098219553905,-3.662140769125851e-05,106.81373083629376,0.00012660324508798672,93.46,47.78,22.28,5.65
3,2010-04-12 12:00:00,2010_00100,-19.12485,75.92274,668739.65172,-1378735.88391,1491.47126,191.4092,89.28506,22.51724,0.94553,0.51191,1.0,0.65395,0.0009201857242143406,3.278958311982225e-07,-0.000690565237806186,0.00020867934798624244,286.8140972205324,0.0007214065552393306,93.22,47.85,22.32,5.63
4,2010-04-13 12:00:00,2010_00100,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.80356,0.0013046395013434871,,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
5,2010-04-14 12:00:00,2010_00100,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.80528,,,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
6,2010-04-15 12:00:00,2010_00100,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.80597,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
7,2010-04-16 12:00:00,2010_00100,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.82278,,0.0,,,,,94.62,47.45,22.1,5.75
8,2010-04-09 12:00:00,2010_00103,-21.09948,73.2893,738446.96533,-1666361.02667,771.48,117.992,42.44667,25.59067,0.91264,0.69592,1.0,0.98555,0.008294785264597135,0.00015212033895896046,0.0005791977761684276,4.744699397699252e-05,85.31687447238642,0.0005811379192204762,48.22,29.5,10.61,6.4
9,2010-04-10 12:00:00,2010_00103,-21.0979,73.2893,738491.056,-1666337.004,780.12,118.4,42.928,25.5,0.91503,0.69912,1.0,0.98684,0.0004704279773570535,-0.00010136824513325339,0.0003912397536299283,-9.597353311134792e-05,103.78284946440988,0.0004028392531497917,48.76,29.6,10.73,6.38
10,2010-04-11 12:00:00,2010_00103,-21.09684,73.28921,738525.31989,-1666330.88881,787.67296,118.4,43.0,25.5,0.92436,0.70574,1.0,0.98713,-0.0001367874548782557,2.2360220993170183e-06,-0.00021779102574020758,1.2572022828393514e-05,273.30374199290793,0.0002181535850059985,49.23,29.6,10.75,6.38
11,2010-04-12 12:00:00,2010_00103,-21.09749,73.2892,738507.67653,-1666337.5203,784.02293,118.4,42.90459,25.5,0.9254,0.70202,1.0,0.99002,-0.002998848453073737,5.5772816468488786e-05,0.00013466895957941173,9.028744301540469e-05,56.160522998592626,0.00016213436107272627,49.0,29.6,10.73,6.38
12,2010-04-13 12:00:00,2010_00103,-21.0971,73.2893,738515.15327,-1666325.67404,784.99393,118.4,43.09879,25.5,0.91604,0.70299,1.0,0.99099,0.0045313667556428,6.748525440586078e-05,-0.00024050902681895686,-1.4469483169094876e-05,266.5571260675164,0.0002409438895771844,49.06,29.6,10.77,6.38
13,2010-04-14 12:00:00,2010_00103,-21.09776,73.2893,738496.66207,-1666335.23678,781.32184,118.4,42.95287,25.5,0.918,0.70006,1.0,0.991,0.00464959324252202,,,,,,48.83,29.6,10.74,6.38
14,2010-04-10 12:00:00,2010_00121,-1.02782,80.48912,716919.612,-743111.156,2334.8,220.592,77.584,40.552,0.89135,0.6038,0.96,0.78232,0.10315777593034553,0.0037250159436871206,0.04675109641130004,-0.0988369208793386,154.6852667509167,0.10933618771736697,145.93,55.15,19.4,10.14
15,2010-04-11 12:00:00,2010_00121,-0.80545,80.41071,725755.66406,-746452.31094,2280.40625,197.27188,72.97656,41.10156,0.93298,0.73686,0.95016,0.96953,0.06796427516877414,0.0017180312310521688,-0.10617756443954997,-0.2506609248889268,202.95704994755684,0.2722215539895527,142.53,49.32,18.24,10.28
16,2010-04-12 12:00:00,2010_00121,-1.30028,80.21188,734275.41299,-768374.93766,2150.33766,190.8974,71.51429,39.61299,0.94265,0.74196,0.96026,0.9909,,,,,,,134.4,47.72,17.88,9.9
17,2010-04-10 12:00:00,2010_00122,-19.60742,74.04986,745557.008,-1570664.672,2256.52,234.828,65.82,55.368,0.7872,0.51408,1.0,0.64152,,-0.0011147934360045296,0.005410617792791989,-0.002685015237970614,116.39287349522903,0.0060402062653366105,141.03,58.71,16.45,13.84
18,2010-04-11 12:00:00,2010_00122,-19.59203,74.04778,746078.80229,-1570673.78267,2438.29063,235.32057,68.46635,57.10843,0.8162,0.55308,0.97664,0.81793,,-5.321182855070997e-05,-0.0016853870231612162,-0.0005437810322675267,252.11798417249562,0.0017709396457514194,152.39,58.83,17.12,14.28
19,2010-04-12 12:00:00,2010_00122,-19.59683,74.04734,745967.42805,-1570778.69973,2508.20297,235.75752,68.2236,58.46784,0.81388,0.56668,0.95236,0.86356,0.0030551781521548733,,-0.0010202585386099388,-0.00021369959690406012,258.1700591014221,0.0010423986777252962,156.76,58.94,17.06,14.62
20,2010-04-13 12:00:00,2010_00122,-19.59968,74.0472,745895.72147,-1570833.19335,2484.21314,233.81375,67.50481,58.20275,0.81735,0.57098,0.95,0.9256,-0.00599488955123286,-0.00513134643496016,0.0002769930047346954,0.0022721544124340454,6.950497684999505,0.002288975927923983,155.26,58.45,16.88,14.55
21,2010-04-14 12:00:00,2010_00122,-19.59894,74.04891,745833.13333,-1570645.5908,2433.24138,232.91954,66.91034,56.98391,0.81483,0.56361,0.98,0.89749,0.009446822765754866,0.005366207310870489,-0.0007302764074987806,-0.0025872326561885346,195.76233494120328,0.002688322236748732,152.08,58.23,16.73,14.25
22,2010-04-15 12:00:00,2010_00122,-19.601,74.0469,745872.02368,-1570874.58289,2470.88158,233.8,67.5,58.0,0.81337,0.56796,0.99,0.8988,0.0018501736167807817,0.0009189226629566071,0.00037366421971526644,-0.0008379559593120511,155.96678654470827,0.0009174939448530429,154.43,58.45,16.88,14.5
23,2010-04-16 12:00:00,2010_00122,-19.59993,74.04622,745932.24122,-1570926.13689,2497.14712,235.74314,68.27726,58.19431,0.81393,0.56409,0.97057,0.90566,0.0006540933510764677,-0.0006336195961202414,0.0017322241803814685,-0.0004345656257463115,104.08322820237174,0.0017859025433036749,156.07,58.94,17.07,14.55
