,datetime,floe_id,longitude,latitude,x_stere,y_stere,area,perimeter,axis_major_length,axis_minor_length,solidity,circularity,nsidc_sic,lr_probability,zeta,zeta_est,u,v,bearing,speed,area_km2,perimeter_km,axis_major_length_km,axis_minor_length_km
0,2012-04-01 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.95,0.8168,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
1,2012-04-02 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.95994,0.8518,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
2,2012-04-03 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.96,0.85211,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
3,2012-04-04 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.95,0.79542,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
4,2012-04-05 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.99861,0.78694,0.011327494443320232,0.00038889965625472505,0.0008049175433322187,-0.006211428838791012,172.61638517249133,0.006263364947927642,94.62,47.45,22.1,5.75
5,2012-04-06 12:00:00,2012_00003,-19.12449,75.91801,668974.86316,-1379198.22632,1429.52632,179.69474,83.74211,22.44737,0.95138,0.55642,0.95,0.89537,-0.005698787609515522,-0.0003692315925708244,-0.0008046357372767945,0.0062114653505614655,352.6189846146774,0.006263364947927642,89.35,44.92,20.94,5.61
6,2012-04-07 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.95,0.83426,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
7,2012-04-08 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.96,0.70551,-0.0032084810254654197,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
8,2012-04-09 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.9996,0.6981,-0.0031318572122536305,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
9,2012-04-10 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.99,0.78941,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
10,2012-04-11 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.99468,0.80897,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
11,2012-04-12 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.99984,0.82548,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
12,2012-04-13 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.829,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
13,2012-04-14 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.9707,0.83095,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
14,2012-04-15 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.84832,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
15,2012-04-16 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.98028,0.83133,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
16,2012-04-17 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.98,0.8384,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
17,2012-04-18 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.99988,0.84201,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
18,2012-04-19 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.70887,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
19,2012-04-20 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.55675,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
20,2012-04-21 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.74117,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
21,2012-04-22 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.58179,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
22,2012-04-23 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.78204,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
23,2012-04-24 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.82101,-0.0019428670072431104,-2.2345215500705253e-05,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
24,2012-04-25 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.8458,-0.0030223931056743833,-0.00021137063442241513,0.0019245712822544949,-0.002739838786548421,144.91427572311204,0.003348237028161811,94.62,47.45,22.1,5.75
25,2012-04-26 12:00:00,2012_00003,-19.1209,75.92076,668931.01543,-1378886.132,1452.74286,189.8,87.63429,22.31086,0.94044,0.50656,1.0,0.70819,0.003498283935936296,0.00036393384589144254,-0.0010994980750741435,0.002361764409268251,335.036093154929,0.0026051539574424307,90.8,47.45,21.91,5.58
26,2012-04-27 12:00:00,2012_00003,-19.1244,75.9226,668756.47997,-1378744.0026,1521.98777,194.19327,88.89924,23.39939,0.93378,0.50703,1.0,0.71597,-0.007320470848343212,-0.0001618783809321511,-0.0008247993758673516,0.0003782320437677825,294.63498751192697,0.0009073882792740529,95.12,48.55,22.22,5.85
27,2012-04-28 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.83007,-0.007337717023613445,-4.9341105659065565e-06,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
28,2012-04-29 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.8342,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
29,2012-04-30 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.86333,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
30,2012-05-01 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.59901,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
31,2012-05-02 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.8138,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
32,2012-05-03 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.98,0.8468,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
33,2012-05-04 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.98,0.87778,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
34,2012-05-05 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.98,0.86469,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
35,2012-05-06 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.98,0.87279,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
36,2012-05-07 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.98972,0.869,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
37,2012-05-08 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.99957,0.87991,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
38,2012-05-09 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.99018,0.87018,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
39,2012-05-10 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.99,0.86826,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
40,2012-05-11 12:00:00,2012_00003,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.9801,0.88487,,0.0,,,,,94.62,47.45,22.1,5.75
41,2012-04-01 12:00:00,2012_00005,-12.42946,75.32768,860156.36,-1346514.16,1022.6,142.74,57.74,24.92,0.8974,0.6308,0.95,0.945,-0.14127926720819536,-0.002469384918592405,-0.11099585726872731,-0.18301536551135952,211.23613364214006,0.2140436972771593,63.91,35.68,14.44,6.23
42,2012-04-02 12:00:00,2012_00005,-12.76994,75.18376,860587.02599,-1365002.52018,1025.04893,142.51223,57.50489,25.19878,0.89904,0.63393,0.95994,0.96282,-0.31138642164345737,-0.004394372518395109,-0.12407543496965273,-0.23133780523173775,208.20638463831264,0.26251074967007726,64.07,35.63,14.38,6.3
43,2012-04-03 12:00:00,2012_00005,-13.14597,75.00191,862178.5,-1387627.54483,1004.21264,137.0,55.68103,24.53506,0.92809,0.67305,0.97,0.98081,-0.093017042335016,-0.0017051744560086977,-0.12578370343014272,-0.220696511268871,209.6805324174492,0.2540245856897576,62.76,34.25,13.92,6.13
44,2012-04-04 12:00:00,2012_00005,-13.52268,74.82852,863010.88421,-1409559.47895,1015.21053,137.26842,55.57895,24.79474,0.93013,0.67679,1.0,0.98205,-0.006873525765883605,-0.0002346624339042481,-0.08949642148349848,-0.22985039040403982,201.27435402756993,0.2466593023326741,63.45,34.32,13.89,6.2
45,2012-04-05 12:00:00,2012_00005,-13.78751,74.64809,866785.87676,-1430533.83603,1058.36461,141.17249,56.56119,25.3806,0.92261,0.66717,1.0,0.97522,,,,,,,66.15,35.29,14.14,6.35
46,2012-04-01 12:00:00,2012_00032,-6.78514,77.27434,856159.12,-1087405.64,1001.6,139.28,52.24,26.36,0.92333,0.6494,0.93,0.9344,-0.13075825908420052,,,,,,62.6,34.82,13.06,6.59
47,2012-04-02 12:00:00,2012_00032,-6.92876,77.11131,864457.35872,-1103622.67187,1049.74312,143.7792,53.09817,26.99511,0.90524,0.63803,0.99957,0.76299,,,,,,,65.61,35.94,13.27,6.75
48,2012-04-01 12:00:00,2012_00039,-12.49606,79.91842,588309.18,-923318.76,581.4,110.74,47.16,16.78,0.88987,0.596,0.95,0.8862,0.10428409214863278,0.001066652366012003,0.03801240186500008,0.008870940187238871,76.864005401736,0.03903378376934308,36.34,27.68,11.79,4.2
49,2012-04-02 12:00:00,2012_00039,-12.32402,79.92541,590667.12599,-920907.54152,559.28881,105.43141,45.21661,16.81841,0.90662,0.63261,0.95939,0.9525,0.10428409214863278,,-0.030460499403998455,-0.016844881567234172,241.05708152927167,0.0348079309777978,34.96,26.36,11.3,4.2
50,2012-04-03 12:00:00,2012_00039,-12.46171,79.91211,589237.60398,-923553.47294,554.8922,104.78922,44.06407,17.11078,0.89767,0.635,0.96,0.9156,,,,,,,34.68,26.2,11.02,4.28
51,2012-04-01 12:00:00,2012_00044,-13.6134,74.84028,860105.08,-1409819.16,489.8,89.48,32.96,19.42,0.92692,0.7694,0.95,0.9954,,-0.024471499472067223,-0.07650134296749017,-0.2453950915282157,197.31474481597417,0.2570431995248482,30.61,22.37,8.24,4.86
52,2012-04-02 12:00:00,2012_00044,-13.83708,74.64769,865504.83394,-1431361.24835,502.58633,91.57245,34.09655,19.35518,0.93059,0.75328,0.94035,0.99397,,-0.024471499472067223,-0.07662538627647494,-0.25321299288978066,196.83646486420417,0.26455296178689647,31.41,22.89,8.52,4.84
53,2012-04-03 12:00:00,2012_00044,-14.06366,74.44919,871159.75862,-1453508.06437,499.18966,90.9,34.2,19.2,0.92556,0.75892,0.93,0.995,,,,,,,31.2,22.72,8.55,4.8
54,2012-04-01 12:00:00,2012_00054,-5.82254,77.63584,849282.32,-1042158.46,311.2,67.16,25.82,15.64,0.96342,0.8668,0.962,0.999,-0.34036876101278757,,,,,,19.45,16.79,6.46,3.91
55,2012-04-02 12:00:00,2012_00054,-5.67012,77.44358,865400.90581,-1056190.30979,313.04281,66.30917,24.90856,16.19755,0.96613,0.89487,0.96927,0.98906,,,,,,,19.57,16.58,6.23,4.05
56,2012-04-03 12:00:00,2012_00092,-12.39436,75.16767,870472.46897,-1360824.04483,8830.62644,442.42069,140.71897,85.77299,0.87458,0.56741,0.98,0.85065,,-0.000312646566311014,-0.10655485352644457,-0.23029368981335055,204.82956314105564,0.2537501140450774,551.91,110.61,35.18,21.44
57,2012-04-04 12:00:00,2012_00092,-12.71292,74.98656,873438.83374,-1382546.45004,8806.11891,445.05999,139.9827,85.93514,0.87955,0.55876,0.95178,0.84324,,0.0006839854248455885,-0.11149192235594485,-0.2401911521129198,204.89978443631185,0.26480603902470917,550.38,111.26,35.0,21.48
58,2012-04-05 12:00:00,2012_00092,-13.04997,74.7981,876378.97128,-1405235.99158,8804.05587,443.15168,139.41537,86.19302,0.87875,0.56289,0.92084,0.83911,0.10139796824850646,0.0020080184734924972,-0.09467674332200023,-0.19849090268420405,205.50033845592867,0.2199143564537115,550.25,110.79,34.85,21.55
59,2012-04-06 12:00:00,2012_00092,-13.33026,74.64234,878513.25789,-1424116.34211,9087.73684,448.28421,141.97895,87.16842,0.87153,0.56816,0.93,0.86395,0.0992549564839979,,,,,,567.98,112.07,35.49,21.79
60,2012-04-03 12:00:00,2012_00099,-5.81519,77.38346,866889.58736,-1063485.93793,5319.05172,325.28103,121.32701,56.9,0.91864,0.63127,1.0,0.90408,-0.340962037179785,-0.005911344795594751,-0.08976721964008083,-0.3014461249110354,196.58293152508378,0.3145280908691465,332.44,81.32,30.33,14.22
61,2012-04-04 12:00:00,2012_00099,-6.13298,77.14563,877333.73684,-1088574.03684,5398.63158,321.25263,122.61053,57.0,0.92964,0.65726,0.82,0.94063,-0.3401858603463144,-0.005727283078819711,-0.034255182778382215,-0.3130253274274885,186.24517687653633,0.3148940665656734,337.41,80.31,30.65,14.25
62,2012-04-05 12:00:00,2012_00099,-6.25191,76.89903,892000.7194,-1111488.92644,5410.97228,336.6371,128.14755,54.95821,0.91045,0.59977,0.86861,0.8363,,,,,,,338.19,84.16,32.04,13.74
63,2012-04-03 12:00:00,2012_00111,-6.23785,77.17547,873292.67471,-1087628.84483,1316.75862,153.94368,51.27299,35.11897,0.90283,0.6984,1.0,0.97689,-0.30963299877991757,0.04707474683753941,,,,,82.3,38.49,12.82,8.78
