,datetime,floe_id,longitude,latitude,x_stere,y_stere,area,perimeter,axis_major_length,axis_minor_length,solidity,circularity,nsidc_sic,lr_probability,zeta,zeta_est,u,v,bearing,speed,area_km2,perimeter_km,axis_major_length_km,axis_minor_length_km
0,2009-04-01 12:00:00,2009_00004,-18.18718,73.66357,803495.50631,-1589766.23163,5045.89504,299.82319,100.58248,66.39596,0.9129,0.70522,0.9304,0.989,-0.0014283406805662051,0.00024130206059628926,-0.027010536150409388,-0.16021257566888206,189.5696128194425,0.16247350081040857,315.37,74.96,25.15,16.6
1,2009-04-02 12:00:00,2009_00004,-18.2611,73.53828,807656.68346,-1603173.01797,5006.14817,299.48683,100.47631,66.01403,0.91612,0.70121,0.93482,0.988,,0.00017165136550231704,-0.027760723953314068,-0.1609563518719988,189.78573562381115,0.16333280442812093,312.88,74.87,25.12,16.5
2,2009-04-03 12:00:00,2009_00004,-18.33758,73.41242,811771.45512,-1616671.75526,4928.32427,298.40451,99.70322,65.60172,0.91717,0.69503,0.93998,0.988,,,,,,,308.02,74.6,24.93,16.4
3,2009-04-01 12:00:00,2009_00005,-16.50651,74.25565,818594.98475,-1508072.76936,4247.71986,290.4,101.7,56.77709,0.91821,0.63281,0.92013,0.96361,0.08477240648722065,0.001266506608170605,-0.021888751071640934,-0.09536353372144038,192.9271625454963,0.09784334922372884,265.48,72.6,25.42,14.19
4,2009-04-02 12:00:00,2009_00005,-16.56931,74.18097,820863.55789,-1516216.35789,4187.10526,286.42105,102.06316,55.46316,0.91649,0.64116,0.96,0.96516,0.056866599044004124,0.0009915150870694021,-0.05199195674982819,-0.12954925288785563,201.8670548105926,0.1395928812313779,261.69,71.61,25.52,13.87
5,2009-04-03 12:00:00,2009_00005,-16.71771,74.07946,822242.18146,-1528198.13135,4234.88558,288.39817,102.9968,55.79954,0.91686,0.63999,0.97991,0.97295,0.0548564809025951,,,,,,264.68,72.1,25.75,13.95
6,2009-04-01 12:00:00,2009_00008,-12.62012,80.10557,575373.56255,-907349.56277,2433.59007,202.72206,64.68489,50.00539,0.95278,0.74438,1.0,0.98544,0.10273116682565392,0.0022067461150069778,0.010256471005927685,0.010132196816412996,45.34922823042393,0.014417233084817798,152.1,50.68,16.17,12.5
7,2009-04-02 12:00:00,2009_00008,-12.57288,80.11363,575653.12432,-906135.69025,2378.22631,203.04978,69.48907,45.43885,0.93914,0.72501,1.0,0.96422,,0.0009159116471569228,-0.009380861791861362,-0.0033045619050557167,250.59435450731348,0.009945888464202171,148.64,50.76,17.37,11.36
8,2009-04-03 12:00:00,2009_00008,-12.6161,80.11096,575122.097,-906811.30037,2427.27858,205.04101,69.05197,46.99298,0.93872,0.7255,1.0,0.97296,,,-0.00937836485732543,-0.0033116415786214356,250.55110801278005,0.009945888464203231,151.7,51.26,17.26,11.75
9,2009-04-04 12:00:00,2009_00008,-12.65933,80.10829,574591.06968,-907486.91049,2476.33086,207.03224,68.61487,48.54712,0.9383,0.72598,1.0,0.9817,,,,,,,154.77,51.76,17.15,12.14
10,2009-04-01 12:00:00,2009_00009,-20.11791,72.24714,815431.62277,-1758134.18397,2287.30426,247.25929,77.9,49.31887,0.74217,0.47024,0.94973,0.55296,0.0239158905131479,,,,,,142.96,61.81,19.48,12.33
11,2009-04-02 12:00:00,2009_00009,-20.19203,72.13507,818371.58085,-1770471.41079,2408.80175,254.25341,79.51794,50.88152,0.75642,0.46782,0.92273,0.52073,0.02426044585887869,,,,,,150.55,63.56,19.88,12.72
12,2009-04-01 12:00:00,2009_00010,5.3458,80.45197,798102.05404,-661520.74929,2389.51206,226.18787,90.30809,36.29865,0.86168,0.58719,0.96933,0.74109,-0.04761407724061317,-0.0008288006251662495,,,,,149.34,56.55,22.58,9.07
13,2009-04-02 12:00:00,2009_00010,5.50743,80.41605,802989.93684,-661759.70526,2421.42105,228.41579,91.53684,36.35789,0.85678,0.58353,0.93,0.81311,-0.0504331957252408,,,,,,151.34,57.1,22.88,9.09
