,datetime,floe_id,longitude,latitude,x_stere,y_stere,area,perimeter,axis_major_length,axis_minor_length,solidity,circularity,nsidc_sic,lr_probability,zeta,zeta_est,u,v,bearing,speed,area_km2,perimeter_km,axis_major_length_km,axis_minor_length_km
0,2019-04-01 12:00:00,2019_00012,-20.97733,73.28187,742330.05195,-1665526.24805,1742.68831,181.3039,66.72597,36.82597,0.94772,0.66687,1.0,0.97087,-0.0012451533472123551,6.22208125337124e-05,-0.00012783680644398019,4.9547488746348675e-05,291.1855292038658,0.00013710289100841457,108.92,45.33,16.68,9.21
1,2019-04-02 12:00:00,2019_00012,-20.97767,73.28199,742318.22078,-1665526.83438,1739.34164,181.21822,66.70456,36.80456,0.94667,0.666,1.0,0.97586,-0.0009223707777730489,-0.00011074423282881213,-0.0006846102574679042,-0.00021167665545128062,252.8187606118848,0.0007165878948833215,108.71,45.3,16.68,9.2
2,2019-04-03 12:00:00,2019_00012,-20.97957,73.2818,742271.63891,-1665567.61885,1726.2359,179.22949,66.11032,36.70147,0.94579,0.67587,1.0,0.98594,,-0.0005188007928695796,0.0007561835622533424,0.00020338892009856514,74.94556917588898,0.0007830585116330804,107.89,44.81,16.53,9.18
3,2019-04-04 12:00:00,2019_00012,-20.97744,73.28189,742324.16199,-1665524.97269,1741.00513,181.07564,66.75647,36.79378,0.94813,0.66756,1.0,0.98225,-0.0013317375430387658,-0.0006075389716389279,0.003159774686842226,-0.00227843704728534,125.79446096952995,0.0038955681806446705,108.81,45.27,16.69,9.2
4,2019-04-05 12:00:00,2019_00012,-20.96892,73.2802,742653.66,-1665593.64,1831.8,193.1,68.08,39.2,0.90504,0.6178,1.0,0.9536,0.0010740104227654967,0.00021090090978564212,-0.0016079485479967978,0.0006330870642883318,291.490723455968,0.0017280907858021315,114.49,48.28,17.02,9.8
5,2019-04-06 12:00:00,2019_00012,-20.97327,73.2806,742504.49969,-1665600.2578,1790.25076,187.43486,67.20489,38.50428,0.92732,0.64085,1.0,0.97481,-0.0070512404464718546,0.00067507860686435,-0.0020073968699706635,0.0015143703436496397,307.0307228306847,0.002514549608039886,111.89,46.86,16.8,9.63
6,2019-04-07 12:00:00,2019_00012,-20.97875,73.28182,742292.81429,-1665551.37086,1731.85143,179.24343,66.36571,36.64629,0.94766,0.67695,1.0,0.989,0.0005715293627095947,-0.00011479807383934598,0.0002543877841816029,0.00019914404645986173,51.944863302286706,0.0003230657765552293,108.24,44.81,16.59,9.16
7,2019-04-08 12:00:00,2019_00012,-20.97802,73.28197,742305.88571,-1665526.70779,1735.76623,180.92987,66.60649,36.77403,0.94647,0.66714,1.0,0.98326,-0.00037258339663917843,-0.00035082169041729866,-0.002145586998200422,-0.0005929768426723265,254.55077404775682,0.0022260200140143257,108.49,45.23,16.65,9.19
8,2019-04-09 12:00:00,2019_00012,-20.9838,73.2815,742157.41913,-1665648.96892,1693.05548,175.22219,64.99723,36.20277,0.94678,0.69286,1.0,0.99092,0.0032872607718272126,0.00016420989167916644,-0.0009472919081525424,0.000523608013841194,298.93127166671195,0.00108237115233639,105.82,43.81,16.25,9.05
9,2019-04-10 12:00:00,2019_00012,-20.98641,73.28197,742064.24615,-1665640.95641,1662.24359,175.95128,64.61795,35.76026,0.943,0.67536,1.0,0.96412,-0.002701189787825085,-0.00020471830405534297,0.0005820803869119623,-0.0005487847167238579,133.3135473760011,0.0007999889012588016,103.89,43.99,16.15,8.94
