,datetime,floe_id,longitude,latitude,x_stere,y_stere,area,perimeter,axis_major_length,axis_minor_length,solidity,circularity,nsidc_sic,lr_probability,zeta,zeta_est,u,v,bearing,speed,area_km2,perimeter_km,axis_major_length_km,axis_minor_length_km
0,2011-04-13 12:00:00,2011_00103,-1.89864,80.27808,721273.68442,-770732.3987,14459.68831,526.2013,182.62468,105.11039,0.92916,0.65666,0.99,0.96735,-0.048329468051301956,,,,,,903.73,131.55,45.66,26.28
1,2011-04-14 12:00:00,2011_00103,-1.9256,80.14493,730824.25846,-781675.57653,14887.79659,522.79488,182.76159,107.16728,0.93547,0.68412,0.99,0.97943,,,,,,,930.49,130.7,45.69,26.79
2,2011-04-13 12:00:00,2011_00108,-1.18524,80.49077,714750.69351,-744951.97922,1131.62338,136.75195,52.04026,28.15065,0.92963,0.7609,0.98,0.995,0.025955210686355666,0.0004120273123066251,,,,,70.73,34.19,13.01,7.04
3,2011-04-14 12:00:00,2011_00108,-1.26183,80.35881,723706.1825,-756305.69516,1157.44523,136.78435,51.60427,28.98293,0.94137,0.7768,0.99972,0.99599,0.007937524911624347,,,,,,72.34,34.2,12.9,7.25
4,2011-04-13 12:00:00,2011_00109,-2.10474,78.82526,826471.4039,-889539.25325,1092.38961,131.63896,46.62987,30.78961,0.93203,0.79181,0.96,0.997,-0.4550185094518645,,,,,,68.27,32.91,11.66,7.7
5,2011-04-14 12:00:00,2011_00109,-2.80448,78.64152,829039.7128,-914451.28976,1048.71124,128.84836,45.8128,30.60569,0.93477,0.79393,0.94028,0.98616,,,,,,,65.54,32.21,11.45,7.65
6,2011-04-13 12:00:00,2011_00113,0.06731,80.62998,720114.84935,-718425.32208,761.0,119.46104,39.22987,28.17013,0.87714,0.66969,0.97,0.9719,-0.018669382091919384,,,,,,47.56,29.87,9.81,7.04
7,2011-04-14 12:00:00,2011_00113,-0.0406,80.4989,728859.72162,-729894.16743,777.75818,121.66017,40.87724,27.70569,0.87622,0.66023,0.98972,0.96217,,,,,,,48.61,30.42,10.22,6.93
8,2011-04-13 12:00:00,2011_00122,-1.65211,78.84765,831794.40779,-881203.57792,350.37662,71.20779,23.27922,19.74935,0.9478,0.8686,0.96,0.999,-0.8361183988496088,,,,,,21.9,17.8,5.82,4.94
9,2011-04-14 12:00:00,2011_00122,-2.17733,78.67418,836577.63926,-902707.9724,348.21337,69.14694,24.09431,18.81849,0.95852,0.91535,0.94028,0.99801,,,,,,,21.76,17.29,6.02,4.7
10,2011-04-16 12:00:00,2011_00139,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.97,0.79921,-0.0024644362425305113,0.00017737929899725862,2.5369025005399058e-05,-0.00014721293752030995,170.22232365974787,0.00014938285177048684,94.62,47.45,22.1,5.75
11,2011-04-17 12:00:00,2011_00139,-19.12702,75.92279,668685.62254,-1378756.18779,1512.09717,189.47335,88.27314,22.99683,0.95874,0.52924,0.97095,0.765,-0.0024644362425305113,0.00017737929899725862,0.0007226147390179353,-0.004193269982075984,170.2224077240062,0.004255077579037247,94.51,47.37,22.07,5.75
12,2011-04-18 12:00:00,2011_00139,-19.12467,75.91953,668899.8974,-1379054.92597,1457.8961,180.16883,84.65974,22.90649,0.95614,0.56447,1.0,0.81594,,,,,,,91.12,45.04,21.16,5.73
13,2011-04-17 12:00:00,2011_00153,-6.83113,77.73189,824303.35314,-1048674.608,525.41714,93.32229,36.93429,18.62686,0.94036,0.75839,0.99731,0.99673,0.01185779985680699,0.0005462768295357806,,,,,32.84,23.33,9.23,4.66
