,datetime,floe_id,longitude,latitude,x_stere,y_stere,area,perimeter,axis_major_length,axis_minor_length,solidity,circularity,nsidc_sic,lr_probability,zeta,zeta_est,u,v,bearing,speed,area_km2,perimeter_km,axis_major_length_km,axis_minor_length_km
0,2006-04-01 12:00:00,2006_00008,-17.07106,73.58847,838197.29322,-1581148.2791,2370.40678,224.3661,79.06271,41.40791,0.87136,0.59376,0.99,0.81176,-0.09504194880242649,0.000847771331719684,-0.07629136610652049,-0.1665609575740798,204.60961304973432,0.1832018698878195,148.15,56.09,19.77,10.35
1,2006-04-02 12:00:00,2006_00008,-17.27889,73.45801,839113.78064,-1596950.36581,2487.30546,216.51401,77.59543,42.51323,0.90921,0.66685,0.99483,0.93646,,0.0009240642346813948,-0.0760195617689515,-0.16745417234375187,204.41673444612326,0.1839018042512753,155.46,54.13,19.4,10.63
2,2006-04-03 12:00:00,2006_00008,-17.48736,73.32711,840029.20847,-1612813.08927,2526.51412,220.47119,79.38475,42.49548,0.90965,0.65318,1.0,0.96646,,,,,,,157.91,55.12,19.85,10.62
3,2006-04-01 12:00:00,2006_00015,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.80421,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
4,2006-04-02 12:00:00,2006_00015,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.82687,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
5,2006-04-03 12:00:00,2006_00015,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.80548,,0.0,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
6,2006-04-04 12:00:00,2006_00015,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.81913,,,,,,,94.62,47.45,22.1,5.75
7,2006-04-01 12:00:00,2006_00044,-20.14629,70.2838,906288.97647,-1956573.86534,2074.4855,198.76918,74.05381,38.09744,0.88115,0.65933,0.95923,0.96726,-0.05281974659008858,0.01135147793453902,,,,,129.66,49.69,18.51,9.52
8,2006-04-02 12:00:00,2006_00044,-20.39205,70.12097,905450.61099,-1976952.3414,2168.67296,201.3909,76.09292,38.00034,0.90292,0.67196,0.9301,0.82549,,,,,,,135.54,50.35,19.02,9.5
9,2006-04-01 12:00:00,2006_00053,-10.17303,76.27143,853249.07797,-1226430.79831,6215.10734,349.51017,136.97797,59.33107,0.93198,0.63886,0.94,0.89208,-0.03244152941147753,-0.00031886628573389846,,,,,388.44,87.38,34.24,14.83
10,2006-04-02 12:00:00,2006_00053,-10.26663,76.11516,861024.35168,-1241929.96041,6539.09188,360.67971,136.09885,63.80153,0.92977,0.63108,0.96989,0.92393,-0.03845368558362228,,,,,,408.69,90.17,34.02,15.95
11,2006-04-03 12:00:00,2006_00117,-17.01669,73.10773,864637.26158,-1627287.8661,660.15819,120.67006,53.56328,16.57401,0.85757,0.56959,1.0,0.8554,0.09930603025336777,0.0018201313724181803,,,,,41.26,30.17,13.39,4.14
12,2006-04-04 12:00:00,2006_00117,-17.04783,72.97976,870386.73924,-1640260.70506,649.43038,118.69367,53.24684,16.16456,0.88921,0.57967,1.0,0.88984,0.1087546237950891,,,,,,40.59,29.67,13.31,4.04
13,2006-04-03 12:00:00,2006_00121,-16.61777,73.83274,837856.57006,-1550731.43785,522.9774,103.46045,44.69774,15.6565,0.90778,0.61496,1.0,0.93344,-0.29433390198609877,-0.005221521281677664,,,,,32.69,25.87,11.17,3.91
14,2006-04-04 12:00:00,2006_00121,-16.60905,73.72519,843736.24051,-1561048.66709,512.44304,103.4,43.92658,15.79114,0.90655,0.60253,1.0,0.93027,-0.3042899446528191,,,,,,32.03,25.85,10.98,3.95
15,2006-04-11 12:00:00,2006_00228,-19.14675,75.93198,667770.04177,-1378080.23165,1319.49367,182.78987,80.6,22.01266,0.94965,0.49641,1.0,0.64682,0.029786817046940525,0.0009032495060992909,0.010023458674108249,-0.02155303538333636,155.05873701075717,0.023769792974001794,82.47,45.7,20.15,5.5
16,2006-04-12 12:00:00,2006_00228,-19.11439,75.91504,669361.42821,-1379378.38974,1527.5812,193.87436,89.85513,23.09701,0.91841,0.51054,1.0,0.82529,-0.011986334116982173,-0.0003627685588988188,-0.00391515097436254,0.009937710512722076,338.49709177328333,0.010681128095230336,95.47,48.47,22.46,5.77
17,2006-04-13 12:00:00,2006_00228,-19.12708,75.92282,668682.24684,-1378753.59873,1514.32911,190.49114,88.58101,22.95063,0.95815,0.52438,0.97,0.0629,,,,,,,94.65,47.62,22.15,5.74
18,2006-04-19 12:00:00,2006_00280,-19.45306,71.43993,874412.40169,-1829385.62486,2004.20339,194.85367,56.70452,49.41525,0.87223,0.6639,0.96,0.97583,-0.19212447350367395,0.002193216470259483,,,,,125.26,48.71,14.18,12.35
19,2006-04-20 12:00:00,2006_00280,-19.55017,71.27709,879086.81772,-1847209.06709,2112.1519,216.52405,57.47089,51.21772,0.85123,0.56573,1.0,0.89238,-0.1855959153708846,,,,,,132.01,54.13,14.37,12.8
20,2006-04-19 12:00:00,2006_00284,-21.40672,69.40822,902148.5435,-2065594.98814,541.48023,87.6565,29.42825,23.93051,0.95298,0.88524,0.89,1.0,-0.5805277079534206,-0.009220661306646578,,,,,33.84,21.91,7.36,5.98
21,2006-04-20 12:00:00,2006_00284,-21.77671,69.26264,895206.3038,-2086331.39367,491.35443,83.05316,29.12658,21.9,0.95578,0.89456,1.0,1.0,-0.6034857372563067,,,,,,30.71,20.76,7.28,5.48
22,2006-04-20 12:00:00,2006_00294,-19.56925,70.54527,913439.54051,-1921035.57848,613.98734,105.07468,42.0962,19.11772,0.90748,0.6993,1.0,0.98735,,,,,,,38.37,26.27,10.52,4.78
23,2006-04-21 12:00:00,2006_00294,-20.27257,70.65172,884830.64359,-1921328.15128,587.87179,105.66923,42.33846,19.10513,0.86619,0.66162,0.94154,0.95885,,,,,,,36.74,26.42,10.58,4.78
24,2006-04-29 12:00:00,2006_00329,-15.88443,75.98229,742420.01899,-1333011.43797,407.02532,77.97215,28.03418,19.05063,0.93793,0.8411,1.0,0.999,-0.10747213311235979,,,,,,25.44,19.49,7.01,4.76
25,2006-04-30 12:00:00,2006_00329,-15.92201,75.93066,744304.84829,-1338461.94701,403.85043,75.60427,26.91709,19.58291,0.96184,0.88755,1.0,0.999,,,,,,,25.24,18.9,6.73,4.9
26,2006-05-07 12:00:00,2006_00362,-19.69107,74.04327,743574.3538,-1572406.03699,1324.70209,167.74592,57.49189,34.57026,0.81824,0.59181,1.0,0.93278,0.0005450204209172985,,0.00031548329048182254,0.0004819703553789748,33.20755109915973,0.0005760426460231684,82.79,41.94,14.37,8.64
27,2006-05-08 12:00:00,2006_00362,-19.69016,74.04364,743581.1932,-1572356.73908,1340.95415,168.42309,57.59346,34.9427,0.82169,0.59418,1.0,0.93549,0.0008178259091283587,,0.0003154909482929396,0.00048196536172919905,33.20846041530547,0.0005760426619283818,83.81,42.11,14.4,8.74
