,datetime,floe_id,longitude,latitude,x_stere,y_stere,area,perimeter,axis_major_length,axis_minor_length,solidity,circularity,nsidc_sic,lr_probability,zeta,zeta_est,u,v,bearing,speed,area_km2,perimeter_km,axis_major_length_km,axis_minor_length_km
0,2003-04-01 12:00:00,2003_00002,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.74592,-0.00014003471584626322,5.864297865622619e-05,0.0005653468076368213,-0.0012668785646305755,155.9510974716219,0.001387298926124277,94.62,47.45,22.1,5.75
1,2003-04-02 12:00:00,2003_00002,-19.12528,75.9219,668769.8149,-1378822.87141,1526.72556,194.16305,89.85435,23.0,0.95157,0.50891,1.0,0.62502,-0.0036660781779307007,-5.515989556886087e-05,-0.0005653064263446518,0.0012668965840821464,335.95292374070783,0.001387298926124277,95.42,48.54,22.46,5.75
2,2003-04-03 12:00:00,2003_00002,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.74771,-0.004019205675988118,-3.846314926132516e-06,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
3,2003-04-04 12:00:00,2003_00002,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.55447,,0.0,-3.236827249572108e-05,0.0002882282012533039,353.5924812663795,0.0002900399990726664,94.62,47.45,22.1,5.75
4,2003-04-05 12:00:00,2003_00002,-19.12719,75.92314,668664.71665,-1378724.51363,1510.68963,189.75271,88.11625,23.04729,0.95731,0.52705,1.0,0.63772,,,-3.5365101055799414e-05,0.000314907811050377,353.59235806873164,0.0003168873929856264,94.42,47.44,22.03,5.76
5,2003-04-06 12:00:00,2003_00002,-19.1273,75.92339,668650.09447,-1378701.36616,1507.07284,189.70104,87.80624,23.09896,0.95565,0.52602,1.0,0.75759,,,,,,,94.19,47.43,21.95,5.77
6,2003-04-01 12:00:00,2003_00035,-14.62245,75.02862,824655.39756,-1406854.11707,481.90244,84.95366,34.6122,17.83902,0.97978,0.83898,1.00976,0.999,-0.0788658343021453,-0.0015165177887448327,-0.10052687197908092,-0.28459730076859424,199.45449239755317,0.3018298785651749,30.12,21.24,8.65,4.46
7,2003-04-02 12:00:00,2003_00035,-14.92305,74.8051,829596.95,-1432459.75,477.75,85.55,34.55,17.775,0.95883,0.8205,0.96,0.99825,-0.02234467583746114,-3.0517420414445414e-06,-0.04907162995729565,-0.12797203992613007,200.97961452813382,0.13705789969761242,29.86,21.39,8.64,4.44
8,2003-04-03 12:00:00,2003_00035,-15.06884,74.70476,831469.27561,-1444152.59756,491.29268,85.90976,34.11463,18.40488,0.9575,0.83534,1.0,0.999,-0.0075845277418082275,0.00010311198323620024,-0.07981906200847043,-0.19789660432231623,201.96605353069117,0.21338732076254072,30.71,21.48,8.53,4.6
9,2003-04-04 12:00:00,2003_00035,-15.30349,74.54951,834024.03733,-1462411.39793,504.94147,86.3,34.99122,18.6,0.97851,0.85191,0.98059,0.999,-0.024121701605250057,,,,,,31.56,21.58,8.75,4.65
10,2003-04-01 12:00:00,2003_00051,-17.78101,72.89849,853443.37782,-1659265.60345,903.55334,145.466,52.15058,24.71297,0.83889,0.53625,0.94647,0.76524,-0.09313933391387696,-0.002548180869748288,-0.010598679542589376,-0.2030925561189307,182.9873533595479,0.20336892181198069,56.47,36.37,13.04,6.18
11,2003-04-02 12:00:00,2003_00051,-17.80882,72.73992,860655.025,-1675288.55,887.5,138.05,52.875,23.075,0.87006,0.586,1.0,0.90775,-0.015560635593134423,-0.0013312580815486117,-0.004834205320193824,-0.15072379820105383,181.83703335652194,0.15080130266423358,55.47,34.51,13.22,5.77
12,2003-04-03 12:00:00,2003_00051,-17.82141,72.62233,866234.29756,-1687062.78537,862.73171,132.52683,52.71951,21.89268,0.90709,0.61754,1.0,0.94756,-0.0051211148531866224,,,,,,53.92,33.13,13.18,5.47
