,datetime,floe_id,longitude,latitude,x_stere,y_stere,area,perimeter,axis_major_length,axis_minor_length,solidity,circularity,nsidc_sic,lr_probability,zeta,zeta_est,u,v,bearing,speed,area_km2,perimeter_km,axis_major_length_km,axis_minor_length_km
0,2007-04-01 12:00:00,2007_00004,-5.42826,79.50925,725886.78409,-878368.42943,1065.09462,149.46656,55.7571,26.45079,0.90376,0.59941,1.0,0.83664,,-0.0024607070905961884,,,,,66.57,37.37,13.94,6.61
1,2007-04-02 12:00:00,2007_00004,-5.53854,79.38113,733110.30128,-890552.21538,1069.91026,151.17179,56.27308,26.4,0.891,0.58967,1.0,0.79808,,,,,,,66.87,37.79,14.07,6.6
2,2007-04-01 12:00:00,2007_00007,-5.70964,79.3276,734148.09794,-897263.04847,640.27331,100.89544,34.09544,25.11139,0.93183,0.79041,1.0,0.99598,-0.09968863732122787,0.013142523878032837,,,,,40.02,25.22,8.52,6.28
3,2007-04-02 12:00:00,2007_00007,-5.89412,79.16367,742551.51154,-913517.33718,657.97436,100.62051,33.98333,25.86538,0.93142,0.81694,1.0,0.99571,,,,,,,41.12,25.16,8.5,6.47
4,2007-04-01 12:00:00,2007_00013,-4.89808,79.43488,739201.58577,-877831.16308,316.5552,71.39211,28.34448,15.20473,0.93655,0.78082,1.0,0.99056,,4.095044967505058e-05,,,,,19.78,17.85,7.09,3.8
5,2007-04-02 12:00:00,2007_00013,-5.05621,79.29378,746702.28333,-891658.32692,315.94872,72.57821,28.81795,14.98846,0.92127,0.75351,1.0,0.98435,,,,,,,19.75,18.14,7.2,3.75
6,2007-04-03 12:00:00,2007_00066,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.96,0.81567,,0.0,0.0007741148759901889,-0.0015480650842396653,153.43251105310367,0.0017308262033697282,94.62,47.45,22.1,5.75
7,2007-04-04 12:00:00,2007_00066,-19.12459,75.92168,668796.64601,-1378836.85957,1535.85772,192.8858,89.84647,23.06429,0.95278,0.519,0.96964,0.70778,,0.0,0.0008305724484661772,-0.0016611493661281753,153.43501048292717,0.0018572204523801528,95.99,48.22,22.46,5.77
8,2007-04-05 12:00:00,2007_00066,-19.1219,75.92037,668923.84889,-1378934.6761,1559.31162,196.19693,91.39856,23.13327,0.94628,0.50934,0.97999,0.62707,,,0.0007308437802136744,-0.0014618625552173102,153.43769236482638,0.0016343728954628122,97.46,49.05,22.85,5.78
9,2007-04-06 12:00:00,2007_00066,-19.11954,75.91921,669035.78872,-1379020.75564,1579.95128,199.11077,92.76442,23.19397,0.94056,0.50084,0.9894,0.55518,,,-0.0022224547327340995,0.0044458996558418154,333.4400534146423,0.0049704455322301415,98.75,49.78,23.19,5.8
10,2007-04-07 12:00:00,2007_00066,-19.12674,75.92272,668695.35795,-1378758.97103,1517.18205,190.24923,88.61058,23.00936,0.95795,0.52669,0.97094,0.74441,,0.0,-0.0006337534344235341,-0.0006683465606258929,223.47817063319297,0.0009210486093274801,94.82,47.56,22.15,5.75
11,2007-04-08 12:00:00,2007_00066,-19.12875,75.92222,668671.28932,-1378834.82256,1468.27117,194.85936,89.27566,22.61082,0.93332,0.48616,0.97973,0.55163,-0.003582370886814504,-4.179491388494598e-05,0.0005210271606112097,0.0008937335261771985,30.24125307305411,0.0010345186890084242,91.77,48.71,22.32,5.65
12,2007-04-09 12:00:00,2007_00066,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,0.99,0.82777,,,,,,,94.62,47.45,22.1,5.75
13,2007-04-05 12:00:00,2007_00081,-19.76996,74.07302,740006.56753,-1570453.9961,382.33766,96.33766,43.37922,13.47922,0.76907,0.51744,1.0,0.71683,-0.007024012353852456,-4.4496040260885285e-05,0.0003015491541893272,0.0003772696167064035,38.63511731122156,0.00048297438449890407,23.9,24.08,10.84,3.37
14,2007-04-06 12:00:00,2007_00081,-19.76907,74.07334,740016.24171,-1570413.404,380.41714,95.53714,43.12686,13.35371,0.78121,0.52358,0.92,0.80909,-0.007828659360455629,-0.00019770773326980694,0.0009715554623739529,-9.147873826767245e-05,95.37893983006023,0.0009758526405270985,23.78,23.88,10.78,3.34
15,2007-04-07 12:00:00,2007_00081,-19.76633,74.07327,740095.54487,-1570384.77179,395.76923,98.34872,43.68718,14.0,0.76403,0.5136,1.0,0.78563,-0.0086445937228954,3.087345150790472e-05,-0.00025370000528945316,-0.0005667334107732041,204.1158270318552,0.0006209270903821944,24.74,24.59,10.92,3.5
16,2007-04-08 12:00:00,2007_00081,-19.76704,74.07285,740096.59151,-1570438.40968,406.02007,97.6,43.5,13.951,0.79291,0.53553,0.9804,0.78725,-0.004539369663030819,-1.7542434613878455e-05,-4.574214753390499e-05,-1.5424695407633757e-05,251.36539515830054,4.827282143641294e-05,25.38,24.4,10.88,3.49
17,2007-04-09 12:00:00,2007_00081,-19.76715,74.0728,740093.58462,-1570441.3,405.87179,97.46923,43.47821,13.92179,0.79804,0.53662,0.96,0.74944,-0.00497313853176925,-7.192270964133655e-05,0.00012721920798921076,1.6839328704852643e-05,82.45989432046105,0.0001283288349227567,25.37,24.37,10.87,3.48
18,2007-04-10 12:00:00,2007_00081,-19.7668,74.0728,740102.90733,-1570435.29815,407.03701,97.5889,43.49815,14.0,0.78728,0.53717,0.97963,0.85995,0.008151937210049429,0.00018337033820368872,-0.001593821062479646,-0.00031371426214371286,258.8647302377824,0.0016244021107706436,25.44,24.4,10.87,3.5
19,2007-04-11 12:00:00,2007_00081,-19.77132,74.0726,739989.89602,-1570518.52135,388.44529,95.55562,43.30222,13.38003,0.79379,0.53476,1.00044,0.7638,,,,,,,24.28,23.89,10.83,3.35
20,2007-04-05 12:00:00,2007_00088,-20.9215,73.27551,744241.22338,-1665444.58701,2308.96104,215.8,77.66883,42.5,0.8774,0.62269,0.95,0.9481,-0.0004725473353594994,2.5507178770839544e-05,4.9089918325043406e-05,1.8276895600380145e-05,69.57896416402662,5.238191476021688e-05,144.31,53.95,19.42,10.62
21,2007-04-06 12:00:00,2007_00088,-20.92135,73.27555,744244.45143,-1665441.41486,2310.49143,214.776,77.70743,42.5,0.88215,0.62966,0.94,0.96685,-0.001285483188006105,-0.0002553353710935493,0.0003423890788258357,-0.00016302356794072655,115.46077361646161,0.0003792188879833506,144.41,53.69,19.43,10.62
22,2007-04-07 12:00:00,2007_00088,-20.92037,73.27544,744277.20641,-1665442.20513,2319.88462,215.45641,77.95128,42.45128,0.87849,0.62829,0.93,0.96855,-0.0019998448949655493,8.989470228358331e-06,-0.001036995856696295,0.0003167020936727516,286.9828511958915,0.0010842788492551108,144.99,53.86,19.49,10.61
23,2007-04-08 12:00:00,2007_00088,-20.92323,73.27567,744184.24242,-1665453.77907,2291.94733,215.11359,77.33786,42.61623,0.87788,0.62286,0.93,0.89876,,0.0001285619092563696,0.0022083450794962425,-0.0014408547941348248,123.12280358577885,0.0026368258433041372,143.25,53.78,19.33,10.65
24,2007-04-09 12:00:00,2007_00088,-20.91717,73.27455,744409.23062,-1665489.59891,2359.95625,219.02488,78.64163,43.17498,0.8719,0.61821,0.95875,0.92287,0.0019114209407653036,0.0001241531449579119,3.8551821275272064e-05,-4.6239224703181953e-05,140.1804393928595,6.020223272264802e-05,147.5,54.76,19.66,10.79
