,datetime,floe_id,longitude,latitude,x_stere,y_stere,area,perimeter,axis_major_length,axis_minor_length,solidity,circularity,nsidc_sic,lr_probability,zeta,zeta_est,u,v,bearing,speed,area_km2,perimeter_km,axis_major_length_km,axis_minor_length_km
0,2004-04-01 12:00:00,2004_00009,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.67185,,,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
1,2004-04-02 12:00:00,2004_00009,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.73206,,,0.0,0.0,90.0,0.0,94.62,47.45,22.1,5.75
2,2004-04-03 12:00:00,2004_00009,-19.1271,75.9229,668678.1,-1378745.7,1514.0,189.8,88.4,23.0,0.95883,0.528,1.0,0.5097,,,,,,,94.62,47.45,22.1,5.75
3,2004-04-20 12:00:00,2004_00107,-24.38803,83.38628,252485.12247,-671300.85393,427.24719,94.0,41.82472,14.2,0.94369,0.60725,0.97,0.92525,7.023892913162106e-05,-4.3661539665820996e-07,0.0008406997870257433,-0.00034174659097486223,112.12186652686046,0.0009075058481068152,26.7,23.5,10.46,3.55
4,2004-04-21 12:00:00,2004_00107,-24.38226,83.386,252563.50375,-671302.92,435.9125,95.975,42.88625,14.2,0.94988,0.5942,1.0,0.92125,0.000695770196828122,2.4253782286667878e-05,6.984439659079527e-05,3.031358890232868e-05,66.53838280203382,7.613903996815088e-05,27.24,23.99,10.72,3.55
5,2004-04-22 12:00:00,2004_00107,-24.3818,83.38602,252568.22953,-671298.3437,437.25961,95.83547,42.80951,14.2,0.94439,0.59807,0.97247,0.92815,-0.0030459925471185635,-2.7756056154540104e-05,0.0007197354108464695,-0.00045444635978308056,122.26862296381387,0.000851199480466494,27.33,23.96,10.7,3.55
6,2004-04-23 12:00:00,2004_00107,-24.37676,83.38562,252640.25802,-671313.19506,441.06173,97.30864,43.55432,14.1,0.9497,0.58467,0.95,0.9057,-0.008086240290595233,-0.00012647851874819595,-0.0019485972871353908,0.0008301885088948725,293.07614644451075,0.0021180756237048045,27.57,24.33,10.89,3.52
7,2004-04-24 12:00:00,2004_00107,-24.39024,83.3863,252457.42397,-671305.36277,424.06205,94.0,41.70414,14.1,0.95264,0.6021,0.95,0.91733,-0.004205461546669379,,,,,,26.5,23.5,10.43,3.52
8,2004-04-21 12:00:00,2004_00109,-15.41552,77.15838,689565.67875,-1214622.91,2358.3875,194.78625,57.4125,53.795,0.9328,0.78124,0.96,0.999,0.08653446729880412,0.006150500937748394,0.02039313409919971,-0.08262862295808439,166.13619256823176,0.08510798581999936,147.4,48.7,14.35,13.45
9,2004-04-22 12:00:00,2004_00109,-15.34395,77.09328,694622.55739,-1219961.39669,2298.36158,195.64564,57.68818,52.26109,0.91869,0.75539,0.92204,0.93778,,0.019217246415871428,0.024334131360075895,-0.0644702712824815,159.3211200374214,0.06890983839979738,143.65,48.91,14.42,13.07
10,2004-04-23 12:00:00,2004_00109,-15.25819,77.04246,699205.75404,-1223761.68121,2202.46199,197.70422,56.93504,51.05607,0.89985,0.7082,0.88187,0.87301,-0.06275699032840175,,0.01073704313707053,-0.04309477547860408,166.00962756859354,0.0444122029275582,137.65,49.43,14.23,12.76
11,2004-04-24 12:00:00,2004_00109,-15.22051,77.00847,701858.37639,-1226534.37097,2431.07703,194.27447,59.25036,53.44829,0.9372,0.80981,0.88979,0.99535,-0.06623009021070135,,,,,,151.94,48.57,14.81,13.36
12,2004-04-21 12:00:00,2004_00110,-23.02765,83.37928,268637.14375,-665825.13375,401.0625,78.5,31.6,16.4025,0.9663,0.81712,1.0,0.99801,0.01163456851792654,-0.012649415587531033,-0.061622107711984925,0.059133635303685914,313.8194450625848,0.08540533345814418,25.07,19.62,7.9,4.1
13,2004-04-22 12:00:00,2004_00110,-23.45582,83.42607,261788.0822,-663079.17235,427.10789,82.44626,32.42596,17.24241,0.94883,0.79029,0.97247,0.99716,0.09169051015160684,-0.017220953722760952,0.010772992273216521,-0.033357358234949716,162.10177449705998,0.03505382591007079,26.69,20.61,8.11,4.31
