,matlab_index,year_doy,satellite,filename,manual time,SOIT time
228,229,2014204,aqua,229_NE_Greenland.2014204.aqua.250m.tif,2014-07-23 12:45:00,2014-07-23 12:44:25
229,230,2014204,terra,230_NE_Greenland.2014204.terra.250m.tif,2014-07-23 14:00:00,2014-07-23 14:01:35
230,231,2014205,aqua,231_NE_Greenland.2014205.aqua.250m.tif,2014-07-24 11:50:00,2014-07-24 11:49:17
231,232,2014205,terra,232_NE_Greenland.2014205.terra.250m.tif,2014-07-24 13:05:00,2014-07-24 13:06:33
232,233,2014206,aqua,233_NE_Greenland.2014206.aqua.250m.tif,2014-07-25 12:30:00,2014-07-25 12:32:11
233,234,2014206,terra,234_NE_Greenland.2014206.terra.250m.tif,2014-07-25 13:50:00,2014-07-25 13:49:28
234,235,2014207,aqua,235_NE_Greenland.2014207.aqua.250m.tif,2014-07-26 13:15:00,2014-07-26 11:37:07
235,236,2014207,terra,236_NE_Greenland.2014207.terra.250m.tif,2014-07-26 14:30:00,2014-07-26 12:54:23
236,237,2014208,aqua,237_NE_Greenland.2014208.aqua.250m.tif,2014-07-27 12:20:00,2014-07-27 12:19:57
237,238,2014208,terra,238_NE_Greenland.2014208.terra.250m.tif,2014-07-27 13:35:00,2014-07-27 13:37:17
238,239,2014209,aqua,239_NE_Greenland.2014209.aqua.250m.tif,2014-07-28 13:00:00,2014-07-28 11:24:55
239,240,2014209,terra,240_NE_Greenland.2014209.terra.250m.tif,2014-07-28 14:20:00,2014-07-28 14:20:04
240,241,2014210,aqua,241_NE_Greenland.2014210.aqua.250m.tif,2014-07-29 12:05:00,2014-07-29 12:07:44
241,242,2014210,terra,242_NE_Greenland.2014210.terra.250m.tif,2014-07-29 13:25:00,2014-07-29 13:25:06
242,243,2014211,aqua,243_NE_Greenland.2014211.aqua.250m.tif,2014-07-30 12:50:00,2014-07-30 11:12:44
243,244,2014211,terra,244_NE_Greenland.2014211.terra.250m.tif,2014-07-30 14:05:00,2014-07-30 14:07:54
244,245,2014212,aqua,245_NE_Greenland.2014212.aqua.250m.tif,2014-07-31 11:55:00,2014-07-31 11:55:31
245,246,2014212,terra,246_NE_Greenland.2014212.terra.250m.tif,2014-07-31 13:15:00,2014-07-31 13:12:53
246,247,2014213,aqua,247_NE_Greenland.2014213.aqua.250m.tif,2014-08-01 12:40:00,2014-08-01 12:38:24
247,248,2014213,terra,248_NE_Greenland.2014213.terra.250m.tif,2014-08-01 13:55:00,2014-08-01 13:55:44
248,249,2014214,aqua,249_NE_Greenland.2014214.aqua.250m.tif,2014-08-02 11:45:00,2014-08-02 11:43:18
249,250,2014214,terra,250_NE_Greenland.2014214.terra.250m.tif,2014-08-02 13:00:00,2014-08-02 13:00:40
250,251,2014215,aqua,251_NE_Greenland.2014215.aqua.250m.tif,2014-08-03 12:25:00,2014-08-03 12:26:09
251,252,2014215,terra,252_NE_Greenland.2014215.terra.250m.tif,2014-08-03 13:45:00,2014-08-03 13:43:33
252,253,2014216,aqua,253_NE_Greenland.2014216.aqua.250m.tif,2014-08-04 11:30:00,2014-08-04 11:31:06
253,254,2014216,terra,254_NE_Greenland.2014216.terra.250m.tif,2014-08-04 14:25:00,2014-08-04 12:48:27
254,255,2014217,aqua,255_NE_Greenland.2014217.aqua.250m.tif,2014-08-05 12:15:00,2014-08-05 12:13:54
255,256,2014217,terra,256_NE_Greenland.2014217.terra.250m.tif,2014-08-05 13:30:00,2014-08-05 13:31:21
256,257,2014218,aqua,257_NE_Greenland.2014218.aqua.250m.tif,2014-08-06 12:55:00,2014-08-06 11:18:53
257,258,2014218,terra,258_NE_Greenland.2014218.terra.250m.tif,2014-08-06 14:15:00,2014-08-06 14:14:08
258,259,2014219,aqua,259_NE_Greenland.2014219.aqua.250m.tif,2014-08-07 12:00:00,2014-08-07 12:01:40
259,260,2014219,terra,260_NE_Greenland.2014219.terra.250m.tif,2014-08-07 13:20:00,2014-08-07 13:19:08
260,261,2014220,aqua,261_NE_Greenland.2014220.aqua.250m.tif,2014-08-08 12:45:00,2014-08-08 12:44:33
261,262,2014220,terra,262_NE_Greenland.2014220.terra.250m.tif,2014-08-08 14:00:00,2014-08-08 14:01:57
262,263,2014221,aqua,263_NE_Greenland.2014221.aqua.250m.tif,2014-08-09 11:50:00,2014-08-09 11:49:26
263,264,2014221,terra,264_NE_Greenland.2014221.terra.250m.tif,2014-08-09 13:05:00,2014-08-09 13:06:55
264,265,2014222,aqua,265_NE_Greenland.2014222.aqua.250m.tif,2014-08-10 12:30:00,2014-08-10 12:32:17
265,266,2014222,terra,266_NE_Greenland.2014222.terra.250m.tif,2014-08-10 13:50:00,2014-08-10 13:49:46
266,267,2014223,aqua,267_NE_Greenland.2014223.aqua.250m.tif,2014-08-11 13:15:00,2014-08-11 11:37:12
267,268,2014223,terra,268_NE_Greenland.2014223.terra.250m.tif,2014-08-11 14:30:00,2014-08-11 12:54:41
268,269,2014224,aqua,269_NE_Greenland.2014224.aqua.250m.tif,2014-08-12 12:20:00,2014-08-12 12:20:01
269,270,2014224,terra,270_NE_Greenland.2014224.terra.250m.tif,2014-08-12 13:35:00,2014-08-12 13:37:34
270,271,2014225,aqua,271_NE_Greenland.2014225.aqua.250m.tif,2014-08-13 13:00:00,2014-08-13 11:24:58
271,272,2014225,terra,272_NE_Greenland.2014225.terra.250m.tif,2014-08-13 14:20:00,2014-08-13 14:20:20
272,273,2014226,aqua,273_NE_Greenland.2014226.aqua.250m.tif,2014-08-14 12:05:00,2014-08-14 12:07:45
273,274,2014226,terra,274_NE_Greenland.2014226.terra.250m.tif,2014-08-14 13:25:00,2014-08-14 13:25:21
274,275,2014227,aqua,275_NE_Greenland.2014227.aqua.250m.tif,2014-08-15 12:50:00,2014-08-15 11:12:45
275,276,2014227,terra,276_NE_Greenland.2014227.terra.250m.tif,2014-08-15 14:05:00,2014-08-15 14:08:09
276,277,2014228,aqua,277_NE_Greenland.2014228.aqua.250m.tif,2014-08-16 11:55:00,2014-08-16 11:55:30
277,278,2014228,terra,278_NE_Greenland.2014228.terra.250m.tif,2014-08-16 13:15:00,2014-08-16 13:13:08
278,279,2014229,aqua,279_NE_Greenland.2014229.aqua.250m.tif,2014-08-17 12:40:00,2014-08-17 12:38:22
279,280,2014229,terra,280_NE_Greenland.2014229.terra.250m.tif,2014-08-17 13:55:00,2014-08-17 13:55:57
280,281,2014230,aqua,281_NE_Greenland.2014230.aqua.250m.tif,2014-08-18 11:45:00,2014-08-18 11:43:16
281,282,2014230,terra,282_NE_Greenland.2014230.terra.250m.tif,2014-08-18 13:00:00,2014-08-18 13:00:54
282,283,2014231,aqua,283_NE_Greenland.2014231.aqua.250m.tif,2014-08-19 12:25:00,2014-08-19 12:26:06
283,284,2014231,terra,284_NE_Greenland.2014231.terra.250m.tif,2014-08-19 13:45:00,2014-08-19 13:43:45
284,285,2014232,aqua,285_NE_Greenland.2014232.aqua.250m.tif,2014-08-20 11:30:00,2014-08-20 11:31:01
285,286,2014232,terra,286_NE_Greenland.2014232.terra.250m.tif,2014-08-20 14:25:00,2014-08-20 12:48:39
286,287,2014233,aqua,287_NE_Greenland.2014233.aqua.250m.tif,2014-08-21 12:15:00,2014-08-21 12:13:49
287,288,2014233,terra,288_NE_Greenland.2014233.terra.250m.tif,2014-08-21 13:30:00,2014-08-21 13:31:32
288,289,2014234,aqua,289_NE_Greenland.2014234.aqua.250m.tif,2014-08-22 12:55:00,2014-08-22 11:18:47
289,290,2014234,terra,290_NE_Greenland.2014234.terra.250m.tif,2014-08-22 14:15:00,2014-08-22 14:14:20
290,291,2014235,aqua,291_NE_Greenland.2014235.aqua.250m.tif,2014-08-23 12:00:00,2014-08-23 12:01:33
291,292,2014235,terra,292_NE_Greenland.2014235.terra.250m.tif,2014-08-23 13:20:00,2014-08-23 13:19:19
292,293,2014236,aqua,293_NE_Greenland.2014236.aqua.250m.tif,2014-08-24 12:45:00,2014-08-24 12:44:26
293,294,2014236,terra,294_NE_Greenland.2014236.terra.250m.tif,2014-08-24 14:00:00,2014-08-24 14:02:08
294,295,2014237,aqua,295_NE_Greenland.2014237.aqua.250m.tif,2014-08-25 11:50:00,2014-08-25 11:49:18
295,296,2014237,terra,296_NE_Greenland.2014237.terra.250m.tif,2014-08-25 13:05:00,2014-08-25 13:07:05
296,297,2014238,aqua,297_NE_Greenland.2014238.aqua.250m.tif,2014-08-26 12:30:00,2014-08-26 12:32:08
297,298,2014238,terra,298_NE_Greenland.2014238.terra.250m.tif,2014-08-26 13:50:00,2014-08-26 13:49:55
298,299,2014239,aqua,299_NE_Greenland.2014239.aqua.250m.tif,2014-08-27 13:15:00,2014-08-27 11:37:02
299,300,2014239,terra,300_NE_Greenland.2014239.terra.250m.tif,2014-08-27 14:30:00,2014-08-27 12:54:50
300,301,2014240,aqua,301_NE_Greenland.2014240.aqua.250m.tif,2014-08-28 12:20:00,2014-08-28 12:19:51
301,302,2014240,terra,302_NE_Greenland.2014240.terra.250m.tif,2014-08-28 13:35:00,2014-08-28 13:37:42
302,303,2014241,aqua,303_NE_Greenland.2014241.aqua.250m.tif,2014-08-29 13:00:00,2014-08-29 11:24:47
303,304,2014241,terra,304_NE_Greenland.2014241.terra.250m.tif,2014-08-29 14:20:00,2014-08-29 14:20:28
304,305,2014242,aqua,305_NE_Greenland.2014242.aqua.250m.tif,2014-08-30 12:05:00,2014-08-30 12:07:35
305,306,2014242,terra,306_NE_Greenland.2014242.terra.250m.tif,2014-08-30 13:25:00,2014-08-30 13:25:29
306,307,2014243,aqua,307_NE_Greenland.2014243.aqua.250m.tif,2014-08-31 12:50:00,2014-08-31 11:12:39
307,308,2014243,terra,308_NE_Greenland.2014243.terra.250m.tif,2014-08-31 14:05:00,2014-08-31 14:08:16
308,309,2014244,aqua,309_NE_Greenland.2014244.aqua.250m.tif,2014-09-01 11:55:00,2014-09-01 11:55:26
309,310,2014244,terra,310_NE_Greenland.2014244.terra.250m.tif,2014-09-01 13:15:00,2014-09-01 13:13:14
310,311,2014245,aqua,311_NE_Greenland.2014245.aqua.250m.tif,2014-09-02 12:40:00,2014-09-02 12:38:19
311,312,2014245,terra,312_NE_Greenland.2014245.terra.250m.tif,2014-09-02 13:55:00,2014-09-02 13:56:03
312,313,2014246,aqua,313_NE_Greenland.2014246.aqua.250m.tif,2014-09-03 11:45:00,2014-09-03 11:43:13
313,314,2014246,terra,314_NE_Greenland.2014246.terra.250m.tif,2014-09-03 13:00:00,2014-09-03 13:00:59
314,315,2014247,aqua,315_NE_Greenland.2014247.aqua.250m.tif,2014-09-04 12:25:00,2014-09-04 12:26:04
315,316,2014247,terra,316_NE_Greenland.2014247.terra.250m.tif,2014-09-04 13:45:00,2014-09-04 13:43:50
316,317,2014248,aqua,317_NE_Greenland.2014248.aqua.250m.tif,2014-09-05 11:30:00,2014-09-05 11:31:01
317,318,2014248,terra,318_NE_Greenland.2014248.terra.250m.tif,2014-09-05 14:25:00,2014-09-05 12:48:43
318,319,2014249,aqua,319_NE_Greenland.2014249.aqua.250m.tif,2014-09-06 12:15:00,2014-09-06 12:13:49
319,320,2014249,terra,320_NE_Greenland.2014249.terra.250m.tif,2014-09-06 13:30:00,2014-09-06 13:31:36
320,321,2014250,aqua,321_NE_Greenland.2014250.aqua.250m.tif,2014-09-07 12:55:00,2014-09-07 11:18:48
321,322,2014250,terra,322_NE_Greenland.2014250.terra.250m.tif,2014-09-07 14:15:00,2014-09-07 14:14:23
322,323,2014251,aqua,323_NE_Greenland.2014251.aqua.250m.tif,2014-09-08 12:00:00,2014-09-08 12:01:35
323,324,2014251,terra,324_NE_Greenland.2014251.terra.250m.tif,2014-09-08 13:20:00,2014-09-08 13:19:21
324,325,2014252,aqua,325_NE_Greenland.2014252.aqua.250m.tif,2014-09-09 12:45:00,2014-09-09 12:44:28
325,326,2014252,terra,326_NE_Greenland.2014252.terra.250m.tif,2014-09-09 14:00:00,2014-09-09 14:02:09
326,327,2014253,aqua,327_NE_Greenland.2014253.aqua.250m.tif,2014-09-10 11:50:00,2014-09-10 11:49:21
327,328,2014253,terra,328_NE_Greenland.2014253.terra.250m.tif,2014-09-10 13:05:00,2014-09-10 13:07:06
328,329,2014254,aqua,329_NE_Greenland.2014254.aqua.250m.tif,2014-09-11 12:30:00,2014-09-11 12:32:12
329,330,2014254,terra,330_NE_Greenland.2014254.terra.250m.tif,2014-09-11 13:50:00,2014-09-11 13:49:55
330,331,2014255,aqua,331_NE_Greenland.2014255.aqua.250m.tif,2014-09-12 13:15:00,2014-09-12 11:37:06
331,332,2014255,terra,332_NE_Greenland.2014255.terra.250m.tif,2014-09-12 14:30:00,2014-09-12 12:54:49
332,333,2014256,aqua,333_NE_Greenland.2014256.aqua.250m.tif,2014-09-13 12:20:00,2014-09-13 12:19:55
333,334,2014256,terra,334_NE_Greenland.2014256.terra.250m.tif,2014-09-13 13:35:00,2014-09-13 13:37:41
334,335,2014257,aqua,335_NE_Greenland.2014257.aqua.250m.tif,2014-09-14 13:00:00,2014-09-14 11:24:52
335,336,2014257,terra,336_NE_Greenland.2014257.terra.250m.tif,2014-09-14 14:20:00,2014-09-14 14:20:26
336,337,2014258,aqua,337_NE_Greenland.2014258.aqua.250m.tif,2014-09-15 12:05:00,2014-09-15 12:07:39
337,338,2014258,terra,338_NE_Greenland.2014258.terra.250m.tif,2014-09-15 13:25:00,2014-09-15 13:25:25
338,339,2014259,aqua,339_NE_Greenland.2014259.aqua.250m.tif,2014-09-16 12:50:00,2014-09-16 11:12:38
339,340,2014259,terra,340_NE_Greenland.2014259.terra.250m.tif,2014-09-16 14:05:00,2014-09-16 14:08:12
340,341,2014260,aqua,341_NE_Greenland.2014260.aqua.250m.tif,2014-09-17 11:55:00,2014-09-17 11:55:23
341,342,2014260,terra,342_NE_Greenland.2014260.terra.250m.tif,2014-09-17 13:15:00,2014-09-17 13:13:09
342,343,2014261,aqua,343_NE_Greenland.2014261.aqua.250m.tif,2014-09-18 12:40:00,2014-09-18 12:38:14
343,344,2014261,terra,344_NE_Greenland.2014261.terra.250m.tif,2014-09-18 13:55:00,2014-09-18 13:55:58
344,345,2014262,aqua,345_NE_Greenland.2014262.aqua.250m.tif,2014-09-19 11:45:00,2014-09-19 11:43:11
345,346,2014262,terra,346_NE_Greenland.2014262.terra.250m.tif,2014-09-19 13:00:00,2014-09-19 13:00:52
