,floe_id,matlab_index,x_pixel,y_pixel,theta_aqua,theta_terra,datetime,satellite,merged_floe_id,x_stere,y_stere,longitude,latitude,area,perimeter,major_axis,minor_axis,orientation
220,2013_00066,4,2251.0929694727106,3776.8654024051802,,,2013-04-01 13:49:49,terra,2013_00066_fixed,823734.2106818607,-1602765.0111673696,-17.7993,73.47561,2162.0,305.16799999999995,147.59845529595145,21.52919404962545,1.1138561773532298
221,2013_00067,4,2235.6473941368076,1339.5537459283387,,,2013-04-01 13:49:49,terra,2013_00067_fixed,819780.1433958695,-978813.2271092981,-5.053,78.25353,2456.0,211.602,81.10560495379482,40.05383932952183,32.64096627043903
222,2013_00068,4,2852.6912512716176,4248.949135300102,,,2013-04-01 13:49:49,terra,2013_00068_fixed,977743.3708223809,-1723618.4467884696,-15.4354,71.85413,1966.0,267.392,73.85141627341407,45.15545895979918,81.9625805503356
223,2013_00069,4,2247.3248212461694,3458.921348314607,,,2013-04-01 13:49:49,terra,2013_00069_fixed,822769.5647358662,-1521371.3333201827,-16.59513,74.13168,1958.0,247.982,102.5384855243379,30.12993694072475,39.46133286045314
224,2013_00070,4,2600.480241492865,5169.5944017563115,,,2013-04-01 13:49:49,terra,2013_00070_fixed,913177.3523190202,-1959303.6350012592,-20.01107,70.23556,1822.0,185.494,58.77184947095848,45.30124866108251,33.60178867761694
225,2013_00071,4,2349.3471552555447,4136.999517839923,,,2013-04-01 13:49:49,terra,2013_00071_fixed,848887.2822422662,-1694959.3447186637,-18.3969,72.6296,2074.0,208.104,76.68717354754621,38.0833095911572,76.62303035092748
226,2013_00072,4,2151.3885809312637,3917.461751662971,,,2013-04-01 13:49:49,terra,2013_00072_fixed,798209.8872152503,-1638757.676577364,-19.03011,73.28777,1804.0,204.408,81.37138489270595,32.95253595295033,48.12461945311423
227,2013_00073,4,3087.1472957422325,3771.3411967779057,,,2013-04-01 13:49:49,terra,2013_00073_fixed,1037764.1182068583,-1601350.8145267873,-12.05453,72.5162,1738.0,218.408,83.13211793969013,30.459283020814578,-6.670233528518934
228,2013_00074,4,2718.6990049751244,3931.4421641791046,,,2013-04-01 13:49:49,terra,2013_00074_fixed,943441.3557704786,-1642336.6621814943,-15.12476,72.64425,1608.0,208.98799999999997,79.71933262691061,29.5276502901176,62.445786034772404
229,2013_00075,4,2577.648936170213,4075.0794743429287,,1.1353804040810382,2013-04-01 13:49:49,terra,2013_00075_fixed,907332.5381564213,-1679107.8135834332,-16.61473,72.51295,1598.0,161.55,56.23718102560718,39.702847175993334,-83.05161627854909
230,2013_00076,4,2356.9603896103895,2265.2461038961037,,,2013-04-01 13:49:49,terra,2013_00076_fixed,850836.2702371065,-1215790.470749046,-10.01485,76.36349,1540.0,153.51199999999997,61.19574108746889,32.777653071454736,66.48939035502818
231,2013_00077,4,2352.1026315789472,3869.7592105263157,,,2013-04-01 13:49:49,terra,2013_00077_fixed,849592.6841810573,-1626545.8260463802,-17.42061,73.17704,1520.0,151.94799999999998,55.44230185660268,35.91767700253893,16.639588239709205
232,2013_00078,4,1645.4048877146631,2901.789960369881,,0.17961468415270057,2013-04-01 13:49:49,terra,,668678.0617518006,-1378745.6980063329,-19.12707,75.92291,1514.0,185.71200000000002,88.36172428877823,23.039752470833907,-46.53111216276795
233,2013_00079,4,2306.909090909091,2346.6599326599326,,,2013-04-01 13:49:49,terra,2013_00079_fixed,838023.1377695741,-1236632.4109125861,-10.87586,76.27337,1485.0,225.91,103.25466802355506,24.30968944429488,55.121595950848736
234,2013_00080,4,3261.4738330975956,4126.200141442716,,,2013-04-01 13:49:49,terra,2013_00080_fixed,1082391.7117698314,-1692194.7043609787,-12.39548,71.60977,1414.0,225.76,83.04572729597726,33.24184541168419,-88.33481742195795
235,2013_00081,4,2157.6721929163527,3700.4830444611907,,,2013-04-01 13:49:49,terra,2013_00081_fixed,799818.4918834331,-1583211.1275337082,-18.19766,73.73158,1327.0,196.012,70.48741345627828,28.78164155179186,79.56080482864851
236,2013_00082,4,2586.6569520340013,2285.3181542197935,,,2013-04-01 13:49:49,terra,2013_00082_fixed,909638.5902175511,-1220928.9156319106,-8.31248,76.01214,1647.0,194.986,55.735030506602214,44.979717078330964,-9.942320537336201
237,2013_00083,4,2356.174536256324,3520.842327150084,,,2013-04-01 13:49:49,terra,2013_00083_fixed,850635.0917784657,-1537223.103902065,-16.04169,73.88452,1186.0,169.05999999999997,56.84725823973989,31.569811728869897,40.01128769170355
238,2013_00084,4,2329.2091152815015,4896.032171581769,,,2013-04-01 13:49:49,terra,2013_00084_fixed,843731.9440089111,-1889271.7040765763,-20.93489,71.06666,1119.0,145.018,63.49977247017855,23.306312576985654,-75.19676510920253
239,2013_00085,4,2294.6630727762804,3723.027852650494,,,2013-04-01 13:49:49,terra,2013_00085_fixed,834888.1571275746,-1588982.5984301697,-17.28153,73.53974,1113.0,156.588,62.10142895499301,28.512678386898283,54.67444759436129
240,2013_00086,4,2359.1399468556247,3657.742249778565,,13.473589602501285,2013-04-01 13:49:49,terra,2013_00086_fixed,851394.2368918867,-1572269.484094956,-16.56416,73.60289,1129.0,130.72799999999998,40.51466126964454,37.28920731467677,49.87055081396003
241,2013_00087,4,2193.126969416126,3656.7738646895273,,4.8767246771859085,2013-04-01 13:49:49,terra,2013_00087_fixed,808894.914667375,-1572021.5775121623,-17.77159,73.78451,1079.0,130.744,44.64077423531361,32.87381949125182,-52.102039910927054
242,2013_00088,4,2187.9575518262586,3402.2625863770977,,,2013-04-01 13:49:49,terra,2013_00088_fixed,807571.543764369,-1506866.6902641803,-16.81191,74.31274,1013.0,175.68399999999997,51.06172874682111,36.537928972563684,48.724508624161146
243,2013_00089,4,2250.948291782087,2519.051708217913,,,2013-04-01 13:49:49,terra,2013_00089_fixed,823697.173193061,-1280764.7054554292,-12.25375,76.00997,1083.0,151.528,65.96233454093635,22.73761990631893,53.918227784474226
244,2013_00090,4,2388.997969543147,4585.432487309645,,-0.8121258921128498,2013-04-01 13:49:49,terra,2013_00090_fixed,859037.8906998924,-1809758.1849029125,-19.60771,71.65898,985.0,155.918,59.9590055883117,27.70743916521017,78.45969036521849
245,2013_00091,4,2318.533804238143,2379.226034308779,,,2013-04-01 13:49:49,terra,2013_00091_fixed,840999.0643818114,-1244969.3329346909,-10.96027,76.19533,991.0,160.74,71.22912125977454,20.38887863467418,62.462603705034304
246,2013_00092,4,2698.7179236043094,3766.5455435847207,,,2013-04-01 13:49:49,terra,2013_00092_fixed,938326.19893955,-1600123.127309332,-14.61227,72.99725,1021.0,124.01999999999998,41.607542019938904,32.96931887270399,-85.00865163211954
247,2013_00093,4,2446.3601252609606,4151.717118997913,,,2013-04-01 13:49:49,terra,2013_00093_fixed,873722.6025636527,-1698727.050615109,-17.78145,72.4978,958.0,153.562,70.67835938785277,19.732390152539036,45.355431050300695
248,2013_00094,4,2457.9645390070923,4367.079196217494,,,2013-04-01 13:49:49,terra,2013_00094_fixed,876693.3324826624,-1753859.742383322,-18.44113,72.04211,846.0,148.186,66.29570769748331,21.036775003936985,-66.91141520550741
249,2013_00095,4,2119.860523038605,3745.8468244084684,,,2013-04-01 13:49:49,terra,2013_00095_fixed,790138.7043947297,-1594824.2552002114,-18.64437,73.67676,803.0,113.592,44.515691804159886,24.063209289227217,38.61140913429731
250,2013_00096,4,2420.4433285509326,3721.8981348637017,,,2013-04-01 13:49:49,terra,2013_00096_fixed,867087.9026058855,-1588693.390676751,-16.37487,73.40449,697.0,130.38799999999998,46.622812870008914,23.840079210912204,61.11180538295125
251,2013_00097,4,2485.817813765182,5091.373819163293,,,2013-04-01 13:49:49,terra,2013_00097_fixed,883823.7708207334,-1939279.1658574464,-20.49894,70.509,741.0,110.24999999999999,43.28074319423051,24.280737360058907,71.03908175076471
252,2013_00098,4,1772.8202099737532,1955.1811023622047,,,2013-04-01 13:49:49,terra,2013_00098_fixed,701296.3842501276,-1136413.8303563679,-13.3207,77.71803,762.0,141.726,64.1688102611181,16.020952241714895,78.84855871791964
253,2013_00099,4,2525.957708049113,3111.092769440655,,,2013-04-01 13:49:49,terra,2013_00099_fixed,894099.5837574197,-1432327.217128451,-13.02641,74.50446,733.0,111.07799999999999,40.10054446923419,25.475596727905256,-17.29268046193016
254,2013_00100,4,2306.024523160763,2841.83242506812,,,2013-04-01 13:49:49,terra,2013_00100_fixed,837796.688426002,-1363396.568969082,-13.4296,75.3056,734.0,118.256,51.916318977441904,19.437989780757224,71.14858451198143
255,2013_00101,4,2386.7322946175636,2371.1076487252126,,,2013-04-01 13:49:49,terra,2013_00101_fixed,858457.8779189431,-1242891.0262252977,-10.36738,76.12131,706.0,107.554,41.59704983888115,23.2351005809756,26.989763076976946
256,2013_00102,4,2095.5710144927534,3278.436231884058,,9.077267725167763,2013-04-01 13:49:49,terra,2013_00102_fixed,783920.5902069916,-1475167.1435139622,-17.01332,74.66739,690.0,100.02799999999999,35.977954276969726,25.42355201738306,-80.36821887543324
257,2013_00103,4,2439.6764227642275,2877.9967479674797,,,2013-04-01 13:49:49,terra,2013_00103_fixed,872011.574724489,-1372654.6356313182,-12.57327,75.06957,615.0,109.38999999999999,46.32915526623195,18.871727465896097,0.038840021617376895
258,2013_00104,4,2672.968253968254,4110.114285714286,,,2013-04-01 13:49:49,terra,2013_00104_fixed,931734.2835127198,-1688076.7252945006,-16.10349,72.33636,630.0,122.374,52.637763312508966,19.066786729743747,-40.30764651343895
259,2013_00105,4,2085.102893890675,3613.347266881029,,,2013-04-01 13:49:49,terra,2013_00105_fixed,781240.7513328596,-1560904.3684731869,-18.4118,73.98765,622.0,92.22999999999999,32.209651048969945,25.686084817061403,75.67771921930806
260,2013_00106,4,2325.899488926746,3682.7206132879046,,17.204258350911786,2013-04-01 13:49:49,terra,2013_00106_fixed,842884.6796620938,-1578663.945153347,-16.90122,73.58839,587.0,91.642,35.16985981148071,22.09079391382486,-61.21088530407111
261,2013_00107,4,2063.5667808219177,3315.8373287671234,,,2013-04-01 13:49:49,terra,2013_00107_fixed,775727.5063872577,-1484741.824316027,-17.41445,74.62519,584.0,90.84799999999998,35.41864578388866,21.342438261578085,-65.84759431814948
262,2013_00108,4,2354.847290640394,4229.385878489326,,,2013-04-01 13:49:49,terra,2013_00108_fixed,850295.3169007876,-1718610.253044911,-18.67575,72.43282,609.0,121.09400000000001,53.71626264853861,17.51878230826144,62.25404855995345
263,2013_00109,4,2726.0703259005145,3875.780445969125,,,2013-04-01 13:49:49,terra,2013_00109_fixed,945328.4139273785,-1628087.2623197394,-14.85895,72.74715,583.0,91.196,35.73195985719609,21.161319988771037,-19.775634576836804
264,2013_00110,4,2251.591379310345,1374.808620689655,,,2013-04-01 13:49:49,terra,2013_00110_fixed,823861.8036002951,-987838.4750481951,-5.17174,78.16633,580.0,106.04999999999998,48.22775922936765,16.246462022838646,37.58225752708055
265,2013_00111,4,2460.077181208054,2304.0553691275168,,,2013-04-01 13:49:49,terra,2013_00111_fixed,877234.1688861086,-1225725.6426482876,-9.40925,76.15082,596.0,127.79199999999997,61.29698921060137,16.804244272481533,66.02666172482814
266,2013_00112,4,3144.9048442906574,3539.174740484429,,,2013-04-01 13:49:49,terra,2013_00112_fixed,1052550.050635255,-1541916.2017156573,-10.68159,72.88917,578.0,112.044,54.180434966474095,14.343109308654306,-12.946293326542744
267,2013_00113,4,2934.0681399631676,4154.9097605893185,,,2013-04-01 13:49:49,terra,2013_00113_fixed,998575.8543274177,-1699544.366862509,-14.56342,71.94814,543.0,86.878,28.274484034959574,25.890173640348884,15.71382072621486
268,2013_00114,4,2369.16457960644,4444.774597495528,,-8.408574994524962,2013-04-01 13:49:49,terra,2013_00114_fixed,853960.5428760954,-1773749.7651104985,-19.29181,71.97141,559.0,87.482,32.70101927342761,22.49737095539448,-7.247862343770241
269,2013_00115,4,2206.1949152542375,3749.8177966101694,,,2013-04-01 13:49:49,terra,2013_00115_fixed,812240.3088019316,-1595840.8240838468,-18.02512,73.57876,472.0,80.61,29.931942409689416,20.888233868637165,22.40846865278958
270,2013_00116,4,2286.7504798464493,2471.224568138196,,,2013-04-01 13:49:49,terra,2013_00116_fixed,832862.5333375378,-1268520.9575950215,-11.71262,76.05796,521.0,107.19200000000001,52.09341418846053,13.078226114546984,51.92975872133771
271,2013_00117,4,2465.157281553398,3920.0155339805824,,-17.87479617843124,2013-04-01 13:49:49,terra,2013_00117_fixed,878534.6745745167,-1639411.4448506725,-16.81385,72.9519,515.0,84.298,32.49624723134122,20.70131437919757,18.564004657080716
272,2013_00118,4,2428.102409638554,2798.6666666666665,,,2013-04-01 13:49:49,terra,2013_00118_fixed,869048.6273643166,-1352346.13481831,-12.27427,75.23951,498.0,86.126,33.19817024804986,20.433852704799122,63.63112887756513
273,2013_00119,4,2324.9217221135027,4269.166340508807,,-38.3348848251176,2013-04-01 13:49:49,terra,2013_00119_fixed,842634.3713579035,-1728794.051321898,-19.01486,72.38081,511.0,90.66599999999998,39.49850551849972,17.02966936175989,-4.976587822014765
274,2013_00120,4,2310.3873684210525,2657.317894736842,,,2013-04-01 13:49:49,terra,2013_00120_fixed,838913.5768126362,-1316160.8492042748,-12.48679,75.66418,475.0,95.92799999999998,44.62458035428517,14.238381320460924,42.928778449615905
275,2013_00121,4,2583.331914893617,3943.7212765957447,,,2013-04-01 13:49:49,terra,2013_00121_fixed,908787.3807096127,-1645480.114960154,-16.08843,72.77312,470.0,80.08,25.83231724050035,24.105337138212555,-44.50541551819234
276,2013_00122,4,2099.734736842105,3242.423157894737,,,2013-04-01 13:49:49,terra,2013_00122_fixed,784986.5031284257,-1465947.796572696,-16.83182,74.73665,475.0,84.59599999999999,33.42403159217166,18.738152670308178,49.83156889777019
277,2013_00123,4,2361.3609341825904,4535.004246284501,,,2013-04-01 13:49:49,terra,2013_00123_fixed,851962.8096475899,-1796848.5552004757,-19.63237,71.79135,471.0,94.124,41.57294549468369,15.606643524283248,32.542489675245044
278,2013_00124,4,2066.3688888888887,3209.757777777778,,,2013-04-01 13:49:49,terra,2013_00124_fixed,776444.8460524023,-1457585.4592627545,-16.95611,74.84011,450.0,79.08,30.953746638668296,19.40156360357856,-10.401160332970152
279,2013_00125,4,2462.7358916478556,3234.548532731377,,,2013-04-01 13:49:49,terra,2013_00125_fixed,877914.7987586978,-1463931.8925308757,-14.04903,74.33659,443.0,87.23400000000001,39.062700250886664,14.953874996570418,70.57110340978818
280,2013_00126,4,2691.7290322580643,4441.144086021505,,,2013-04-01 13:49:49,terra,2013_00126_fixed,936537.0427549112,-1772820.3541731487,-17.15362,71.64365,465.0,80.378,31.280419726262394,19.337923225855505,-17.244798805080155
281,2013_00127,4,2636.251781472684,4217.237529691211,,,2013-04-01 13:49:49,terra,2013_00127_fixed,922334.8665538538,-1715500.2757525935,-16.7354,72.1597,421.0,77.91399999999999,32.094182215632266,17.291013261330686,-25.52013510480508
282,2013_00128,4,2725.086046511628,3596.7441860465115,,,2013-04-01 13:49:49,terra,2013_00128_fixed,945076.4384038235,-1556653.9797795503,-13.73721,73.30347,430.0,89.186,38.31673866792558,16.05132290793899,-81.11871028705973
283,2013_00129,4,2144.5443925233644,3107.7570093457944,,,2013-04-01 13:49:49,terra,2013_00129_fixed,796457.7749828281,-1431473.2625441668,-15.90886,74.96143,428.0,77.64999999999999,29.148497928019097,19.506514062517176,-7.3234799892530225
284,2013_00130,4,1698.0528735632183,1362.6091954022988,,,2013-04-01 13:49:49,terra,2013_00130_fixed,682155.9461290307,-984715.4221746319,-10.28794,78.97448,435.0,80.974,31.84263525541801,18.118372990237773,33.03718394340763
285,2013_00131,4,2805.1144278606967,4270.330845771145,,,2013-04-01 13:49:49,terra,2013_00131_fixed,965563.7040291851,-1729092.1646690564,-15.82003,71.86498,402.0,74.258,28.157185587326882,18.88741499801202,12.303798200776658
286,2013_00132,4,2658.1961259079903,3935.314769975787,,,2013-04-01 13:49:49,terra,2013_00132_fixed,927952.6187292923,-1643328.0492654447,-15.5475,72.70569,413.0,78.6,32.68811527142314,16.68513519525239,-29.21093720498259
287,2013_00133,4,2442.12158808933,2540.5384615384614,,,2013-04-01 13:49:49,terra,2013_00133_fixed,872637.5370477153,-1286265.3143054894,-10.84596,75.7228,403.0,76.896,27.014270049407383,20.447850285504842,-81.45358503958046
288,2013_00134,4,2072.7289002557545,3769.7365728900254,,,2013-04-01 13:49:49,terra,2013_00134_fixed,778073.0089623199,-1600940.03081149,-19.07978,73.67518,391.0,85.75399999999999,39.0043738207987,13.588805509790774,60.245658613442586
289,2013_00135,4,2431.185463659148,2167.25313283208,,,2013-04-01 13:49:49,terra,2013_00135_fixed,869837.8891935886,-1190704.270156656,-8.85098,76.44868,399.0,76.624,30.310664051779522,17.63253021719449,-48.039416719045285
290,2013_00136,4,2657.5,3976.3010204081634,,,2013-04-01 13:49:49,terra,2013_00136_fixed,927774.4104968468,-1653820.5293761333,-15.70807,72.62391,392.0,81.28,33.2465929415189,17.137001786685648,-32.934840410448956
291,2013_00137,4,2300.4239130434785,2741.3260869565215,,,2013-04-01 13:49:49,terra,2013_00137_fixed,836362.9322359773,-1337666.946412513,-12.98473,75.51122,368.0,83.934,39.1446548076636,12.348350468104286,76.92801361875173
292,2013_00138,4,2051.42,3027.902857142857,,,2013-04-01 13:49:49,terra,2013_00138_fixed,772617.9304968468,-1411030.5995802148,-16.29684,75.22861,350.0,74.424,32.55698835459489,14.300801762400653,65.79075944564568
293,2013_00139,4,2211.496835443038,4657.183544303797,,,2013-04-01 13:49:49,terra,2013_00139_fixed,813597.6003702645,-1828126.4554934155,-21.00881,71.67963,316.0,71.976,29.145877325012165,14.925545466965627,41.394571619705005
294,2013_00140,4,2793.066066066066,3174.861861861862,,,2013-04-01 13:49:49,terra,2013_00140_fixed,962479.3234097597,-1448652.10478828,-11.40008,74.04433,333.0,68.99000000000001,26.261851175223438,17.020922263423042,83.08488591370445
295,2013_00141,4,2549.634969325153,3975.9263803680983,,,2013-04-01 13:49:49,terra,2013_00141_fixed,900160.962644086,-1653724.6215258767,-16.43951,72.74528,326.0,68.254,26.458280359345032,16.541156101681857,25.823262095157844
296,2013_00142,4,2526.482428115016,4242.543130990415,,,2013-04-01 13:49:49,terra,2013_00142_fixed,894233.9120942908,-1721978.5096851897,-17.55687,72.22646,313.0,81.71799999999999,30.509184723184344,15.646265845138862,19.64468999496611
297,2013_00143,4,1952.9413580246915,3271.6481481481483,,,2013-04-01 13:49:49,terra,,747407.3981511678,-1473429.3940775692,-18.10328,74.8341,324.0,72.28999999999999,31.243329863400145,14.122611336636108,0.11542585940133492
298,2013_00144,4,2249.1032258064515,3074.5,,,2013-04-01 13:49:49,terra,2013_00144_fixed,823224.8363032984,-1422959.4681516434,-14.94933,74.90873,310.0,70.13999999999999,30.232507230528803,13.794859033774436,33.17417998404377
299,2013_00145,4,2300.1739130434785,4134.310559006211,,,2013-04-01 13:49:49,terra,2013_00145_fixed,836298.9322359773,-1694270.9712572335,-18.72887,72.68578,322.0,65.914,22.21076214424884,19.76614558626343,38.289781496995865
300,2013_00146,4,2284.5870967741935,3890.7645161290325,,,2013-04-01 13:49:49,terra,2013_00146_fixed,832308.7072710403,-1631923.1842806758,-17.97764,73.20551,310.0,72.836,33.619657970091794,12.105818525160654,-23.408201626505797
301,2013_00147,4,1849.609916367981,1799.1236559139784,,,2013-04-01 13:49:49,terra,2013_00147_fixed,720954.5490870499,-1096463.1240656218,-11.67398,77.92927,1674.0,233.03799999999998,105.13105799785892,27.246167249903234,86.54527791535018
302,2013_00148,4,2282.592377796189,4031.450704225352,,6.927824634960999,2013-04-01 13:49:49,terra,2013_00148_fixed,831798.0592126711,-1667938.8484333334,-18.49465,72.91692,1207.0,130.75199999999998,44.416542411106555,36.27970648305446,-20.019771274483972
303,2013_00149,4,2230.3209982788294,3904.5895008605853,,-2.031392657235985,2013-04-01 13:49:49,terra,2013_00149_fixed,818416.5860562271,-1635462.3803719534,-18.41574,73.23359,1162.0,132.572,54.47820537161499,27.518409290997944,63.52125695191542
304,2013_00150,4,2324.6418047882134,2896.094843462247,,,2013-04-01 13:49:49,terra,2013_00150_fixed,842562.7125226294,-1377287.7480779786,-13.54358,75.17538,1086.0,126.898,42.647789150751805,33.95946905023268,3.316417739340317
305,2013_00151,4,2225.832572298326,4130.847792998478,,-6.610568518944287,2013-04-01 13:49:49,terra,2013_00151_fixed,817267.5490052182,-1693384.5031592539,-19.23694,72.76836,657.0,100.144,41.037860161889384,20.883534983285006,68.1925130539154
306,2013_00152,4,2222.3567662565906,3952.632688927944,,-26.21420860928417,2013-04-01 13:49:49,terra,2013_00152_fixed,816377.742658534,-1647761.4365171972,-18.64404,73.14226,569.0,99.888,42.318894114554254,18.87608941355471,14.201147335376188
307,2013_00153,4,2530.8133333333335,5031.388571428572,,-1.3014390171311074,2013-04-01 13:49:49,terra,2013_00153_fixed,895342.6238301801,-1923922.9424373577,-20.04398,70.59097,525.0,91.37799999999999,38.957510042353334,17.77472927695637,79.47932518928364
308,2013_00154,4,2438.723897911833,3803.352668213457,,-24.424503041872455,2013-04-01 13:49:49,terra,2013_00154_fixed,871767.728362276,-1609545.7512142884,-16.55899,73.21858,431.0,77.35999999999999,29.797200237551376,18.985195212750074,52.418625270789086
309,2013_00155,4,2195.8238993710693,3510.880503144654,,,2013-04-01 13:49:49,terra,2013_00155_fixed,809585.3287358405,-1534672.8769566747,-17.18703,74.08165,318.0,68.17200000000001,27.74019534018682,15.482867039410548,28.214373645178217
310,2013_00002,5,2162.5392451956473,4069.8346839546193,,,2013-04-02 11:37:44,aqua,2013_00002_fixed,801064.4572669325,-1677765.147244026,-19.47743,72.95893,4319.0,295.182,125.21814189777346,46.74057583194443,-28.008475855749918
311,2013_00009,5,2584.2065217391305,3970.3964194373402,,,2013-04-02 11:37:44,aqua,2013_00009_fixed,909011.2800620642,-1652308.9515276025,-16.18278,72.71813,1564.0,149.10399999999998,51.995304260942945,39.87973157511041,13.334346062827153
312,2013_00039,5,2332.8059761275335,1742.7711287350796,,,2013-04-02 11:37:44,aqua,2013_00039_fixed,844652.7403854954,-1082036.8771078237,-7.02392,77.37767,12483.0,475.088,135.3024743989225,122.13803473039764,8.689852282990918
313,2013_00040,5,2424.8151509361865,4371.838364539549,,,2013-04-02 11:37:44,aqua,2013_00040_fixed,868207.0891365105,-1755078.089473768,-18.67919,72.06634,10468.0,398.12199999999996,136.58352547072084,98.72993903945785,-32.244884375881966
314,2013_00048,5,2282.98685811633,4547.927963008031,,,2013-04-02 11:37:44,aqua,2013_00048_fixed,831899.0461746273,-1800157.0266816993,-20.19712,71.841,4109.0,304.692,122.34864716222084,45.772579211277545,28.74587164869138
315,2013_00051,5,2259.858002735978,3615.524487004104,-7.063280751724517,,2013-04-02 11:37:44,aqua,2013_00051_fixed,825978.0591972572,-1561461.736824694,-17.12217,73.79773,3655.0,308.564,105.40414598190259,49.80867971626887,22.491057815282744
316,2013_00052,5,2289.6599576271187,3391.3146186440677,,,2013-04-02 11:37:44,aqua,2013_00052_fixed,833607.3596493892,-1504064.0105245248,-16.00317,74.2221,2832.0,216.168,69.7041004306819,56.08282352840379,16.795474729559867
317,2013_00061,5,2138.936810049486,4002.641416063951,,,2013-04-02 11:37:44,aqua,2013_00061_fixed,795022.2338695152,-1660563.6706640148,-19.41646,73.12275,2627.0,209.36999999999998,83.9841599832095,40.88636817445792,-17.94604216138567
318,2013_00062,5,2345.119595959596,2488.362828282828,-3.8465128133181206,,2013-04-02 11:37:44,aqua,2013_00062_fixed,847805.0270625034,-1272908.3521920475,-11.33489,75.94965,2475.0,209.674,83.01327565155414,39.4075044851568,64.2058442007758
319,2013_00067,5,2297.0173085244483,1407.8926871484207,,,2013-04-02 11:37:44,aqua,2013_00067_fixed,835490.8414791055,-996307.9960616392,-5.01724,78.03881,2311.0,204.61399999999998,79.74724235585812,38.27847696413736,12.196823670977519
320,2013_00069,5,2266.3794621026896,3528.157457212714,,,2013-04-02 11:37:44,aqua,2013_00069_fixed,827647.5527951353,-1539095.7771980981,-16.73089,73.96935,2045.0,263.034,107.93064682528686,30.218208540049392,45.04705324790476
321,2013_00075,5,2586.3028169014083,4147.973997833153,,,2013-04-02 11:37:44,aqua,2013_00075_fixed,909547.9316236073,-1697768.8115969305,-16.82065,72.35517,1846.0,178.636,56.0089132695767,44.31786664835707,-59.00220831363936
322,2013_00078,5,1645.4048877146631,2901.789960369881,,,2013-04-02 11:37:44,aqua,,668678.0617518006,-1378745.6980063329,-19.12707,75.92291,1514.0,185.71200000000002,88.36172428877823,23.039752470833907,-46.53111216276795
323,2013_00086,5,2401.023725834798,3728.0720562390156,,,2013-04-02 11:37:44,aqua,2013_00086_fixed,862116.484310555,-1590273.9145488315,-16.53707,73.41342,1138.0,128.77599999999998,40.11283663807936,37.633170018409295,49.51425338444792
324,2013_00087,5,2214.3124432334243,3724.927338782925,,,2013-04-02 11:37:44,aqua,2013_00087_fixed,814318.3959646034,-1589468.8668800723,-17.87298,73.62157,1101.0,131.47199999999998,44.725259061431956,33.37796212266661,-43.669041834887075
325,2013_00090,5,2405.8588957055213,4668.175869120654,,,2013-04-02 11:37:44,aqua,2013_00090_fixed,863354.2877974602,-1830940.4906465309,-19.75444,71.46996,978.0,157.952,59.05293845083085,29.18361587737167,78.0096148309481
326,2013_00100,5,2312.929614873838,2900.3652058432936,,,2013-04-02 11:37:44,aqua,2013_00100_fixed,839564.3919045493,-1378380.9608475266,-13.65463,75.18109,753.0,124.922,54.89748921976525,19.247719816626603,64.60530834675178
327,2013_00102,5,2110.2069486404835,3347.412386706949,,,2013-04-02 11:37:44,aqua,2013_00102_fixed,787667.3893488105,-1492825.0391486222,-17.18228,74.50991,662.0,93.362,33.589836389569044,25.595946821808152,-67.06408083090683
328,2013_00106,5,2374.96,3760.8295652173915,,,2013-04-02 11:37:44,aqua,2013_00106_fixed,855444.1704968468,-1598659.8368472955,-16.84873,73.37525,575.0,92.834,35.93527334025055,21.350273242200263,-46.28007961292764
329,2013_00110,5,2316.560553633218,1439.3910034602077,,,2013-04-02 11:37:44,aqua,2013_00110_fixed,840493.9122269506,-1004371.5650374566,-5.07621,77.953,578.0,103.50199999999998,47.32102941223118,16.687946883644752,17.869444578218847
330,2013_00114,5,2367.1245283018866,4564.690566037736,,,2013-04-02 11:37:44,aqua,2013_00114_fixed,853438.2897421297,-1804448.2530573038,-19.68756,71.72379,530.0,86.606,32.3556852078229,21.53584038328807,-22.640868183367623
331,2013_00117,5,2507.1335877862593,3975.687022900763,6.291747078734469,,2013-04-02 11:37:44,aqua,2013_00117_fixed,889280.6089701292,-1653663.346014239,-16.73024,72.79253,524.0,87.482,34.28557515757709,20.19221163569523,3.9502181307662587
332,2013_00119,5,2328.245614035088,4312.263157894737,-25.598540882408397,,2013-04-02 11:37:44,aqua,2013_00119_fixed,843485.2876898292,-1739826.836572696,-19.13543,72.28793,513.0,92.834,40.72712003725774,16.63834961704004,-43.83996990954564
333,2013_00120,5,2322.2622601279318,2697.9061833688697,,,2013-04-02 11:37:44,aqua,2013_00120_fixed,841953.5490895973,-1326551.4510940742,-12.59697,75.56962,469.0,95.192,44.49500979686724,14.10738032258259,40.49383536012199
334,2013_00124,5,2077.4988399071926,3279.8468677494197,,,2013-04-02 11:37:44,aqua,2013_00124_fixed,779294.1135130881,-1475528.266295495,-17.15941,74.68414,431.0,78.04599999999999,29.586210948381634,19.62611102601609,-7.811527223077113
335,2013_00129,5,2143.7708333333335,3178.203703703704,4.626531222987842,,2013-04-02 11:37:44,aqua,2013_00129_fixed,796259.7438301801,-1449507.6162997917,-16.21863,74.81902,432.0,77.53399999999999,28.55581115790797,20.2096961512054,4.591341606719379
