,date,n,alpha,alpha_tpl,lambda_tpl,mu,sigma,D_PL,D_TPL,D_LN,lr_PL_v_TPL,p_PL_v_TPL,lr_PL_v_LN,p_PL_v_LN,lr_LN_v_TPL,p_LN_v_TPL,doy,month
0,2009-04-01 12:18:45,339,1.9791463634091975,1.648334951386199,0.0010601798378171237,2.6484974798519048,1.6307586452145606,0.07426441052255117,0.03126726998952656,0.0376256714054479,-8.04032092451539,6.0701376559779696e-05,-8.411104056502909,0.01790819918582642,0.3707831319874906,0.8398862069577488,91,4
1,2009-04-01 13:32:06,378,1.9982055926965676,1.789528814532233,0.0005825370342093398,1.9816341396301131,1.813250544110535,0.06306281436290917,0.0351561522488415,0.029594760655256014,-4.92663702967128,0.0016952977349994347,-6.534199103184703,0.04704283445335852,1.6075620735134315,0.2583432175449041,91,4
2,2009-04-02 11:23:43,383,2.01322122640404,1.6970356411592211,0.0010627316892662794,2.2224166037814648,1.7217254062347052,0.07296093563465322,0.031052883283154697,0.02444000098694421,-7.937548127716511,6.766324652285327e-05,-7.397589811704741,0.014955876123153097,-0.5399583160117842,0.6263719120141209,92,4
3,2009-04-02 14:14:53,363,1.9993650149020277,1.828294845791031,0.00044370107854541975,0.5161069171099316,2.1929567577391134,0.04922291366961393,0.031313293369040984,0.026808853039318237,-3.7290503291113,0.006315160439793077,-3.5845413532287322,0.10386574424673896,-0.14450897588258105,0.8929102143319328,92,4
4,2009-04-03 12:06:29,294,1.9822396646843123,1.7116895038260842,0.0008068951769127442,1.5465252036352546,1.957874213553616,0.05802397814682386,0.03154566738371162,0.03926674628468052,-5.5039532419908435,0.0009072405776182624,-4.329306643009025,0.06405515959450937,-1.174646598981806,0.1702310628658088,93,4
5,2009-04-03 13:19:52,357,1.9941712166533052,1.592880094369998,0.0014237140771361054,2.719790267401672,1.5865726944560365,0.07254538065076743,0.024275157816897486,0.029353315621520992,-10.24777505829837,5.9770045197637955e-06,-9.172541200372839,0.007943038054260618,-1.075233857925543,0.36788712207593743,93,4
6,2009-04-04 12:49:21,266,1.9984450421676496,1.649196458908725,0.0011853367873872187,1.9510200733549794,1.8218124338146526,0.047375263611642404,0.04114792145342416,0.036876708359442345,-6.408646889428436,0.00034343010823700837,-4.55863394075771,0.039135959975091957,-1.850012948670698,0.016332696303837695,94,4
7,2009-04-04 14:02:40,301,2.1021745369552374,1.8619972031088345,0.0008612331778826206,0.7068193963789549,2.0101127018847813,0.04719418905081385,0.030317160254492492,0.036238170034379236,-3.6249527067123566,0.0070904747015820835,-2.8493120789561805,0.14170921372890893,-0.7756406277561849,0.38837680557451937,94,4
8,2009-04-05 11:54:14,211,2.0611383818844775,1.8327475264450004,0.0007477513370824326,0.2736308800438452,2.161585476513378,0.04929119840910434,0.029324164613767266,0.03241954107486833,-2.6366079144937364,0.021655970597287744,-1.802758258069848,0.21578732484017815,-0.8338496564238849,0.09083361957201025,95,4
9,2009-04-05 13:07:37,250,2.0572404253973176,1.8672977161051285,0.0005790635575784648,-0.4990023221272949,2.3333118650220053,0.04721625757513315,0.02570924361184035,0.028636690083286287,-2.5128506308340715,0.0249738106152404,-1.699837131488124,0.23426099560867109,-0.813013499345947,0.10938690965309958,95,4
