,date,n,alpha,alpha_tpl,lambda_tpl,mu,sigma,D_PL,D_TPL,D_LN,lr_PL_v_TPL,p_PL_v_TPL,lr_PL_v_LN,p_PL_v_LN,lr_LN_v_TPL,p_LN_v_TPL,doy,month
0,2018-04-01 12:20:29,287,1.9798692779165319,1.6649473524696181,0.0009917544832411002,2.3852312700791254,1.7157515702500157,0.07383118091628516,0.04260437996919969,0.04471898126239915,-6.363834818904916,0.00036028519374953216,-6.119677326594983,0.021220002287742783,-0.24415749230992567,0.819329844714143,91,4
1,2018-04-01 13:37:46,251,1.9912605671950647,1.6749280978100833,0.0010203263751631941,2.568834938091165,1.6410530483591734,0.07909831686651309,0.04810645257710633,0.04262294217119167,-5.489750081342336,0.000921252738495637,-5.913149087875816,0.032027878317560585,0.4233990065334807,0.7000512541084771,91,4
2,2018-04-02 11:25:26,229,2.1626823178640566,2.078592672776645,0.0002470724341442008,-14.507750386011558,4.118404355681066,0.030656978803368734,0.03901216360153692,0.03503905439078203,-0.6329789543886517,0.2605263453068164,-0.1627067561045168,0.6923480300358583,-0.4702721982841349,0.0497946145674743,92,4
3,2018-04-02 14:20:34,212,2.1321286912200463,2.006944051016206,0.0003873474480454969,-1.9657832573276721,2.511637134343293,0.05937768173815447,0.045317474389980156,0.03852389948228205,-1.0524284768734868,0.1468320738036103,-0.906015550912934,0.3913024319545625,-0.14641292596055244,0.7454099052241696,92,4
4,2018-04-03 12:08:14,173,2.0452738285333227,1.90436074294314,0.00037776342688262206,-3.3517934027304475,2.880850278899197,0.05004130616117586,0.0386444525016274,0.04375316402941676,-1.2441885127349948,0.1146899395481622,-0.6211515753901424,0.45337754397172425,-0.6230369373448523,0.11802512070580891,93,4
5,2018-04-03 13:25:35,164,2.117939418793403,2.0384508301515494,0.00020844143302821918,-50.19905844024599,7.046971198818045,0.06770130337160299,0.0740308951276965,0.06987601786967143,-0.4891460034589521,0.32262084622019815,-0.01893590776594456,0.8940122753339623,-0.47021009569300753,0.2785751669480364,93,4
6,2018-04-04 11:13:14,173,2.2109075849900583,2.1610207244035156,0.0001423147606937994,-13.81734622007761,3.9574181757209312,0.05304082990355546,0.05055654928758025,0.04921339933201866,-0.2216761720010747,0.505508843938964,-0.1263669339668727,0.7592703531926135,-0.09530923803420199,0.6005027476477923,94,4
7,2018-04-04 14:08:23,177,2.528416553820737,2.5203708389555985,3.3083646450049776e-05,-955.5540789728961,25.078087585134348,0.04444633117512575,0.04367288290544269,,-0.007214641367469188,0.9043865451535409,-0.35869602482441154,0.3917564048254576,0.35148138345694235,0.43089636996754954,94,4
8,2018-04-05 11:56:01,129,2.1725499142913716,2.0255415823938288,0.0005141202801289276,-5.5445195352801395,3.021396104673811,0.04548278417782503,0.03358783290186826,0.033299776048936525,-0.7071145635703773,0.2343556008491613,-0.2632944628174321,0.6096825597881004,-0.4438201007529452,0.06081176800740998,95,4
9,2018-04-05 13:13:22,149,2.2032490656372063,2.0780658539350325,0.00044240851160996493,-0.5721897871665902,2.1639582661669086,0.049015064845465195,0.03888494036336298,0.033751008134432485,-0.6158229205730645,0.26708719978550144,-0.8329418233264514,0.4684140964371475,0.21711890275338686,0.6629736495092049,95,4
10,2018-04-09 11:31:34,140,2.086644200014806,1.5693579040127976,0.002325054922479569,2.8443888769182846,1.4331457793241644,0.09699958916946527,0.05732606061023848,0.06300907576358872,-4.412921987390624,0.0029699400283084154,-3.7293088751855503,0.09380033167263821,-0.6836131122050726,0.20937009174486432,99,4
11,2018-04-09 12:48:56,161,1.9188809454744433,1.6369987934232075,0.0007455919919948608,2.99490656282152,1.593929405518947,0.09577688230170783,0.06754063396511364,0.05033414992074202,-3.5856635870986935,0.007407795124356187,-4.952391710030221,0.0720900103450244,1.366728122931527,0.21389328798951768,99,4
12,2018-04-10 12:14:23,269,2.0254364629202426,1.3475357484873536,0.0030561990864148014,3.6482403922011897,1.1789007442559742,0.10971370154206567,0.048338309463457324,0.03053094390316563,-13.17550509162257,2.846699821423826e-07,-14.013021264259002,0.0010311560549187634,0.837516172636465,0.494555162959434,100,4
13,2018-04-10 13:31:50,210,2.0863577107341746,1.6636089937967147,0.0017778867086032301,2.121788820285689,1.662481962389518,0.06753418320267557,0.04737677694967268,0.05120177261559655,-5.220356763861517,0.0012326764149351854,-3.6827863612023606,0.07087654017766098,-1.5375704026591586,0.007839800914855978,100,4
14,2018-04-11 11:19:22,164,2.0790550348130545,1.7335813396926667,0.001343254793752005,2.130523885853651,1.6683448725565226,0.07442988223765096,0.038984014016755664,0.03909969618627496,-3.2611393133005473,0.010653142720159048,-2.9011283842290156,0.1367640220786197,-0.3600109290715312,0.563379088718406,101,4
15,2018-04-11 14:14:38,189,1.9730863757226331,1.5578058000743316,0.001436957086949646,2.8991303880155073,1.5517230690909627,0.09061823310756478,0.041121498902993214,0.03955698702967214,-5.994366330704466,0.0005352317689980568,-5.538056149132236,0.03869199627787475,-0.45631018157222636,0.5824926534367034,101,4
16,2018-04-12 12:02:09,245,2.092344123590005,1.7597011621856034,0.0013048718113406839,1.713403112553096,1.7701768148104173,0.061620092482142785,0.022289309080774145,0.026871477995785042,-4.559173090471019,0.002530586363180598,-3.5530130873120003,0.08584418787215839,-1.0061600031590383,0.11943890536081889,102,4
17,2018-04-12 13:19:38,290,2.003919513315882,1.5974315899070308,0.0014742212380707683,2.875151942573263,1.51985351133759,0.07093434627319195,0.03231706805447443,0.044968870017869034,-8.339297500506945,4.4277789440272386e-05,-8.232552342500902,0.015752291130922566,-0.10674515800603546,0.9264891961531232,102,4
18,2018-04-13 12:45:02,382,1.937624163223679,1.764482435039774,0.0003892584900628066,1.451947066555726,2.0507640740433146,0.05711723313738748,0.03636275717958781,0.02140839551568574,-4.718707776122813,0.0021260288090944046,-5.649700606497701,0.051266478900907075,0.9309928303749011,0.4643250773198494,103,4
19,2018-04-13 14:02:27,394,1.9226647798518728,1.7089827634566719,0.0005062615619080262,2.186452578510731,1.8616427818798158,0.06044036774997724,0.026825655002209237,0.02697350469182136,-6.454708327528083,0.00032693316858611876,-8.0195383996354,0.02410847281286105,1.5648300721073065,0.308846693217395,103,4
20,2018-04-14 11:49:55,381,1.966546267886806,1.6864137249495816,0.0008198553615876253,2.5642359352366726,1.6762064152603777,0.07351882221401218,0.03419967855704931,0.03859279282962269,-7.682016251815853,8.865999234086708e-05,-9.104445588763882,0.01652668160782265,1.422429336948027,0.39214586497237847,104,4
21,2018-04-14 13:07:25,392,1.9563881961208862,1.662903453529741,0.000856887261269885,2.0582483877784563,1.8496338595193627,0.07638689320875447,0.03746576056408313,0.04463965760520805,-8.423430449904869,4.0520294282142544e-05,-7.2056094606826395,0.019592847242137845,-1.2178209892222287,0.2738546305549795,104,4
22,2018-04-15 12:32:47,238,2.0104549761742403,1.6413763316564165,0.0013068260908302438,2.325377418905804,1.6937060043422978,0.06740185952714906,0.03929221259208143,0.047552483854751776,-6.008408099770709,0.0005272268682607884,-4.89933936309695,0.04634902221478742,-1.1090687366737622,0.22831870959464362,105,4
23,2018-04-15 13:50:16,243,2.131088826905379,1.6329221888266294,0.002353411406062632,2.5930520342418983,1.4699739497746287,0.06690354237745344,0.04030316796582545,0.046874567113848964,-6.634081182922081,0.00026995169267107766,-5.358917463604367,0.03842191236098195,-1.2751637193177183,0.1691127082744851,105,4
24,2018-04-16 11:37:42,222,2.2016646486934874,2.0091609676506517,0.0007621655410641418,-0.7768382329884244,2.2054362796757787,0.0630909417175674,0.04317962076751247,0.03830910071075044,-1.6211122824432502,0.07176313711624394,-1.1980317341886781,0.32354211376691133,-0.423080548254569,0.3694701597457819,106,4
25,2018-04-16 12:55:11,321,2.185093549633079,1.8450921715795698,0.0015427225110997435,1.1505053542675543,1.8116492034826168,0.04732045636113924,0.03274898006871929,0.03580469905761319,-5.015824872202757,0.0015387315989858763,-3.4036716532077067,0.09602268505345042,-1.612153218995049,0.02746943225780655,106,4
26,2018-04-17 12:20:31,467,2.024091612202833,1.6457027043977484,0.0013848244315900755,2.549461291692534,1.6051457794267239,0.06227185296837795,0.028555987379186576,0.03735534961821618,-11.742371893919987,1.259082349713836e-06,-10.736817085622292,0.0039038151071144065,-1.0055548082976777,0.41292598575612294,107,4
27,2018-04-17 13:38:04,480,1.9998762400871377,1.602264271495767,0.0014202054979124982,2.894955775175044,1.5179645001978044,0.07440926989809582,0.026406356668524644,0.020673802528872964,-13.39449394730872,2.2692679768621105e-07,-13.637402383707384,0.0016456292112262414,0.24290843639867,0.8715800261910113,107,4
28,2018-04-18 11:25:29,290,1.9681192251937993,1.6830104680429792,0.0008432394546778402,1.8289383847243772,1.8995409570601889,0.052051786749127596,0.03243382204077688,0.03129779512021513,-5.9072547773530015,0.0005877091149629754,-4.809849542604744,0.044020695613596734,-1.0974052347482557,0.16467858274448954,108,4
29,2018-04-18 14:20:51,318,1.967691031332471,1.5905409085953273,0.0012443445425153682,2.5829920949177154,1.6683855965111023,0.08038567408117975,0.0344906600132312,0.04431481911572166,-9.091467121769718,2.0066893068992897e-05,-7.7142777810563405,0.015451390155125495,-1.3771893407133806,0.20078325745126735,108,4
