,date,n,alpha,alpha_tpl,lambda_tpl,mu,sigma,D_PL,D_TPL,D_LN,lr_PL_v_TPL,p_PL_v_TPL,lr_PL_v_LN,p_PL_v_LN,lr_LN_v_TPL,p_LN_v_TPL,doy,month
0,2017-04-01 11:12:56,494,2.099726707796135,2.039510857051468,0.00011893985630059726,-14.749245069772643,4.287233998027787,0.023346161122326126,0.019412914239464785,0.02177843024849835,-1.0914467164597026,0.13955188513088468,-0.38687474377145126,0.5787555975013977,-0.7045719726882513,0.05918728213886546,91,4
1,2017-04-01 14:07:48,435,2.100959384347243,2.030565518228129,0.00014622078546719312,-4.893437396331517,3.0596743769412464,0.03124566214222152,0.020541725111262454,0.01959066172618329,-1.1489192953317406,0.12955416834555045,-1.0804805006146534,0.39083467859777976,-0.06843879471708592,0.9090227052098566,91,4
2,2017-04-02 11:55:40,342,2.005878657363007,1.8237794796130515,0.0004191119168713923,0.5518076406424113,2.211956542378683,0.04906992551414267,0.04026574245715683,0.03586815369178824,-3.7791163330604665,0.0059736545352430115,-3.2684078562191123,0.09641662469237529,-0.5107084768413603,0.5287323145892585,92,4
3,2017-04-02 13:12:46,308,2.1480897113727035,1.9247168680189475,0.0007226486555071134,1.004041234602842,1.9238813460916298,0.06116038923499517,0.03404504592254781,0.027939348719059343,-3.146196366048536,0.012125724853792375,-3.024449740084446,0.13115323497416084,-0.12174662596409735,0.8729326228512956,92,4
4,2017-04-03 12:38:31,339,2.150260639944377,1.7301346272920868,0.0016509973699336449,2.966180048809978,1.3798654149169542,0.07982982308216785,0.03600979390382503,0.02631030081597263,-7.332398078699953,0.00012842255635558963,-8.577352526529236,0.014355485779634556,1.2449544478292793,0.34631596426388156,93,4
5,2017-04-03 13:55:35,429,2.1299047402460998,1.8840180298322213,0.000794799708049294,0.14540591677292114,2.135987865662833,0.03442737573374244,0.02374420930910115,0.02589319663181855,-5.113298441548397,0.0013842983864210678,-3.1943723192044153,0.08235804238051597,-1.9189261223439797,0.005161989544779422,93,4
6,2017-04-04 11:43:24,425,2.0712644605492336,1.7396676902072041,0.0010716701804201136,2.617923539900471,1.5773828998708819,0.07083149346092066,0.04070838046135575,0.027536240844367704,-8.275155029967022,4.7376238912932855e-05,-9.092399949679246,0.008755395819829419,0.8172449197122731,0.5349175742358523,94,4
7,2017-04-04 13:00:30,423,2.162569192376994,1.9786135654191686,0.0005757804299735493,-0.7848101989204898,2.283536157301042,0.036231063388935114,0.027521433058917355,0.030396890620478845,-3.274230993137693,0.010497486322686989,-2.332563107030923,0.1681179544001875,-0.9416678861067922,0.1173418912969725,94,4
8,2017-04-05 12:26:13,417,2.0950448878175605,1.8797062587647522,0.0006282739668109108,0.4544608039308725,2.1122770099476598,0.04725820412536674,0.024712981859153715,0.026490144008974537,-4.538084245330462,0.002589620524453329,-3.513961947738398,0.08363593315459868,-1.0241222975920716,0.23543595318657717,95,4
9,2017-04-05 13:43:21,426,2.073351087110992,1.9103602315338504,0.0004158811994495147,-1.2476566417524235,2.490340772064277,0.04221486372075428,0.02141817160012542,0.021724726990895532,-3.5033350053047245,0.008120658550400006,-2.304011812255598,0.1571044376815864,-1.1993231930491164,0.062277259362949554,95,4
10,2017-04-06 11:31:08,479,1.9990229843551042,1.8248158999808124,0.00038824181309484015,0.2691974071905339,2.286691158450747,0.051291238286461704,0.02546247534072754,0.020172424113353626,-4.995452178083082,0.001573153260677973,-4.133864918739031,0.06707683279067282,-0.8615872593440401,0.3459510614646518,96,4
