,matlab_index,year_doy,satellite,filename,manual time,SOIT time
54,55,2005117,aqua,55_NE_Greenland.2005117.aqua.250m.tif,2005-04-27 12:30:00,2005-04-27 12:28:31
55,56,2005117,terra,56_NE_Greenland.2005117.terra.250m.tif,2005-04-27 13:50:00,2005-04-27 13:49:03
56,57,2005118,aqua,57_NE_Greenland.2005118.aqua.250m.tif,2005-04-28 13:10:00,2005-04-28 11:33:25
57,58,2005118,terra,58_NE_Greenland.2005118.terra.250m.tif,2005-04-28 14:30:00,2005-04-28 12:53:57
58,59,2005119,aqua,59_NE_Greenland.2005119.aqua.250m.tif,2005-04-29 12:15:00,2005-04-29 12:16:13
59,60,2005119,terra,60_NE_Greenland.2005119.terra.250m.tif,2005-04-29 13:35:00,2005-04-29 13:36:49
60,61,2005120,aqua,61_NE_Greenland.2005120.aqua.250m.tif,2005-04-30 13:00:00,2005-04-30 11:21:09
61,62,2005120,terra,62_NE_Greenland.2005120.terra.250m.tif,2005-04-30 14:20:00,2005-04-30 14:19:35
62,63,2005121,aqua,63_NE_Greenland.2005121.aqua.250m.tif,2005-05-01 12:05:00,2005-05-01 12:03:56
63,64,2005121,terra,64_NE_Greenland.2005121.terra.250m.tif,2005-05-01 13:25:00,2005-05-01 13:24:35
64,65,2005122,aqua,65_NE_Greenland.2005122.aqua.250m.tif,2005-05-02 12:45:00,2005-05-02 11:08:54
65,66,2005122,terra,66_NE_Greenland.2005122.terra.250m.tif,2005-05-02 14:05:00,2005-05-02 14:07:22
66,67,2005123,aqua,67_NE_Greenland.2005123.aqua.250m.tif,2005-05-03 11:50:00,2005-05-03 11:51:39
67,68,2005123,terra,68_NE_Greenland.2005123.terra.250m.tif,2005-05-03 13:10:00,2005-05-03 13:12:19
68,69,2005124,aqua,69_NE_Greenland.2005124.aqua.250m.tif,2005-05-04 12:35:00,2005-05-04 12:34:30
69,70,2005124,terra,70_NE_Greenland.2005124.terra.250m.tif,2005-05-04 13:55:00,2005-05-04 13:55:08
70,71,2005125,aqua,71_NE_Greenland.2005125.aqua.250m.tif,2005-05-05 11:40:00,2005-05-05 11:39:23
71,72,2005125,terra,72_NE_Greenland.2005125.terra.250m.tif,2005-05-05 13:00:00,2005-05-05 13:00:04
72,73,2005126,aqua,73_NE_Greenland.2005126.aqua.250m.tif,2005-05-06 12:20:00,2005-05-06 12:22:12
73,74,2005126,terra,74_NE_Greenland.2005126.terra.250m.tif,2005-05-06 13:40:00,2005-05-06 13:42:54
74,75,2005127,aqua,75_NE_Greenland.2005127.aqua.250m.tif,2005-05-07 11:30:00,2005-05-07 11:27:06
75,76,2005127,terra,76_NE_Greenland.2005127.terra.250m.tif,2005-05-07 14:25:00,2005-05-07 12:47:47
76,77,2005128,aqua,77_NE_Greenland.2005128.aqua.250m.tif,2005-05-08 12:10:00,2005-05-08 12:09:54
77,78,2005128,terra,78_NE_Greenland.2005128.terra.250m.tif,2005-05-08 13:30:00,2005-05-08 13:30:40
78,79,2005129,aqua,79_NE_Greenland.2005129.aqua.250m.tif,2005-05-09 12:50:00,2005-05-09 11:14:51
79,80,2005129,terra,80_NE_Greenland.2005129.terra.250m.tif,2005-05-09 14:15:00,2005-05-09 14:13:26
80,81,2005130,aqua,81_NE_Greenland.2005130.aqua.250m.tif,2005-05-10 12:00:00,2005-05-10 11:57:36
81,82,2005130,terra,82_NE_Greenland.2005130.terra.250m.tif,2005-05-10 13:20:00,2005-05-10 13:18:24
82,83,2005131,aqua,83_NE_Greenland.2005131.aqua.250m.tif,2005-05-11 12:40:00,2005-05-11 12:40:27
83,84,2005131,terra,84_NE_Greenland.2005131.terra.250m.tif,2005-05-11 14:00:00,2005-05-11 14:01:12
84,85,2005132,aqua,85_NE_Greenland.2005132.aqua.250m.tif,2005-05-12 11:45:00,2005-05-12 11:45:19
85,86,2005132,terra,86_NE_Greenland.2005132.terra.250m.tif,2005-05-12 13:05:00,2005-05-12 13:06:08
86,87,2005133,aqua,87_NE_Greenland.2005133.aqua.250m.tif,2005-05-13 12:30:00,2005-05-13 12:28:08
87,88,2005133,terra,88_NE_Greenland.2005133.terra.250m.tif,2005-05-13 13:50:00,2005-05-13 13:48:58
88,89,2005134,aqua,89_NE_Greenland.2005134.aqua.250m.tif,2005-05-14 13:10:00,2005-05-14 11:33:02
89,90,2005134,terra,90_NE_Greenland.2005134.terra.250m.tif,2005-05-14 14:30:00,2005-05-14 12:53:52
90,91,2005135,aqua,91_NE_Greenland.2005135.aqua.250m.tif,2005-05-15 12:15:00,2005-05-15 12:15:50
91,92,2005135,terra,92_NE_Greenland.2005135.terra.250m.tif,2005-05-15 13:35:00,2005-05-15 13:36:43
92,93,2005136,aqua,93_NE_Greenland.2005136.aqua.250m.tif,2005-05-16 13:00:00,2005-05-16 11:20:54
93,94,2005136,terra,94_NE_Greenland.2005136.terra.250m.tif,2005-05-16 14:20:00,2005-05-16 14:19:28
94,95,2005137,aqua,95_NE_Greenland.2005137.aqua.250m.tif,2005-05-17 12:05:00,2005-05-17 12:03:46
95,96,2005137,terra,96_NE_Greenland.2005137.terra.250m.tif,2005-05-17 13:25:00,2005-05-17 13:24:27
96,97,2005138,aqua,97_NE_Greenland.2005138.aqua.250m.tif,2005-05-18 12:45:00,2005-05-18 11:08:44
97,98,2005138,terra,98_NE_Greenland.2005138.terra.250m.tif,2005-05-18 14:05:00,2005-05-18 14:07:14
98,99,2005139,aqua,99_NE_Greenland.2005139.aqua.250m.tif,2005-05-19 11:50:00,2005-05-19 11:51:30
99,100,2005139,terra,100_NE_Greenland.2005139.terra.250m.tif,2005-05-19 13:10:00,2005-05-19 13:12:11
100,101,2005140,aqua,101_NE_Greenland.2005140.aqua.250m.tif,2005-05-20 12:35:00,2005-05-20 12:34:23
101,102,2005140,terra,102_NE_Greenland.2005140.terra.250m.tif,2005-05-20 13:55:00,2005-05-20 13:54:59
102,103,2005141,aqua,103_NE_Greenland.2005141.aqua.250m.tif,2005-05-21 11:40:00,2005-05-21 11:39:18
103,104,2005141,terra,104_NE_Greenland.2005141.terra.250m.tif,2005-05-21 13:00:00,2005-05-21 12:59:54
104,105,2005142,aqua,105_NE_Greenland.2005142.aqua.250m.tif,2005-05-22 12:20:00,2005-05-22 12:22:09
105,106,2005142,terra,106_NE_Greenland.2005142.terra.250m.tif,2005-05-22 13:40:00,2005-05-22 13:42:45
106,107,2005143,aqua,107_NE_Greenland.2005143.aqua.250m.tif,2005-05-23 11:30:00,2005-05-23 11:27:07
107,108,2005143,terra,108_NE_Greenland.2005143.terra.250m.tif,2005-05-23 14:25:00,2005-05-23 12:47:37
108,109,2005144,aqua,109_NE_Greenland.2005144.aqua.250m.tif,2005-05-24 12:10:00,2005-05-24 12:09:56
109,110,2005144,terra,110_NE_Greenland.2005144.terra.250m.tif,2005-05-24 13:30:00,2005-05-24 13:30:29
110,111,2005145,aqua,111_NE_Greenland.2005145.aqua.250m.tif,2005-05-25 12:50:00,2005-05-25 11:14:55
111,112,2005145,terra,112_NE_Greenland.2005145.terra.250m.tif,2005-05-25 14:15:00,2005-05-25 14:13:14
112,113,2005146,aqua,113_NE_Greenland.2005146.aqua.250m.tif,2005-05-26 12:00:00,2005-05-26 11:57:43
113,114,2005146,terra,114_NE_Greenland.2005146.terra.250m.tif,2005-05-26 13:20:00,2005-05-26 13:18:13
114,115,2005147,aqua,115_NE_Greenland.2005147.aqua.250m.tif,2005-05-27 12:40:00,2005-05-27 12:40:37
115,116,2005147,terra,116_NE_Greenland.2005147.terra.250m.tif,2005-05-27 14:00:00,2005-05-27 14:01:00
116,117,2005148,aqua,117_NE_Greenland.2005148.aqua.250m.tif,2005-05-28 11:45:00,2005-05-28 11:45:31
117,118,2005148,terra,118_NE_Greenland.2005148.terra.250m.tif,2005-05-28 13:05:00,2005-05-28 13:05:56
118,119,2005149,aqua,119_NE_Greenland.2005149.aqua.250m.tif,2005-05-29 12:30:00,2005-05-29 12:28:22
119,120,2005149,terra,120_NE_Greenland.2005149.terra.250m.tif,2005-05-29 13:50:00,2005-05-29 13:48:45
120,121,2005150,aqua,121_NE_Greenland.2005150.aqua.250m.tif,2005-05-30 13:10:00,2005-05-30 11:33:18
121,122,2005150,terra,122_NE_Greenland.2005150.terra.250m.tif,2005-05-30 14:30:00,2005-05-30 12:53:38
122,123,2005151,aqua,123_NE_Greenland.2005151.aqua.250m.tif,2005-05-31 12:15:00,2005-05-31 12:16:08
123,124,2005151,terra,124_NE_Greenland.2005151.terra.250m.tif,2005-05-31 13:35:00,2005-05-31 13:36:29
124,125,2005152,aqua,125_NE_Greenland.2005152.aqua.250m.tif,2005-06-01 13:00:00,2005-06-01 11:21:06
125,126,2005152,terra,126_NE_Greenland.2005152.terra.250m.tif,2005-06-01 14:20:00,2005-06-01 14:19:14
126,127,2005153,aqua,127_NE_Greenland.2005153.aqua.250m.tif,2005-06-02 12:05:00,2005-06-02 12:03:55
127,128,2005153,terra,128_NE_Greenland.2005153.terra.250m.tif,2005-06-02 13:25:00,2005-06-02 13:24:13
128,129,2005154,aqua,129_NE_Greenland.2005154.aqua.250m.tif,2005-06-03 12:45:00,2005-06-03 11:08:55
129,130,2005154,terra,130_NE_Greenland.2005154.terra.250m.tif,2005-06-03 14:05:00,2005-06-03 14:06:59
130,131,2005155,aqua,131_NE_Greenland.2005155.aqua.250m.tif,2005-06-04 11:50:00,2005-06-04 11:51:41
131,132,2005155,terra,132_NE_Greenland.2005155.terra.250m.tif,2005-06-04 13:10:00,2005-06-04 13:11:56
132,133,2005156,aqua,133_NE_Greenland.2005156.aqua.250m.tif,2005-06-05 12:35:00,2005-06-05 12:34:34
133,134,2005156,terra,134_NE_Greenland.2005156.terra.250m.tif,2005-06-05 13:55:00,2005-06-05 13:54:44
134,135,2005157,aqua,135_NE_Greenland.2005157.aqua.250m.tif,2005-06-06 11:40:00,2005-06-06 11:39:29
135,136,2005157,terra,136_NE_Greenland.2005157.terra.250m.tif,2005-06-06 13:00:00,2005-06-06 12:59:38
136,137,2005158,aqua,137_NE_Greenland.2005158.aqua.250m.tif,2005-06-07 12:20:00,2005-06-07 12:22:19
137,138,2005158,terra,138_NE_Greenland.2005158.terra.250m.tif,2005-06-07 13:40:00,2005-06-07 13:42:28
138,139,2005159,aqua,139_NE_Greenland.2005159.aqua.250m.tif,2005-06-08 11:30:00,2005-06-08 11:27:16
139,140,2005159,terra,140_NE_Greenland.2005159.terra.250m.tif,2005-06-08 14:25:00,2005-06-08 12:47:20
140,141,2005160,aqua,141_NE_Greenland.2005160.aqua.250m.tif,2005-06-09 12:10:00,2005-06-09 12:10:05
141,142,2005160,terra,142_NE_Greenland.2005160.terra.250m.tif,2005-06-09 13:30:00,2005-06-09 13:30:12
142,143,2005161,aqua,143_NE_Greenland.2005161.aqua.250m.tif,2005-06-10 12:50:00,2005-06-10 11:15:04
143,144,2005161,terra,144_NE_Greenland.2005161.terra.250m.tif,2005-06-10 14:15:00,2005-06-10 14:12:57
144,145,2005162,aqua,145_NE_Greenland.2005162.aqua.250m.tif,2005-06-11 12:00:00,2005-06-11 11:57:51
145,146,2005162,terra,146_NE_Greenland.2005162.terra.250m.tif,2005-06-11 13:20:00,2005-06-11 13:18:03
146,147,2005163,aqua,147_NE_Greenland.2005163.aqua.250m.tif,2005-06-12 12:40:00,2005-06-12 12:40:44
147,148,2005163,terra,148_NE_Greenland.2005163.terra.250m.tif,2005-06-12 14:00:00,2005-06-12 14:00:47
148,149,2005164,aqua,149_NE_Greenland.2005164.aqua.250m.tif,2005-06-13 11:45:00,2005-06-13 11:45:37
149,150,2005164,terra,150_NE_Greenland.2005164.terra.250m.tif,2005-06-13 13:05:00,2005-06-13 13:05:47
150,151,2005165,aqua,151_NE_Greenland.2005165.aqua.250m.tif,2005-06-14 12:30:00,2005-06-14 12:28:29
151,152,2005165,terra,152_NE_Greenland.2005165.terra.250m.tif,2005-06-14 13:50:00,2005-06-14 13:48:38
152,153,2005166,aqua,153_NE_Greenland.2005166.aqua.250m.tif,2005-06-15 13:10:00,2005-06-15 11:33:24
153,154,2005166,terra,154_NE_Greenland.2005166.terra.250m.tif,2005-06-15 14:30:00,2005-06-15 12:53:31
154,155,2005167,aqua,155_NE_Greenland.2005167.aqua.250m.tif,2005-06-16 12:15:00,2005-06-16 12:16:14
155,156,2005167,terra,156_NE_Greenland.2005167.terra.250m.tif,2005-06-16 13:35:00,2005-06-16 13:36:23
156,157,2005168,aqua,157_NE_Greenland.2005168.aqua.250m.tif,2005-06-17 13:00:00,2005-06-17 11:21:11
157,158,2005168,terra,158_NE_Greenland.2005168.terra.250m.tif,2005-06-17 14:20:00,2005-06-17 14:19:10
158,159,2005169,aqua,159_NE_Greenland.2005169.aqua.250m.tif,2005-06-18 12:05:00,2005-06-18 12:03:59
159,160,2005169,terra,160_NE_Greenland.2005169.terra.250m.tif,2005-06-18 13:25:00,2005-06-18 13:24:10
160,161,2005170,aqua,161_NE_Greenland.2005170.aqua.250m.tif,2005-06-19 12:45:00,2005-06-19 11:08:59
161,162,2005170,terra,162_NE_Greenland.2005170.terra.250m.tif,2005-06-19 14:05:00,2005-06-19 14:06:59
162,163,2005171,aqua,163_NE_Greenland.2005171.aqua.250m.tif,2005-06-20 11:50:00,2005-06-20 11:51:45
163,164,2005171,terra,164_NE_Greenland.2005171.terra.250m.tif,2005-06-20 13:10:00,2005-06-20 13:11:57
164,165,2005172,aqua,165_NE_Greenland.2005172.aqua.250m.tif,2005-06-21 12:35:00,2005-06-21 12:34:37
165,166,2005172,terra,166_NE_Greenland.2005172.terra.250m.tif,2005-06-21 13:55:00,2005-06-21 13:54:47
166,167,2005173,aqua,167_NE_Greenland.2005173.aqua.250m.tif,2005-06-22 11:40:00,2005-06-22 11:39:31
167,168,2005173,terra,168_NE_Greenland.2005173.terra.250m.tif,2005-06-22 13:00:00,2005-06-22 12:59:43
168,169,2005174,aqua,169_NE_Greenland.2005174.aqua.250m.tif,2005-06-23 12:20:00,2005-06-23 12:22:22
169,170,2005174,terra,170_NE_Greenland.2005174.terra.250m.tif,2005-06-23 13:40:00,2005-06-23 13:42:35
170,171,2005175,aqua,171_NE_Greenland.2005175.aqua.250m.tif,2005-06-24 11:30:00,2005-06-24 11:27:18
171,172,2005175,terra,172_NE_Greenland.2005175.terra.250m.tif,2005-06-24 14:25:00,2005-06-24 12:47:28
172,173,2005176,aqua,173_NE_Greenland.2005176.aqua.250m.tif,2005-06-25 12:10:00,2005-06-25 12:10:06
173,174,2005176,terra,174_NE_Greenland.2005176.terra.250m.tif,2005-06-25 13:30:00,2005-06-25 13:30:21
174,175,2005177,aqua,175_NE_Greenland.2005177.aqua.250m.tif,2005-06-26 12:50:00,2005-06-26 11:15:05
175,176,2005177,terra,176_NE_Greenland.2005177.terra.250m.tif,2005-06-26 14:15:00,2005-06-26 14:13:09
176,177,2005178,aqua,177_NE_Greenland.2005178.aqua.250m.tif,2005-06-27 12:00:00,2005-06-27 11:57:52
177,178,2005178,terra,178_NE_Greenland.2005178.terra.250m.tif,2005-06-27 13:20:00,2005-06-27 13:18:08
178,179,2005179,aqua,179_NE_Greenland.2005179.aqua.250m.tif,2005-06-28 12:40:00,2005-06-28 12:40:45
179,180,2005179,terra,180_NE_Greenland.2005179.terra.250m.tif,2005-06-28 14:00:00,2005-06-28 14:00:57
180,181,2005180,aqua,181_NE_Greenland.2005180.aqua.250m.tif,2005-06-29 11:45:00,2005-06-29 11:45:37
181,182,2005180,terra,182_NE_Greenland.2005180.terra.250m.tif,2005-06-29 13:05:00,2005-06-29 13:05:54
182,183,2005181,aqua,183_NE_Greenland.2005181.aqua.250m.tif,2005-06-30 12:30:00,2005-06-30 12:28:28
183,184,2005181,terra,184_NE_Greenland.2005181.terra.250m.tif,2005-06-30 13:50:00,2005-06-30 13:48:45
184,185,2005182,aqua,185_NE_Greenland.2005182.aqua.250m.tif,2005-07-01 13:10:00,2005-07-01 11:33:23
185,186,2005182,terra,186_NE_Greenland.2005182.terra.250m.tif,2005-07-01 14:30:00,2005-07-01 12:53:39
186,187,2005183,aqua,187_NE_Greenland.2005183.aqua.250m.tif,2005-07-02 12:15:00,2005-07-02 12:16:12
187,188,2005183,terra,188_NE_Greenland.2005183.terra.250m.tif,2005-07-02 13:35:00,2005-07-02 13:36:32
188,189,2005184,aqua,189_NE_Greenland.2005184.aqua.250m.tif,2005-07-03 13:00:00,2005-07-03 11:21:10
189,190,2005184,terra,190_NE_Greenland.2005184.terra.250m.tif,2005-07-03 14:20:00,2005-07-03 14:19:18
190,191,2005185,aqua,191_NE_Greenland.2005185.aqua.250m.tif,2005-07-04 12:05:00,2005-07-04 12:03:57
191,192,2005185,terra,192_NE_Greenland.2005185.terra.250m.tif,2005-07-04 13:25:00,2005-07-04 13:24:18
192,193,2005186,aqua,193_NE_Greenland.2005186.aqua.250m.tif,2005-07-05 12:45:00,2005-07-05 11:08:56
193,194,2005186,terra,194_NE_Greenland.2005186.terra.250m.tif,2005-07-05 14:05:00,2005-07-05 14:07:06
194,195,2005187,aqua,195_NE_Greenland.2005187.aqua.250m.tif,2005-07-06 11:50:00,2005-07-06 11:51:42
195,196,2005187,terra,196_NE_Greenland.2005187.terra.250m.tif,2005-07-06 13:10:00,2005-07-06 13:12:04
196,197,2005188,aqua,197_NE_Greenland.2005188.aqua.250m.tif,2005-07-07 12:35:00,2005-07-07 12:34:34
197,198,2005188,terra,198_NE_Greenland.2005188.terra.250m.tif,2005-07-07 13:55:00,2005-07-07 13:54:54
198,199,2005189,aqua,199_NE_Greenland.2005189.aqua.250m.tif,2005-07-08 11:40:00,2005-07-08 11:39:28
199,200,2005189,terra,200_NE_Greenland.2005189.terra.250m.tif,2005-07-08 13:00:00,2005-07-08 12:59:50
200,201,2005190,aqua,201_NE_Greenland.2005190.aqua.250m.tif,2005-07-09 12:20:00,2005-07-09 12:22:18
201,202,2005190,terra,202_NE_Greenland.2005190.terra.250m.tif,2005-07-09 13:40:00,2005-07-09 13:42:41
202,203,2005191,aqua,203_NE_Greenland.2005191.aqua.250m.tif,2005-07-10 11:30:00,2005-07-10 11:27:13
203,204,2005191,terra,204_NE_Greenland.2005191.terra.250m.tif,2005-07-10 14:25:00,2005-07-10 12:47:34
204,205,2005192,aqua,205_NE_Greenland.2005192.aqua.250m.tif,2005-07-11 12:10:00,2005-07-11 12:10:02
205,206,2005192,terra,206_NE_Greenland.2005192.terra.250m.tif,2005-07-11 13:30:00,2005-07-11 13:30:27
206,207,2005193,aqua,207_NE_Greenland.2005193.aqua.250m.tif,2005-07-12 12:50:00,2005-07-12 11:15:00
207,208,2005193,terra,208_NE_Greenland.2005193.terra.250m.tif,2005-07-12 14:15:00,2005-07-12 14:13:14
208,209,2005194,aqua,209_NE_Greenland.2005194.aqua.250m.tif,2005-07-13 12:00:00,2005-07-13 11:57:46
209,210,2005194,terra,210_NE_Greenland.2005194.terra.250m.tif,2005-07-13 13:20:00,2005-07-13 13:18:13
210,211,2005195,aqua,211_NE_Greenland.2005195.aqua.250m.tif,2005-07-14 12:40:00,2005-07-14 12:40:38
211,212,2005195,terra,212_NE_Greenland.2005195.terra.250m.tif,2005-07-14 14:00:00,2005-07-14 14:01:02
212,213,2005196,aqua,213_NE_Greenland.2005196.aqua.250m.tif,2005-07-15 11:45:00,2005-07-15 11:45:30
213,214,2005196,terra,214_NE_Greenland.2005196.terra.250m.tif,2005-07-15 13:05:00,2005-07-15 13:05:58
214,215,2005197,aqua,215_NE_Greenland.2005197.aqua.250m.tif,2005-07-16 12:30:00,2005-07-16 12:28:21
215,216,2005197,terra,216_NE_Greenland.2005197.terra.250m.tif,2005-07-16 13:50:00,2005-07-16 13:48:48
216,217,2005198,aqua,217_NE_Greenland.2005198.aqua.250m.tif,2005-07-17 13:10:00,2005-07-17 11:33:15
217,218,2005198,terra,218_NE_Greenland.2005198.terra.250m.tif,2005-07-17 14:30:00,2005-07-17 12:53:43
218,219,2005199,aqua,219_NE_Greenland.2005199.aqua.250m.tif,2005-07-18 12:15:00,2005-07-18 12:16:04
219,220,2005199,terra,220_NE_Greenland.2005199.terra.250m.tif,2005-07-18 13:35:00,2005-07-18 13:36:35
220,221,2005200,aqua,221_NE_Greenland.2005200.aqua.250m.tif,2005-07-19 13:00:00,2005-07-19 11:21:01
221,222,2005200,terra,222_NE_Greenland.2005200.terra.250m.tif,2005-07-19 14:20:00,2005-07-19 14:19:21
222,223,2005201,aqua,223_NE_Greenland.2005201.aqua.250m.tif,2005-07-20 12:05:00,2005-07-20 12:03:48
223,224,2005201,terra,224_NE_Greenland.2005201.terra.250m.tif,2005-07-20 13:25:00,2005-07-20 13:24:21
224,225,2005202,aqua,225_NE_Greenland.2005202.aqua.250m.tif,2005-07-21 12:45:00,2005-07-21 11:08:47
225,226,2005202,terra,226_NE_Greenland.2005202.terra.250m.tif,2005-07-21 14:05:00,2005-07-21 14:07:08
226,227,2005203,aqua,227_NE_Greenland.2005203.aqua.250m.tif,2005-07-22 11:50:00,2005-07-22 11:51:32
227,228,2005203,terra,228_NE_Greenland.2005203.terra.250m.tif,2005-07-22 13:10:00,2005-07-22 13:12:06
