,matlab_index,year_doy,satellite,filename,manual time,SOIT time
33,34,2020107,terra,34_Fram_Strait2020107.terra.250m.tif,2020-04-16 14:15:00,2020-04-16 14:14:04
34,35,2020108,aqua,35_Fram_Strait2020108.aqua.250m.tif,2020-04-17 12:00:00,2020-04-17 12:01:37
35,36,2020108,terra,36_Fram_Strait2020108.terra.250m.tif,2020-04-17 13:20:00,2020-04-17 13:19:02
36,37,2020109,aqua,37_Fram_Strait2020109.aqua.250m.tif,2020-04-18 12:45:00,2020-04-18 12:44:30
37,38,2020109,terra,38_Fram_Strait2020109.terra.250m.tif,2020-04-18 14:00:00,2020-04-18 14:01:50
38,39,2020110,aqua,39_Fram_Strait2020110.aqua.250m.tif,2020-04-19 11:50:00,2020-04-19 11:49:23
39,40,2020110,terra,40_Fram_Strait2020110.terra.250m.tif,2020-04-19 13:05:00,2020-04-19 13:06:45
40,41,2020111,aqua,41_Fram_Strait2020111.aqua.250m.tif,2020-04-20 12:30:00,2020-04-20 12:32:14
41,42,2020111,terra,42_Fram_Strait2020111.terra.250m.tif,2020-04-20 13:50:00,2020-04-20 13:49:35
42,43,2020112,aqua,43_Fram_Strait2020112.aqua.250m.tif,2020-04-21 11:35:00,2020-04-21 11:37:09
43,44,2020112,terra,44_Fram_Strait2020112.terra.250m.tif,2020-04-21 12:55:00,2020-04-21 12:54:28
44,45,2020113,aqua,45_Fram_Strait2020113.aqua.250m.tif,2020-04-22 12:20:00,2020-04-22 12:19:58
45,46,2020113,terra,46_Fram_Strait2020113.terra.250m.tif,2020-04-22 13:35:00,2020-04-22 13:37:20
46,47,2020114,aqua,47_Fram_Strait2020114.aqua.250m.tif,2020-04-23 13:00:00,2020-04-23 11:24:55
47,48,2020114,terra,48_Fram_Strait2020114.terra.250m.tif,2020-04-23 14:20:00,2020-04-23 14:20:05
48,49,2020115,aqua,49_Fram_Strait2020115.aqua.250m.tif,2020-04-24 12:05:00,2020-04-24 12:07:42
49,50,2020115,terra,50_Fram_Strait2020115.terra.250m.tif,2020-04-24 13:25:00,2020-04-24 13:25:04
50,51,2020116,aqua,51_Fram_Strait2020116.aqua.250m.tif,2020-04-25 12:50:00,2020-04-25 11:12:42
51,52,2020116,terra,52_Fram_Strait2020116.terra.250m.tif,2020-04-25 14:05:00,2020-04-25 14:07:51
52,53,2020117,aqua,53_Fram_Strait2020117.aqua.250m.tif,2020-04-26 11:55:00,2020-04-26 11:55:28
53,54,2020117,terra,54_Fram_Strait2020117.terra.250m.tif,2020-04-26 13:15:00,2020-04-26 13:12:47
54,55,2020118,aqua,55_Fram_Strait2020118.aqua.250m.tif,2020-04-27 12:40:00,2020-04-27 12:38:20
55,56,2020118,terra,56_Fram_Strait2020118.terra.250m.tif,2020-04-27 13:55:00,2020-04-27 13:55:36
56,57,2020119,aqua,57_Fram_Strait2020119.aqua.250m.tif,2020-04-28 11:45:00,2020-04-28 11:43:13
57,58,2020119,terra,58_Fram_Strait2020119.terra.250m.tif,2020-04-28 13:00:00,2020-04-28 13:00:30
58,59,2020120,aqua,59_Fram_Strait2020120.aqua.250m.tif,2020-04-29 12:25:00,2020-04-29 12:26:03
59,60,2020120,terra,60_Fram_Strait2020120.terra.250m.tif,2020-04-29 13:45:00,2020-04-29 13:43:21
60,61,2020121,aqua,61_Fram_Strait2020121.aqua.250m.tif,2020-04-30 11:30:00,2020-04-30 11:30:59
61,62,2020121,terra,62_Fram_Strait2020121.terra.250m.tif,2020-04-30 12:50:00,2020-04-30 12:48:13
62,63,2020122,aqua,63_Fram_Strait2020122.aqua.250m.tif,2020-05-01 12:15:00,2020-05-01 12:13:47
63,64,2020122,terra,64_Fram_Strait2020122.terra.250m.tif,2020-05-01 13:30:00,2020-05-01 13:31:05
64,65,2020123,aqua,65_Fram_Strait2020123.aqua.250m.tif,2020-05-02 12:55:00,2020-05-02 11:18:45
65,66,2020123,terra,66_Fram_Strait2020123.terra.250m.tif,2020-05-02 14:15:00,2020-05-02 14:13:51
66,67,2020124,aqua,67_Fram_Strait2020124.aqua.250m.tif,2020-05-03 12:00:00,2020-05-03 12:01:32
67,68,2020124,terra,68_Fram_Strait2020124.terra.250m.tif,2020-05-03 13:20:00,2020-05-03 13:18:51
68,69,2020125,aqua,69_Fram_Strait2020125.aqua.250m.tif,2020-05-04 12:45:00,2020-05-04 12:44:25
69,70,2020125,terra,70_Fram_Strait2020125.terra.250m.tif,2020-05-04 14:00:00,2020-05-04 14:01:41
70,71,2020126,aqua,71_Fram_Strait2020126.aqua.250m.tif,2020-05-05 11:50:00,2020-05-05 11:49:17
71,72,2020126,terra,72_Fram_Strait2020126.terra.250m.tif,2020-05-05 13:05:00,2020-05-05 13:06:37
72,73,2020127,aqua,73_Fram_Strait2020127.aqua.250m.tif,2020-05-06 12:30:00,2020-05-06 12:32:08
73,74,2020127,terra,74_Fram_Strait2020127.terra.250m.tif,2020-05-06 13:50:00,2020-05-06 13:49:27
74,75,2020128,aqua,75_Fram_Strait2020128.aqua.250m.tif,2020-05-07 11:35:00,2020-05-07 11:37:02
75,76,2020128,terra,76_Fram_Strait2020128.terra.250m.tif,2020-05-07 12:55:00,2020-05-07 12:54:21
76,77,2020129,aqua,77_Fram_Strait2020129.aqua.250m.tif,2020-05-08 12:20:00,2020-05-08 12:19:51
77,78,2020129,terra,78_Fram_Strait2020129.terra.250m.tif,2020-05-08 13:35:00,2020-05-08 13:37:13
78,79,2020130,aqua,79_Fram_Strait2020130.aqua.250m.tif,2020-05-09 13:00:00,2020-05-09 11:24:48
79,80,2020130,terra,80_Fram_Strait2020130.terra.250m.tif,2020-05-09 14:20:00,2020-05-09 14:19:59
80,81,2020131,aqua,81_Fram_Strait2020131.aqua.250m.tif,2020-05-10 12:05:00,2020-05-10 12:07:36
81,82,2020131,terra,82_Fram_Strait2020131.terra.250m.tif,2020-05-10 13:25:00,2020-05-10 13:24:59
82,83,2020132,aqua,83_Fram_Strait2020132.aqua.250m.tif,2020-05-11 12:50:00,2020-05-11 11:12:35
83,84,2020132,terra,84_Fram_Strait2020132.terra.250m.tif,2020-05-11 14:05:00,2020-05-11 14:07:46
84,85,2020133,aqua,85_Fram_Strait2020133.aqua.250m.tif,2020-05-12 11:55:00,2020-05-12 11:55:20
85,86,2020133,terra,86_Fram_Strait2020133.terra.250m.tif,2020-05-12 13:15:00,2020-05-12 13:12:44
86,87,2020134,aqua,87_Fram_Strait2020134.aqua.250m.tif,2020-05-13 12:40:00,2020-05-13 12:38:12
87,88,2020134,terra,88_Fram_Strait2020134.terra.250m.tif,2020-05-13 13:55:00,2020-05-13 13:55:33
88,89,2020135,aqua,89_Fram_Strait2020135.aqua.250m.tif,2020-05-14 11:45:00,2020-05-14 11:43:05
89,90,2020135,terra,90_Fram_Strait2020135.terra.250m.tif,2020-05-14 13:00:00,2020-05-14 13:00:29
90,91,2020136,aqua,91_Fram_Strait2020136.aqua.250m.tif,2020-05-15 12:25:00,2020-05-15 12:25:55
91,92,2020136,terra,92_Fram_Strait2020136.terra.250m.tif,2020-05-15 13:45:00,2020-05-15 13:43:20
92,93,2020137,aqua,93_Fram_Strait2020137.aqua.250m.tif,2020-05-16 11:30:00,2020-05-16 11:30:52
93,94,2020137,terra,94_Fram_Strait2020137.terra.250m.tif,2020-05-16 12:50:00,2020-05-16 12:48:13
94,95,2020138,aqua,95_Fram_Strait2020138.aqua.250m.tif,2020-05-17 12:15:00,2020-05-17 12:13:40
95,96,2020138,terra,96_Fram_Strait2020138.terra.250m.tif,2020-05-17 13:30:00,2020-05-17 13:31:06
96,97,2020139,aqua,97_Fram_Strait2020139.aqua.250m.tif,2020-05-18 12:55:00,2020-05-18 11:18:39
97,98,2020139,terra,98_Fram_Strait2020139.terra.250m.tif,2020-05-18 14:15:00,2020-05-18 14:13:52
98,99,2020140,aqua,99_Fram_Strait2020140.aqua.250m.tif,2020-05-19 12:00:00,2020-05-19 12:01:26
99,100,2020140,terra,100_Fram_Strait2020140.terra.250m.tif,2020-05-19 13:20:00,2020-05-19 13:18:51
100,101,2020141,aqua,101_Fram_Strait2020141.aqua.250m.tif,2020-05-20 12:45:00,2020-05-20 12:44:19
101,102,2020141,terra,102_Fram_Strait2020141.terra.250m.tif,2020-05-20 14:00:00,2020-05-20 14:01:39
102,103,2020142,aqua,103_Fram_Strait2020142.aqua.250m.tif,2020-05-21 11:50:00,2020-05-21 11:49:12
103,104,2020142,terra,104_Fram_Strait2020142.terra.250m.tif,2020-05-21 13:05:00,2020-05-21 13:06:36
104,105,2020143,aqua,105_Fram_Strait2020143.aqua.250m.tif,2020-05-22 12:30:00,2020-05-22 12:32:03
105,106,2020143,terra,106_Fram_Strait2020143.terra.250m.tif,2020-05-22 13:50:00,2020-05-22 13:49:26
106,107,2020144,aqua,107_Fram_Strait2020144.aqua.250m.tif,2020-05-23 11:35:00,2020-05-23 11:36:58
107,108,2020144,terra,108_Fram_Strait2020144.terra.250m.tif,2020-05-23 12:55:00,2020-05-23 12:54:20
108,109,2020145,aqua,109_Fram_Strait2020145.aqua.250m.tif,2020-05-24 12:20:00,2020-05-24 12:19:48
109,110,2020145,terra,110_Fram_Strait2020145.terra.250m.tif,2020-05-24 13:35:00,2020-05-24 13:37:12
110,111,2020146,aqua,111_Fram_Strait2020146.aqua.250m.tif,2020-05-25 13:00:00,2020-05-25 11:24:45
111,112,2020146,terra,112_Fram_Strait2020146.terra.250m.tif,2020-05-25 14:20:00,2020-05-25 14:19:57
112,113,2020147,aqua,113_Fram_Strait2020147.aqua.250m.tif,2020-05-26 12:05:00,2020-05-26 12:07:33
113,114,2020147,terra,114_Fram_Strait2020147.terra.250m.tif,2020-05-26 13:25:00,2020-05-26 13:24:57
114,115,2020148,aqua,115_Fram_Strait2020148.aqua.250m.tif,2020-05-27 12:50:00,2020-05-27 11:12:32
115,116,2020148,terra,116_Fram_Strait2020148.terra.250m.tif,2020-05-27 14:05:00,2020-05-27 14:07:44
116,117,2020149,aqua,117_Fram_Strait2020149.aqua.250m.tif,2020-05-28 11:55:00,2020-05-28 11:55:18
117,118,2020149,terra,118_Fram_Strait2020149.terra.250m.tif,2020-05-28 13:15:00,2020-05-28 13:12:42
118,119,2020150,aqua,119_Fram_Strait2020150.aqua.250m.tif,2020-05-29 12:40:00,2020-05-29 12:38:10
119,120,2020150,terra,120_Fram_Strait2020150.terra.250m.tif,2020-05-29 13:55:00,2020-05-29 13:55:31
120,121,2020151,aqua,121_Fram_Strait2020151.aqua.250m.tif,2020-05-30 11:45:00,2020-05-30 11:43:05
121,122,2020151,terra,122_Fram_Strait2020151.terra.250m.tif,2020-05-30 13:00:00,2020-05-30 13:00:26
122,123,2020152,aqua,123_Fram_Strait2020152.aqua.250m.tif,2020-05-31 12:25:00,2020-05-31 12:25:55
123,124,2020152,terra,124_Fram_Strait2020152.terra.250m.tif,2020-05-31 13:45:00,2020-05-31 13:43:17
124,125,2020153,aqua,125_Fram_Strait2020153.aqua.250m.tif,2020-06-01 11:30:00,2020-06-01 11:30:51
125,126,2020153,terra,126_Fram_Strait2020153.terra.250m.tif,2020-06-01 12:50:00,2020-06-01 12:48:10
126,127,2020154,aqua,127_Fram_Strait2020154.aqua.250m.tif,2020-06-02 12:15:00,2020-06-02 12:13:40
127,128,2020154,terra,128_Fram_Strait2020154.terra.250m.tif,2020-06-02 13:30:00,2020-06-02 13:31:02
128,129,2020155,aqua,129_Fram_Strait2020155.aqua.250m.tif,2020-06-03 12:55:00,2020-06-03 11:18:39
129,130,2020155,terra,130_Fram_Strait2020155.terra.250m.tif,2020-06-03 14:15:00,2020-06-03 14:13:49
130,131,2020156,aqua,131_Fram_Strait2020156.aqua.250m.tif,2020-06-04 12:00:00,2020-06-04 12:01:26
131,132,2020156,terra,132_Fram_Strait2020156.terra.250m.tif,2020-06-04 13:20:00,2020-06-04 13:18:47
132,133,2020157,aqua,133_Fram_Strait2020157.aqua.250m.tif,2020-06-05 12:45:00,2020-06-05 12:44:19
133,134,2020157,terra,134_Fram_Strait2020157.terra.250m.tif,2020-06-05 14:00:00,2020-06-05 14:01:36
134,135,2020158,aqua,135_Fram_Strait2020158.aqua.250m.tif,2020-06-06 11:50:00,2020-06-06 11:49:12
135,136,2020158,terra,136_Fram_Strait2020158.terra.250m.tif,2020-06-06 13:05:00,2020-06-06 13:06:32
136,137,2020159,aqua,137_Fram_Strait2020159.aqua.250m.tif,2020-06-07 12:30:00,2020-06-07 12:32:03
137,138,2020159,terra,138_Fram_Strait2020159.terra.250m.tif,2020-06-07 13:50:00,2020-06-07 13:49:23
138,139,2020160,aqua,139_Fram_Strait2020160.aqua.250m.tif,2020-06-08 11:35:00,2020-06-08 11:36:58
139,140,2020160,terra,140_Fram_Strait2020160.terra.250m.tif,2020-06-08 12:55:00,2020-06-08 12:54:18
140,141,2020161,aqua,141_Fram_Strait2020161.aqua.250m.tif,2020-06-09 12:20:00,2020-06-09 12:19:48
141,142,2020161,terra,142_Fram_Strait2020161.terra.250m.tif,2020-06-09 13:35:00,2020-06-09 13:37:10
142,143,2020162,aqua,143_Fram_Strait2020162.aqua.250m.tif,2020-06-10 13:00:00,2020-06-10 11:24:45
143,144,2020162,terra,144_Fram_Strait2020162.terra.250m.tif,2020-06-10 14:20:00,2020-06-10 14:19:56
144,145,2020163,aqua,145_Fram_Strait2020163.aqua.250m.tif,2020-06-11 12:05:00,2020-06-11 12:07:33
145,146,2020163,terra,146_Fram_Strait2020163.terra.250m.tif,2020-06-11 13:25:00,2020-06-11 13:24:56
146,147,2020164,aqua,147_Fram_Strait2020164.aqua.250m.tif,2020-06-12 12:50:00,2020-06-12 11:12:33
147,148,2020164,terra,148_Fram_Strait2020164.terra.250m.tif,2020-06-12 14:05:00,2020-06-12 14:07:43
148,149,2020165,aqua,149_Fram_Strait2020165.aqua.250m.tif,2020-06-13 11:55:00,2020-06-13 11:55:19
149,150,2020165,terra,150_Fram_Strait2020165.terra.250m.tif,2020-06-13 13:15:00,2020-06-13 13:12:41
150,151,2020166,aqua,151_Fram_Strait2020166.aqua.250m.tif,2020-06-14 12:40:00,2020-06-14 12:38:11
151,152,2020166,terra,152_Fram_Strait2020166.terra.250m.tif,2020-06-14 13:55:00,2020-06-14 13:55:30
152,153,2020167,aqua,153_Fram_Strait2020167.aqua.250m.tif,2020-06-15 11:45:00,2020-06-15 11:43:05
153,154,2020167,terra,154_Fram_Strait2020167.terra.250m.tif,2020-06-15 13:00:00,2020-06-15 13:00:26
154,155,2020168,aqua,155_Fram_Strait2020168.aqua.250m.tif,2020-06-16 12:25:00,2020-06-16 12:25:55
155,156,2020168,terra,156_Fram_Strait2020168.terra.250m.tif,2020-06-16 13:45:00,2020-06-16 13:43:17
156,157,2020169,aqua,157_Fram_Strait2020169.aqua.250m.tif,2020-06-17 11:30:00,2020-06-17 11:30:51
157,158,2020169,terra,158_Fram_Strait2020169.terra.250m.tif,2020-06-17 12:50:00,2020-06-17 12:48:10
158,159,2020170,aqua,159_Fram_Strait2020170.aqua.250m.tif,2020-06-18 12:15:00,2020-06-18 12:13:40
159,160,2020170,terra,160_Fram_Strait2020170.terra.250m.tif,2020-06-18 13:30:00,2020-06-18 13:31:03
160,161,2020171,aqua,161_Fram_Strait2020171.aqua.250m.tif,2020-06-19 12:55:00,2020-06-19 11:18:38
161,162,2020171,terra,162_Fram_Strait2020171.terra.250m.tif,2020-06-19 14:15:00,2020-06-19 14:13:50
162,163,2020172,aqua,163_Fram_Strait2020172.aqua.250m.tif,2020-06-20 12:00:00,2020-06-20 12:01:25
163,164,2020172,terra,164_Fram_Strait2020172.terra.250m.tif,2020-06-20 13:20:00,2020-06-20 13:18:49
164,165,2020173,aqua,165_Fram_Strait2020173.aqua.250m.tif,2020-06-21 12:45:00,2020-06-21 12:44:18
165,166,2020173,terra,166_Fram_Strait2020173.terra.250m.tif,2020-06-21 14:00:00,2020-06-21 14:01:37
166,167,2020174,aqua,167_Fram_Strait2020174.aqua.250m.tif,2020-06-22 11:50:00,2020-06-22 11:49:11
167,168,2020174,terra,168_Fram_Strait2020174.terra.250m.tif,2020-06-22 13:05:00,2020-06-22 13:06:34
168,169,2020175,aqua,169_Fram_Strait2020175.aqua.250m.tif,2020-06-23 12:30:00,2020-06-23 12:32:02
169,170,2020175,terra,170_Fram_Strait2020175.terra.250m.tif,2020-06-23 13:50:00,2020-06-23 13:49:24
170,171,2020176,aqua,171_Fram_Strait2020176.aqua.250m.tif,2020-06-24 11:35:00,2020-06-24 11:36:57
171,172,2020176,terra,172_Fram_Strait2020176.terra.250m.tif,2020-06-24 12:55:00,2020-06-24 12:54:18
172,173,2020177,aqua,173_Fram_Strait2020177.aqua.250m.tif,2020-06-25 12:20:00,2020-06-25 12:19:46
173,174,2020177,terra,174_Fram_Strait2020177.terra.250m.tif,2020-06-25 13:35:00,2020-06-25 13:37:10
174,175,2020178,aqua,175_Fram_Strait2020178.aqua.250m.tif,2020-06-26 13:00:00,2020-06-26 11:24:43
175,176,2020178,terra,176_Fram_Strait2020178.terra.250m.tif,2020-06-26 14:20:00,2020-06-26 14:19:56
176,177,2020179,aqua,177_Fram_Strait2020179.aqua.250m.tif,2020-06-27 12:05:00,2020-06-27 12:07:31
177,178,2020179,terra,178_Fram_Strait2020179.terra.250m.tif,2020-06-27 13:25:00,2020-06-27 13:24:56
178,179,2020180,aqua,179_Fram_Strait2020180.aqua.250m.tif,2020-06-28 12:50:00,2020-06-28 11:12:30
179,180,2020180,terra,180_Fram_Strait2020180.terra.250m.tif,2020-06-28 14:05:00,2020-06-28 14:07:44
180,181,2020181,aqua,181_Fram_Strait2020181.aqua.250m.tif,2020-06-29 11:55:00,2020-06-29 11:55:16
181,182,2020181,terra,182_Fram_Strait2020181.terra.250m.tif,2020-06-29 13:15:00,2020-06-29 13:12:41
182,183,2020182,aqua,183_Fram_Strait2020182.aqua.250m.tif,2020-06-30 12:40:00,2020-06-30 12:38:08
183,184,2020182,terra,184_Fram_Strait2020182.terra.250m.tif,2020-06-30 13:55:00,2020-06-30 13:55:30
184,185,2020183,aqua,185_Fram_Strait2020183.aqua.250m.tif,2020-07-01 11:45:00,2020-07-01 11:43:02
185,186,2020183,terra,186_Fram_Strait2020183.terra.250m.tif,2020-07-01 13:00:00,2020-07-01 13:00:25
186,187,2020184,aqua,187_Fram_Strait2020184.aqua.250m.tif,2020-07-02 12:25:00,2020-07-02 12:25:52
187,188,2020184,terra,188_Fram_Strait2020184.terra.250m.tif,2020-07-02 13:45:00,2020-07-02 13:43:17
188,189,2020185,aqua,189_Fram_Strait2020185.aqua.250m.tif,2020-07-03 11:30:00,2020-07-03 11:30:49
189,190,2020185,terra,190_Fram_Strait2020185.terra.250m.tif,2020-07-03 12:50:00,2020-07-03 12:48:09
190,191,2020186,aqua,191_Fram_Strait2020186.aqua.250m.tif,2020-07-04 12:15:00,2020-07-04 12:13:37
191,192,2020186,terra,192_Fram_Strait2020186.terra.250m.tif,2020-07-04 13:30:00,2020-07-04 13:31:02
192,193,2020187,aqua,193_Fram_Strait2020187.aqua.250m.tif,2020-07-05 12:55:00,2020-07-05 11:18:36
193,194,2020187,terra,194_Fram_Strait2020187.terra.250m.tif,2020-07-05 14:15:00,2020-07-05 14:13:49
194,195,2020188,aqua,195_Fram_Strait2020188.aqua.250m.tif,2020-07-06 12:00:00,2020-07-06 12:01:23
195,196,2020188,terra,196_Fram_Strait2020188.terra.250m.tif,2020-07-06 13:20:00,2020-07-06 13:18:48
196,197,2020189,aqua,197_Fram_Strait2020189.aqua.250m.tif,2020-07-07 12:45:00,2020-07-07 12:44:16
197,198,2020189,terra,198_Fram_Strait2020189.terra.250m.tif,2020-07-07 14:00:00,2020-07-07 14:01:36
198,199,2020190,aqua,199_Fram_Strait2020190.aqua.250m.tif,2020-07-08 11:50:00,2020-07-08 11:49:08
199,200,2020190,terra,200_Fram_Strait2020190.terra.250m.tif,2020-07-08 13:05:00,2020-07-08 13:06:33
200,201,2020191,aqua,201_Fram_Strait2020191.aqua.250m.tif,2020-07-09 12:30:00,2020-07-09 12:32:00
201,202,2020191,terra,202_Fram_Strait2020191.terra.250m.tif,2020-07-09 13:50:00,2020-07-09 13:49:22
202,203,2020192,aqua,203_Fram_Strait2020192.aqua.250m.tif,2020-07-10 11:35:00,2020-07-10 11:36:55
203,204,2020192,terra,204_Fram_Strait2020192.terra.250m.tif,2020-07-10 12:55:00,2020-07-10 12:54:17
204,205,2020193,aqua,205_Fram_Strait2020193.aqua.250m.tif,2020-07-11 12:20:00,2020-07-11 12:19:45
205,206,2020193,terra,206_Fram_Strait2020193.terra.250m.tif,2020-07-11 13:35:00,2020-07-11 13:37:09
206,207,2020194,aqua,207_Fram_Strait2020194.aqua.250m.tif,2020-07-12 13:00:00,2020-07-12 11:24:42
207,208,2020194,terra,208_Fram_Strait2020194.terra.250m.tif,2020-07-12 14:20:00,2020-07-12 14:19:56
208,209,2020195,aqua,209_Fram_Strait2020195.aqua.250m.tif,2020-07-13 12:05:00,2020-07-13 12:07:30
209,210,2020195,terra,210_Fram_Strait2020195.terra.250m.tif,2020-07-13 13:25:00,2020-07-13 13:24:56
210,211,2020196,aqua,211_Fram_Strait2020196.aqua.250m.tif,2020-07-14 12:50:00,2020-07-14 11:12:30
211,212,2020196,terra,212_Fram_Strait2020196.terra.250m.tif,2020-07-14 14:05:00,2020-07-14 14:07:44
212,213,2020197,aqua,213_Fram_Strait2020197.aqua.250m.tif,2020-07-15 11:55:00,2020-07-15 11:55:16
213,214,2020197,terra,214_Fram_Strait2020197.terra.250m.tif,2020-07-15 13:15:00,2020-07-15 13:12:41
214,215,2020198,aqua,215_Fram_Strait2020198.aqua.250m.tif,2020-07-16 12:40:00,2020-07-16 12:38:09
215,216,2020198,terra,216_Fram_Strait2020198.terra.250m.tif,2020-07-16 13:55:00,2020-07-16 13:55:31
216,217,2020199,aqua,217_Fram_Strait2020199.aqua.250m.tif,2020-07-17 11:45:00,2020-07-17 11:43:03
217,218,2020199,terra,218_Fram_Strait2020199.terra.250m.tif,2020-07-17 13:00:00,2020-07-17 13:00:26
218,219,2020200,aqua,219_Fram_Strait2020200.aqua.250m.tif,2020-07-18 12:25:00,2020-07-18 12:25:54
219,220,2020200,terra,220_Fram_Strait2020200.terra.250m.tif,2020-07-18 13:45:00,2020-07-18 13:43:18
220,221,2020201,aqua,221_Fram_Strait2020201.aqua.250m.tif,2020-07-19 11:30:00,2020-07-19 11:30:50
221,222,2020201,terra,222_Fram_Strait2020201.terra.250m.tif,2020-07-19 12:50:00,2020-07-19 12:48:11
222,223,2020202,aqua,223_Fram_Strait2020202.aqua.250m.tif,2020-07-20 12:15:00,2020-07-20 12:13:39
223,224,2020202,terra,224_Fram_Strait2020202.terra.250m.tif,2020-07-20 13:30:00,2020-07-20 13:31:04
224,225,2020203,aqua,225_Fram_Strait2020203.aqua.250m.tif,2020-07-21 12:55:00,2020-07-21 11:18:37
225,226,2020203,terra,226_Fram_Strait2020203.terra.250m.tif,2020-07-21 14:15:00,2020-07-21 14:13:51
226,227,2020204,aqua,227_Fram_Strait2020204.aqua.250m.tif,2020-07-22 12:00:00,2020-07-22 12:01:25
227,228,2020204,terra,228_Fram_Strait2020204.terra.250m.tif,2020-07-22 13:20:00,2020-07-22 13:18:50
228,229,2020205,aqua,229_Fram_Strait2020205.aqua.250m.tif,2020-07-23 12:45:00,2020-07-23 12:44:18
229,230,2020205,terra,230_Fram_Strait2020205.terra.250m.tif,2020-07-23 14:00:00,2020-07-23 14:01:38
230,231,2020206,aqua,231_Fram_Strait2020206.aqua.250m.tif,2020-07-24 11:50:00,2020-07-24 11:49:11
231,232,2020206,terra,232_Fram_Strait2020206.terra.250m.tif,2020-07-24 13:05:00,2020-07-24 13:06:35
