,date,floe_id,x_stere,y_stere,longitude,latitude,area,perimeter,major_axis,minor_axis,zeta,zeta_est,u,v,bearing,speed
73,2013-04-02 12:00:00,2013_00153,904427.26758,-1939684.00565,-20.00151,70.42828,33.794643125,22.9015,9.76511,4.5351825,-0.023617832631937178,0.39622784391439947,0.10385448746897215,-0.08419586432798896,129.03202536018392,0.13369629066425148
74,2013-04-03 12:00:00,2013_00153,915633.86478,-1942485.09219,-19.76294,70.36267,33.845395625,23.2036275,9.790765,4.5268325,,0.39072761646861154,0.10443911507226704,-0.08832306055059842,130.22084963674672,0.1367789888181036
76,2013-04-02 12:00:00,2013_00156,752642.47361,-1988195.92146,-24.26557,70.55657,1713.607143125,306.6224275,125.9006225,43.933935,-0.0008214574426617803,-0.0021218565441196153,0.004736742176909963,0.004492311581102573,46.51711851533253,0.006528214900891823
77,2013-04-03 12:00:00,2013_00156,752887.8069,-1987688.0335,-24.25453,70.56005,1635.000253125,332.8814275,128.596395,43.1788175,0.0004486621214763527,-0.003462263104651226,-0.00495495751317511,-0.004376909026052311,228.54457231738013,0.006611273446145505
78,2013-04-04 12:00:00,2013_00156,752621.4082,-1988193.32272,-24.26607,70.55666,1713.0625,306.5805,125.846345,43.90745,0.0003693120958702046,-0.008314380335643148,-0.014456489069628107,0.009619199652196911,303.63938711169965,0.0173643047130918
79,2013-04-05 12:00:00,2013_00156,751159.02936,-1987858.24663,-24.29975,70.56411,1625.165901875,320.788565,123.117395,43.43533,-0.000502043879397047,0.009259294702523109,0.014361254195243001,-0.009563584326139681,123.6608210431848,0.017254210130387578
80,2013-04-06 12:00:00,2013_00156,752611.81538,-1988192.59578,-24.26631,70.55669,1712.809643125,306.37544,125.8241325,43.8922625,0.00011243577208352106,0.0007631234038025111,0.0001780680358883254,-9.017926631569246e-05,116.85909136131374,0.00019960091552486057
81,2013-04-07 12:00:00,2013_00156,752628.96244,-1988194.43596,-24.26589,70.55662,1713.25649375,306.4851375,125.8666825,43.915715,0.00016510523152538385,0.01306448090773561,0.01140922320213365,-0.00576391514723766,116.80280783665768,0.0127825307314577
82,2013-04-08 12:00:00,2013_00156,753727.18381,-1988311.19519,-24.23933,70.55215,1741.26675875,314.6216375,128.72526,45.32937,-0.000128997771144674,-0.01135629381746866,-0.010577300201920584,0.005329416103974879,296.7414377565733,0.011844068370743897
83,2013-04-09 12:00:00,2013_00156,752709.42635,-1988204.56996,-24.26396,70.55628,1715.314935,307.383765,126.078875,44.01639,0.00012289032429579967,-0.0015133002449880164,-0.0017430310359306512,0.0011652248653609555,303.7629233564563,0.0020966416429788223
84,2013-04-10 12:00:00,2013_00156,752532.93851,-1988163.7373,-24.26802,70.55718,1710.4746175,308.9779325,125.6035425,43.9327575,-5.4495163059114035e-06,0.0021084779038693328,0.0019032108692294569,-0.0012478887589142422,123.25187456070915,0.0022758378605203123
85,2013-04-11 12:00:00,2013_00156,752724.89514,-1988206.36299,-24.26358,70.55622,1715.715909375,307.36409,126.11818,44.0363175,-0.0005713853825446587,-0.0022583404058315977,-0.0009299199241254492,0.0004903752862123222,297.80405589203144,0.00105129395823114
86,2013-04-12 12:00:00,2013_00156,752634.75352,-1988195.18695,-24.26575,70.55659,1713.40633875,306.452455,125.88171,43.9226975,0.00015526981729730596,0.00039434253155201546,0.00011748797159495755,-5.9261779516450054e-05,116.76670630126654,0.00013158792490556984
87,2013-04-13 12:00:00,2013_00156,752646.05976,-1988196.38176,-24.26548,70.55655,1713.701149375,306.5546425,125.90968,43.9382175,-1.201196802645806e-05,-4.5010950633665595e-05,-0.00012947556516479115,6.555913869072263e-05,296.85508721604697,0.00014512726360202443
88,2013-04-14 12:00:00,2013_00156,752633.59224,-1988195.04484,-24.26578,70.5566,1713.37652875,306.44275,125.87868,43.9212275,-9.58628962619801e-05,-0.00040410378425427063,-1.2794424522023423e-05,8.715301094604692e-06,304.2618930221532,1.5480754891780055e-05
89,2013-04-15 12:00:00,2013_00156,752632.29181,-1988194.73197,-24.26581,70.55661,1713.344505625,306.5477075,125.8745,43.9205975,0.0005247291155633781,0.001935875109185146,0.0008065016370158272,-0.00042882952256094285,118.00027667242807,0.0009134219451759713
90,2013-04-16 12:00:00,2013_00156,752710.5777,-1988204.71353,-24.26393,70.55627,1715.3449675,307.37059,126.0818,44.017785,-0.00024066039248537316,-0.0008558366774846501,-0.00037584665994386723,0.00018796206712692182,296.56977519721727,0.0004202266655860697
91,2013-04-17 12:00:00,2013_00156,752674.45815,-1988201.02317,-24.2648,70.55643,1714.402871875,306.941365,125.99284,43.9676275,-7.466278803921481e-05,-0.0002515973472753016,-0.00024141698213117396,0.0001402863728971449,300.16068748057023,0.0002792175239521337
92,2013-04-18 12:00:00,2013_00156,752650.65945,-1988197.07244,-24.26537,70.55653,1713.8125,306.8079275,125.9233925,43.943475,-0.00024880194158990895,-0.0009077390977326137,-0.00026291997756758045,0.00013952803257846449,297.95428022041597,0.0002976490995775967
93,2013-04-19 12:00:00,2013_00156,752625.14646,-1988193.84051,-24.26598,70.55664,1713.15860625,306.59239,125.856275,43.9117675,-0.0004050381864648163,0.005613588642682646,-0.00034835243202794176,0.0004536507830971002,322.47981851235227,0.0005719689238974387
94,2013-04-20 12:00:00,2013_00156,752583.12175,-1988167.83909,-24.26679,70.55699,1711.90430125,308.8854975,125.70141,44.020635,,0.0071935139822153354,-0.0004925942257576627,0.000551567027831951,318.23255321826355,0.0007395101469494272
95,2013-04-21 12:00:00,2013_00156,752526.44703,-1988138.33692,-24.26794,70.55742,1710.25914,311.5074325,125.5047675,44.1241575,-6.129557362421679e-05,0.013117505894193249,0.013532289706540215,-0.00745454209494123,118.84908157688699,0.015449694577789719
96,2013-04-22 12:00:00,2013_00156,753847.92775,-1988326.81204,-24.23644,70.55163,1726.04525875,317.80196,128.94765,45.200155,-0.0007290998598497994,-0.016618640551573746,-0.010468483470941432,0.0033792381348752903,287.8901372664493,0.011000381654904951
98,2013-04-02 12:00:00,2013_00159,837250.74574,-1586473.28591,-17.17745,73.54987,163.330356875,53.8785725,18.67829,12.3166775,,0.0466022887821224,-0.05410651211087575,-0.19588592026490417,195.44091915836418,0.20322108259438226
99,2013-04-03 12:00:00,2013_00159,841015.63648,-1603623.19992,-17.3239,73.39665,164.96146125,51.744305,18.68718,12.017945,0.18926231565483798,0.11937300407612031,-0.05888585945944988,-0.2031419968512819,196.16557144400986,0.2115046461168272
100,2013-04-04 12:00:00,2013_00159,844661.71937,-1621529.76876,-17.4848,73.23787,165.448994375,50.7187,18.560985,11.92804,0.19070490642746793,0.19614142132499807,-0.1209919511285931,-0.2770514858113246,203.5915132959649,0.30231866966524984
101,2013-04-05 12:00:00,2013_00159,846449.07375,-1647588.87779,-17.80813,73.0212,166.41915125,51.0210925,18.514455,12.037415,0.12320676404207456,0.08902980722132496,-0.05028732735162959,-0.28759599736202085,189.91813194617453,0.2919593687327493
103,2013-04-02 12:00:00,2013_00163,854094.30028,-1679411.9172,-18.0436,72.73376,109.401785625,40.9065725,15.0078575,9.849415,0.16606955480432267,0.15481935588479978,-0.02457644479745967,-0.25039146057885847,185.6057448336099,0.2515946843033386
104,2013-04-03 12:00:00,2013_00163,862008.48141,-1699657.82661,-18.10742,72.53841,112.580191875,41.138365,15.0420875,10.10202,-0.040514913294476325,0.039286217021567565,-0.02557390374895227,-0.24671933504394064,185.9179083717607,0.24804123616343493
106,2013-04-02 12:00:00,2013_00167,917634.74608,-1747059.03735,-17.28951,71.92835,84.660714375,34.907215,12.5139225,8.73495,0.31874847850449745,0.2768246760787779,-0.06478416784794049,-0.2619895671774717,193.88934646428123,0.2698805693516839
108,2013-04-02 12:00:00,2013_00172,817883.59354,-1536298.49937,-16.97038,74.03342,52.625,26.624785,8.8669775,7.8174325,-0.047936241931257347,0.3973585063362609,-0.03831779939749009,-0.19587011613910044,191.06890247169173,0.19958295555234917
110,2013-04-02 12:00:00,2013_00175,863005.84595,-1613207.405,-16.85488,73.22698,40.214285625,23.9645,9.023015,5.8894075,-0.5862016764787946,-0.8042732541995565,-0.06122379453690037,0.01665840680989221,285.22114939144865,0.06344962990388876
111,2013-04-03 12:00:00,2013_00175,857662.67079,-1614433.50848,-17.02067,73.23993,40.7173275,24.09094,9.166555,5.8529425,0.22357521882828232,0.20010334730728305,-0.07645836794986181,-0.15836398738720067,205.7713192478031,0.1758551521301833
112,2013-04-04 12:00:00,2013_00175,858248.05413,-1629616.11274,-17.22617,73.11611,37.48491375,23.38734,8.7553125,5.6914425,0.25715353476142,0.24466581676220112,-0.10109825425735916,-0.25624019973155504,201.5314585245087,0.2754630591791808
113,2013-04-05 12:00:00,2013_00175,860835.93622,-1653275.00667,-17.49466,72.91583,34.831613125,22.750025,8.7031025,5.366745,0.02892858988945856,-0.04027991476147891,-0.04451276893514691,-0.2864686438439394,188.83224157568384,0.2899063133221827
114,2013-04-06 12:00:00,2013_00175,868855.47491,-1677004.40969,-17.61134,72.69222,37.114643125,24.031325,8.9982825,5.54979,-0.029037500496143114,-0.05354314640307068,0.030227574613096928,-0.16799987124057061,169.8001233197843,0.17069757761561424
116,2013-04-02 12:00:00,2013_00187,912032.58468,-1661467.13413,-16.23621,72.63251,27.660714375,19.6714275,6.7601325,5.5486575,,-0.16567875522401226,-0.06880169631909344,-0.18414541772713913,200.48704468363158,0.19657875848190545
117,2013-04-03 12:00:00,2013_00187,914477.56884,-1678274.63414,-16.41286,72.48874,29.365124375,20.2120575,6.82227,5.8029625,,-0.16567875522401226,-0.07034987144950944,-0.18921786340404217,200.3947803602647,0.20187249501641688
119,2013-04-02 12:00:00,2013_00197,891227.00871,-1780367.52477,-18.4081,71.76987,21.517856875,17.099215,6.9299225,4.0811775,0.10372683387322469,,-0.08738820195583547,-0.23448736408745913,200.4393006158685,0.2502419264586942
121,2013-04-02 12:00:00,2013_00198,840328.85285,-1349212.25206,-13.08414,75.40311,21.160714375,19.4494275,9.07199,3.1080825,-0.423608315751681,-0.4176341208713017,-0.07619368507230959,-0.2358073829868731,197.90659509592842,0.2478116210269731
123,2013-04-02 12:00:00,2013_00203,829959.39027,-1535359.2916,-16.606,73.98921,89.9535475,41.335775,16.124475,7.60079,0.09625951378046803,,-0.035003164545201276,-0.2303219206493857,188.6414002546834,0.23296653978586787
124,2013-04-03 12:00:00,2013_00203,836761.95624,-1554303.25953,-16.7041,73.80894,91.16976375,41.1452775,15.8036375,7.862455,0.12552703494683,0.12804393041902426,-0.0475609860277183,-0.23518623799406413,191.4325648713131,0.23994710653335535
126,2013-04-02 12:00:00,2013_00207,747477.8128,-1473419.0043,-18.10094,74.83389,20.639669375,18.39047,7.988105,3.516295,-0.0055788061656332644,,-0.0007699826344950159,0.00025771557782736863,288.5055536461307,0.0008119671030767069
127,2013-04-03 12:00:00,2013_00207,747408.41027,-1473429.24474,-18.10325,74.8341,20.25560125,18.07707,7.81338,3.5304475,-0.001309085611106461,0.002784654526610834,-0.0011330691366813984,0.0006101846511595221,298.30351938523114,0.0012869230656921949
128,2013-04-04 12:00:00,2013_00207,747297.25363,-1473426.515,-18.10664,74.83457,19.623563125,17.62412,7.546435,3.53717,-0.0006883325916860214,0.0012968938049401197,0.0010960318749063322,-0.0005172995924665391,115.26613685837492,0.0012119755522190772
129,2013-04-05 12:00:00,2013_00207,747401.92609,-1473423.54146,-18.10336,74.83417,20.20687875,18.0769325,7.80733,3.5203275,,-0.0010187895658365954,0.0004899923956402848,-0.00022670723187832723,114.82880072060459,0.0005398969501407088
131,2013-04-03 12:00:00,2013_00209,804829.85343,-1434212.49507,-15.70039,74.90264,1376.5852275,193.1638175,50.8002825,35.942765,0.06629164211624643,0.010915356886307688,-0.1307243218714129,-0.19407801775642552,213.96286131817425,0.23399813098613453
132,2013-04-04 12:00:00,2013_00209,803186.19244,-1454363.00868,-16.08953,74.75007,1385.6524125,199.14893,52.5998425,35.98474,0.07056147469345095,0.03114232503398036,-0.10369538586411862,-0.27957101339964757,200.35026712042287,0.29818230092145703
134,2013-04-03 12:00:00,2013_00210,597652.2743,-1139396.33082,-17.32145,78.16334,1099.755681875,171.1223625,53.0760975,29.2597875,,0.0010336931621554057,0.001081055746450322,-0.0014677530197972702,143.6269457649272,0.001822904400690631
135,2013-04-04 12:00:00,2013_00210,597793.89553,-1139465.2463,-17.3173,78.16219,1107.38042125,169.999105,53.3015025,29.29897,,0.0002225380919950142,0.00046919953856136543,-0.0008377445036564402,150.74791362328676,0.0009601895960656799
136,2013-04-05 12:00:00,2013_00210,597863.42049,-1139510.50892,-17.31549,78.16152,1114.0255825,166.8853,53.425455,29.3271175,-0.00026782438398009913,-0.002737858621190255,-0.0011916351965526985,0.0018824026836766743,327.66457509418575,0.0022278766359869065
137,2013-04-06 12:00:00,2013_00210,597696.68705,-1139414.32265,-17.32008,78.16301,1102.80607125,171.505745,53.1272175,29.3200025,0.0017532799328295284,-0.001974868338723807,-0.0018382598356161293,0.006731764291642975,344.7264711960237,0.006978241161028966
138,2013-04-07 12:00:00,2013_00210,597285.85494,-1138973.04094,-17.32715,78.16833,1072.231084375,171.4128875,51.8459,29.6078775,,0.007258909115706089,-0.002087645872722197,0.007191842184222075,343.81305906766113,0.007488715463459014
139,2013-04-08 12:00:00,2013_00210,596837.53392,-1138506.51159,-17.33519,78.174,1039.626481875,170.6735575,50.4234225,29.8977675,0.0026770552345450967,0.012732937247962503,0.005032696987320389,-0.015445081092284162,161.9520779395982,0.01624433959609985
140,2013-04-09 12:00:00,2013_00210,597842.23427,-1139486.52188,-17.31583,78.16181,1112.4025975,168.399195,53.35366,29.33939,0.00283823750410634,0.014044790661915552,-0.00353703245785212,-0.0021225416791734305,239.03240587614482,0.0041250190045292855
142,2013-04-03 12:00:00,2013_00222,852500.52083,-1476519.59909,-14.99908,74.3551,235.13636375,64.126045,25.272,12.4502675,0.03931463126163749,0.06508319596966362,-0.04630028249463263,-0.17664075779689775,194.68769247947324,0.18260797757531044
143,2013-04-04 12:00:00,2013_00222,856667.24542,-1491736.7777,-15.13232,74.2167,236.50287375,64.78815,25.4099375,12.4811325,-0.14533023731171604,-0.13754690748316223,-0.11297692635255206,-0.3422041496335607,198.27037217185233,0.36037128897083126
