,date,floe_id,x_stere,y_stere,longitude,latitude,area,perimeter,major_axis,minor_axis,zeta,zeta_est,u,v,bearing,speed
0,2017-04-01 12:00:00,2017_00011,658194.34014,-987604.98569,-11.31833,79.07584,312.825714375,68.4247975,22.660015,18.123975,-0.08901275507104475,-0.062198909988926895,-0.001097888903746319,0.021716211653863275,357.1058078382222,0.02174394648265021
1,2017-04-02 12:00:00,2017_00011,657074.86161,-986096.27929,-11.3229,79.09302,317.990236875,70.9521325,23.0854,18.1209025,,-0.051093012331514136,0.0016709775203835198,0.02428942562825513,3.9354307134585724,0.024346834768079487
2,2017-04-03 12:00:00,2017_00011,656031.30317,-984269.81333,-11.31592,79.11222,325.113668125,73.432215,23.5979375,18.1638775,-0.03823182726326229,,-6.889132670463097e-05,0.006551993872648919,359.3975823405668,0.0065523560436017295
3,2017-04-04 12:00:00,2017_00011,655712.38802,-983802.06445,-11.31621,79.1174,325.448338125,73.867335,23.910295,17.9254175,-0.01382052534745899,,0.0010610346299088284,0.005522255072417851,10.87614669443451,0.005623263782778685
4,2017-04-05 12:00:00,2017_00011,655524.05382,-983354.20237,-11.31176,79.12177,320.71399375,72.6849775,23.3871525,17.977385,-0.011426601876005941,,0.0011860634010287486,-0.008657454799736444,172.19909306272325,0.008738321921326741
6,2017-04-01 12:00:00,2017_00012,635478.60443,-937498.51353,-10.86882,79.57255,323.869285625,72.323325,26.84384,16.2946125,-0.04139769506250135,-0.026382803546023688,-0.00047697786158556153,0.025644634177489217,358.9344489198594,0.025649069573333273
7,2017-04-02 12:00:00,2017_00012,634201.28775,-935687.58257,-10.87081,79.59284,326.56189,72.7933975,26.6798975,16.570035,,-0.033215920341143186,0.011423535429553471,0.022926288282533902,26.485806602436185,0.025614680480617255
8,2017-04-03 12:00:00,2017_00012,633906.93277,-933494.1369,-10.82077,79.61098,328.413354375,73.2844425,26.463665,16.83663,-0.029273710153023547,-0.07427980744817143,0.01359182891196883,0.020109913650483903,34.05385767797304,0.024272338993227466
9,2017-04-04 12:00:00,2017_00012,633902.34463,-931397.01183,-10.76107,79.62689,323.674513125,73.944605,26.6473375,16.4345175,-0.043198140709360136,-0.15946784361308114,0.005600748720290693,-0.004621814275189396,129.52991413620146,0.007261511786273043
10,2017-04-05 12:00:00,2017_00012,634527.06606,-931454.86632,-10.73647,79.62323,293.5582325,74.0169275,26.6687175,15.050925,-0.04323567206251823,-0.02471472299671509,-0.01270579360350309,-0.01208083481205343,226.4443237510842,0.017532363242043044
12,2017-04-01 12:00:00,2017_00021,865495.0239,-1287351.81411,-11.08509,75.75087,192.893788125,77.35812,35.5719625,7.5675,-0.03947485817039024,,-0.07144779657397761,-0.14414046254565369,206.36677543895513,0.16087653830857837
13,2017-04-02 12:00:00,2017_00021,867320.46808,-1301131.15838,-11.31298,75.6376,186.721215625,73.90599,34.458755,7.535465,-0.03947485817039024,,-0.11396734575118884,-0.22169739518341336,207.20620674621625,0.24927553215003187
15,2017-04-01 12:00:00,2017_00022,849788.78989,-1235721.3756,-10.48422,76.21983,173.134643125,53.9556575,22.8204875,9.9214675,-0.023972568408682553,-0.017221948499867294,-0.04088330159606267,-0.13107610129260086,197.32296546688843,0.13730400095941409
16,2017-04-02 12:00:00,2017_00022,853295.37162,-1247054.34573,-10.61816,76.1167,170.7248375,53.677455,22.748905,9.8274375,0.030198374032981846,0.018744398454599624,-0.0544040661084149,-0.2052402705321032,194.84624256275035,0.21232845088969987
17,2017-04-03 12:00:00,2017_00022,859429.85957,-1264343.46425,-10.79428,75.95526,174.588949375,54.0402425,23.0735075,9.875925,-0.09242154109306053,-0.09776036455333131,-0.09559166188370233,-0.23015214428104985,202.55512387792265,0.2492143160792599
18,2017-04-04 12:00:00,2017_00022,863778.09887,-1285431.96523,-11.09988,75.77416,174.704545625,54.491585,23.0170775,9.9396075,-0.12744233624090115,-0.14602267899125235,-0.12576973625727603,-0.2488425591923879,206.81289716964815,0.27882009580308564
20,2017-04-01 12:00:00,2017_00044,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
21,2017-04-02 12:00:00,2017_00044,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
22,2017-04-03 12:00:00,2017_00044,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
23,2017-04-04 12:00:00,2017_00044,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
24,2017-04-05 12:00:00,2017_00044,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
25,2017-04-06 12:00:00,2017_00044,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
26,2017-04-07 12:00:00,2017_00044,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
27,2017-04-08 12:00:00,2017_00044,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
28,2017-04-09 12:00:00,2017_00044,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
29,2017-04-10 12:00:00,2017_00044,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
30,2017-04-11 12:00:00,2017_00044,668678.06175,-1378745.69801,-19.12707,75.92291,94.625,46.428,22.09043,5.7599375,,0.0,0.0,0.0,90.0,0.0
32,2017-04-01 12:00:00,2017_00046,857783.09315,-1219224.18803,-9.87176,76.30156,93.227143125,39.0787425,14.3710875,9.1004125,-0.006572432622234512,-0.010430852163009777,-0.04078259679660092,-0.1329346129077503,197.05532705943568,0.1390497447333419
33,2017-04-02 12:00:00,2017_00046,861510.12848,-1230645.35047,-10.00615,76.19696,88.924513125,37.7417275,13.957265,8.9188275,0.03450820038274621,0.07590053600542103,-0.06267804633245322,-0.19401051709804168,197.90383925738263,0.20388383515301714
34,2017-04-03 12:00:00,2017_00046,866686.87732,-1247483.08618,-10.21036,76.0443,93.54880875,39.1084675,14.3396725,9.143285,-0.0800359122632146,-0.0825754773406999,-0.08915036321802061,-0.2439911487620292,200.07147431473336,0.25976810415468576
36,2017-04-01 12:00:00,2017_00047,800559.18227,-820482.37579,-0.70411,79.44658,82.2825,38.730665,14.9136125,7.5568325,0.05051226599076781,0.05034688030137274,-0.012063849247431799,-0.17401358436883652,183.96580221857175,0.17443125867674905
38,2017-04-01 12:00:00,2017_00054,845596.72724,-1413018.87044,-14.10232,74.8835,63.885356875,33.6981825,14.375005,5.95096,-0.05406039583850163,,-0.07928648294181678,-0.10359532001573467,217.42856865904997,0.13045434721175633
40,2017-04-01 12:00:00,2017_00097,897020.18833,-1568677.60775,-15.23769,73.43049,27.89642875,18.5874775,6.8559175,5.251325,0.032036068208605016,,-0.04473246604531517,-0.14141481964513977,197.5532526733785,0.1483210866119942
42,2017-04-01 12:00:00,2017_00115,871442.18175,-1610056.93234,-16.57556,73.21592,21.2575,16.104795,5.333795,5.1696,0.0012227657709068685,,-0.04039460346600786,-0.14487317392094037,195.57992429900148,0.15039933680406656
44,2017-04-01 12:00:00,2017_00118,856374.67481,-1563100.69172,-16.28303,73.6542,20.557856875,17.421045,7.2006775,3.8211675,-0.02646162191536152,,-0.032096338423341406,-0.1345767558533738,193.4143549833036,0.13835128534352054
46,2017-04-01 12:00:00,2017_00123,802029.67699,-1028117.20605,-7.04236,78.00513,264.37,96.436435,30.197275,14.7967575,0.0021108589606567553,,-0.04932881209145742,-0.09243037178397744,208.08822424459538,0.10476977298094431
47,2017-04-02 12:00:00,2017_00123,803581.23684,-1037035.35206,-7.22741,77.93207,265.311366875,97.7942025,30.2962275,14.787225,,-0.005626917870354326,-0.04872697518630835,-0.09145000771979023,208.04986761256293,0.1036215326211536
48,2017-04-03 12:00:00,2017_00123,805093.03756,-1045859.68685,-7.41109,77.85989,271.96408625,98.384915,30.1915575,15.21081,0.014906355075751006,,-0.0642186535276516,-0.12318949646773686,207.5330198505318,0.13892331518099874
50,2017-04-01 12:00:00,2017_00125,893008.87423,-1674876.37794,-16.93435,72.60776,180.653531875,55.576415,18.7707575,13.12277,,-0.12150795250062417,-0.06184063437110147,-0.1986385135353514,197.29253944178492,0.20804211861773142
52,2017-04-01 12:00:00,2017_00128,823589.98908,-1011742.89161,-5.85334,77.99936,78.53642875,32.6695825,11.28364,9.0955225,-0.03519643328214482,-0.1350518711395059,-0.042839486886403315,-0.07018898029716525,211.3975915203534,0.08222964545616242
53,2017-04-02 12:00:00,2017_00128,824547.94146,-1018782.65412,-6.01515,77.94392,82.793019375,34.035105,11.91355,9.14387,0.008321659594321839,0.08237962010143542,-0.05179969761500721,-0.09290163603667316,209.1429768160657,0.10636692461144429
54,2017-04-03 12:00:00,2017_00128,826118.80184,-1027837.50794,-6.20958,77.87055,77.0850375,32.45478,11.2476275,9.0556925,-0.020756211913589603,-0.008598229221223691,-0.0652248284262805,-0.12624970014091497,207.32239278683073,0.14210300851462881
55,2017-04-04 12:00:00,2017_00128,828559.86126,-1039870.09472,-6.45245,77.77083,79.9699675,32.794605,11.3767925,9.1979725,-0.06365356656887611,-0.06215226035548051,-0.04715704124172878,-0.15505541245653964,196.9161029656857,0.1620677866534301
56,2017-04-05 12:00:00,2017_00128,833721.72708,-1052886.60492,-6.62625,77.64847,83.579925625,33.68734,11.50442,9.4669925,-0.053090517716564804,-0.03869364845809578,-0.0389138977801953,-0.1892993754070989,191.6163553279406,0.1932577164564594
57,2017-04-06 12:00:00,2017_00128,841239.14825,-1067796.12447,-6.76799,77.49915,79.405844375,32.5635525,11.1344225,9.28638,-0.017741557806597485,-0.04463530812314624,-0.06593106761114936,-0.17831646140160262,200.29146538609928,0.19011487601746263
58,2017-04-07 12:00:00,2017_00128,846298.8253,-1083423.36638,-7.00538,77.35845,77.641180625,32.16425,11.047535,9.17189,-0.0045402872365258445,-0.009201490886420628,-0.08373945836985565,-0.1464020728996689,209.76881121794383,0.1686590164722798
60,2017-04-01 12:00:00,2017_00130,771762.43084,-940344.67099,-5.62349,78.80449,55.156785625,30.5287625,11.394165,6.8641775,-0.35564037848254804,-0.4439366103277953,-0.005642112171323738,-0.0962220883751238,183.35577300831125,0.09638736286995268
62,2017-04-01 12:00:00,2017_00131,800295.23569,-1011952.37792,-6.66154,78.13105,52.59892875,27.796045,10.8925,6.3673675,-0.011776805563436646,,-0.0441104734348776,-0.07683190740247778,209.86084872500106,0.0885938816270738
64,2017-04-01 12:00:00,2017_00136,791947.92201,-1614338.71991,-18.86876,73.51111,29.858214375,21.5065225,8.213815,5.06491,0.01457363383100866,0.021797668646549494,-0.0401689836261485,-0.15640721150894288,194.4035869008262,0.1614830116685993
66,2017-04-01 12:00:00,2017_00138,771868.2049,-1508973.96759,-17.90941,74.446,24.25,18.20872,7.410665,4.27081,-0.08307498448126942,-0.1052731663119642,-0.047632967603147364,-0.11640291792232126,202.25475457437767,0.1257717730793088
68,2017-04-01 12:00:00,2017_00140,783820.40342,-1622411.15515,-19.21385,73.47762,23.85357125,18.2841875,7.534185,4.1430475,-0.005784282400035443,,-0.035148246885254864,-0.14752962409025439,193.40063682659047,0.15165879217281994
70,2017-04-01 12:00:00,2017_00142,818697.72745,-1411389.62059,-14.88348,75.02023,19.83857125,16.6722875,6.8396575,3.77654,0.042959492422025736,0.048923475205632255,-0.08161180241647978,-0.09219062375654291,221.51687855574352,0.12312431686018399
