,date,floe_id,x_stere,y_stere,longitude,latitude,area,perimeter,major_axis,minor_axis,zeta,zeta_est,u,v,bearing,speed
3161,2009-06-03 12:00:00,2009_04581,801436.67992,-1051041.72622,-7.67392,77.84265,522.12717375,99.66914,39.0694725,18.940515,-0.32325658861347967,,-0.08430287159612862,-0.05892834311404603,235.04616109910495,0.10285681203265093
3162,2009-06-04 12:00:00,2009_04581,798731.82894,-1059506.91984,-7.9884,77.79597,522.06329875,99.9588775,38.9306025,18.93881,-0.18044915663982977,-0.18898845211819798,-0.1077444251696617,-0.04203885680363663,248.68566353085612,0.11565520583396796
3163,2009-06-05 12:00:00,2009_04581,793484.84354,-1068011.11848,-8.38929,77.76251,519.84157,100.03377,38.73121,18.948575,-0.16684241137310665,-0.1556233140844591,-0.10813103724736539,-0.004129781526910577,267.8128009342406,0.1082098715998274
3165,2009-06-03 12:00:00,2009_04584,788724.71513,-1195870.26238,-11.59355,76.83168,335.691846875,71.4928875,25.6124125,17.05707,-0.051199361237866434,,-0.027900772571049576,-0.035480458429530515,218.18045284600987,0.04513663745153238
3166,2009-06-04 12:00:00,2009_04584,788400.15202,-1199756.53843,-11.68975,76.80372,335.564096875,71.0406525,25.468625,17.1428475,0.014790707446774153,,-0.04186634650431913,-0.04371975643357326,223.75942509787166,0.06053270250228949
3168,2009-06-03 12:00:00,2009_04585,649945.65919,-922918.32005,-9.84568,79.60709,312.83157375,79.7834275,31.6146525,13.7339975,0.01990907061906882,,0.0014458799902695649,-0.05311034469494279,178.4405606031877,0.05313002242199696
3169,2009-06-04 12:00:00,2009_04585,652689.90106,-926598.15976,-9.83938,79.56507,321.454710625,79.139055,31.848715,13.9024975,-0.04508732732847265,-0.04605405936144351,-0.010149477336548762,-0.038632189603900705,194.72013527440097,0.03994318419701728
3170,2009-06-05 12:00:00,2009_04585,653895.1405,-929831.9544,-9.88358,79.5345,323.304505625,78.3286025,31.896945,13.943905,-0.03981161755004097,-0.03591458413051248,0.0036797542121406526,-0.05382640865919506,176.08915287300374,0.053952042224631645
3172,2009-06-03 12:00:00,2009_04586,835602.05757,-1239932.11334,-11.02359,76.26082,296.51960625,68.179845,23.09257,17.420115,0.2381390937328713,,-0.01943119023527397,-0.023980315121815688,219.01776482165056,0.03086465077238018
3173,2009-06-04 12:00:00,2009_04586,835367.72124,-1242588.50308,-11.08784,76.24195,303.290365625,72.68074,23.5062725,17.692475,0.07525284094104173,0.050966781837478214,-0.04286979361816663,-0.04117304956328983,226.1565894780268,0.059439374283426986
3174,2009-06-05 12:00:00,2009_04586,834278.55773,-1247607.2399,-11.22924,76.20952,294.680959375,69.51278,22.5373475,17.50459,0.05239189185267416,0.08407300266808809,-0.02251690410476875,-0.0401339411212035,209.29433961095458,0.04601895479455809
3176,2009-06-03 12:00:00,2009_04592,680415.85009,-724027.31055,-1.77866,80.84681,201.60867625,53.903815,20.1232975,13.1156925,-0.1031308419296202,,-0.03028528920302969,-0.12549362969424566,193.5677264683037,0.12909628126304648
3177,2009-06-04 12:00:00,2009_04592,685934.31936,-733720.42147,-1.92785,80.7473,198.414921875,54.0709125,19.9944225,13.00981,-0.07537162615709084,-0.07453217229646547,-0.10726886136377396,-0.1684251772585407,212.49278603068046,0.19968387254070222
3178,2009-06-05 12:00:00,2009_04592,689101.86067,-750679.83999,-2.44896,80.61343,196.03706375,54.1142875,20.038565,12.8180225,0.27691332018920434,0.09349848235342986,-0.06405383854438415,-0.16958774958277947,200.69171215383858,0.1812812705185551
