,matlab_index,year_doy,satellite,filename,manual time,SOIT time
37,38,2007108,terra,38_NE_Greenland.2007108.terra.250m.tif,2007-04-18 14:30:00,2007-04-18 12:54:32
38,39,2007109,aqua,39_NE_Greenland.2007109.aqua.250m.tif,2007-04-19 12:20:00,2007-04-19 12:19:54
39,40,2007109,terra,40_NE_Greenland.2007109.terra.250m.tif,2007-04-19 13:35:00,2007-04-19 13:37:24
40,41,2007110,aqua,41_NE_Greenland.2007110.aqua.250m.tif,2007-04-20 13:00:00,2007-04-20 11:24:51
41,42,2007110,terra,42_NE_Greenland.2007110.terra.250m.tif,2007-04-20 14:20:00,2007-04-20 14:20:09
42,43,2007111,aqua,43_NE_Greenland.2007111.aqua.250m.tif,2007-04-21 12:05:00,2007-04-21 12:07:39
43,44,2007111,terra,44_NE_Greenland.2007111.terra.250m.tif,2007-04-21 13:25:00,2007-04-21 13:25:08
44,45,2007112,aqua,45_NE_Greenland.2007112.aqua.250m.tif,2007-04-22 12:50:00,2007-04-22 11:12:38
45,46,2007112,terra,46_NE_Greenland.2007112.terra.250m.tif,2007-04-22 14:05:00,2007-04-22 14:07:55
46,47,2007113,aqua,47_NE_Greenland.2007113.aqua.250m.tif,2007-04-23 11:55:00,2007-04-23 11:55:24
47,48,2007113,terra,48_NE_Greenland.2007113.terra.250m.tif,2007-04-23 13:10:00,2007-04-23 13:12:52
48,49,2007114,aqua,49_NE_Greenland.2007114.aqua.250m.tif,2007-04-24 12:40:00,2007-04-24 12:38:16
49,50,2007114,terra,50_NE_Greenland.2007114.terra.250m.tif,2007-04-24 13:55:00,2007-04-24 13:55:41
50,51,2007115,aqua,51_NE_Greenland.2007115.aqua.250m.tif,2007-04-25 11:40:00,2007-04-25 11:43:10
51,52,2007115,terra,52_NE_Greenland.2007115.terra.250m.tif,2007-04-25 13:00:00,2007-04-25 13:00:36
52,53,2007116,aqua,53_NE_Greenland.2007116.aqua.250m.tif,2007-04-26 12:25:00,2007-04-26 12:26:00
53,54,2007116,terra,54_NE_Greenland.2007116.terra.250m.tif,2007-04-26 13:45:00,2007-04-26 13:43:27
54,55,2007117,aqua,55_NE_Greenland.2007117.aqua.250m.tif,2007-04-27 11:30:00,2007-04-27 11:30:56
55,56,2007117,terra,56_NE_Greenland.2007117.terra.250m.tif,2007-04-27 14:25:00,2007-04-27 12:48:19
56,57,2007118,aqua,57_NE_Greenland.2007118.aqua.250m.tif,2007-04-28 12:15:00,2007-04-28 12:13:46
57,58,2007118,terra,58_NE_Greenland.2007118.terra.250m.tif,2007-04-28 13:30:00,2007-04-28 13:31:12
58,59,2007119,aqua,59_NE_Greenland.2007119.aqua.250m.tif,2007-04-29 12:55:00,2007-04-29 11:18:45
59,60,2007119,terra,60_NE_Greenland.2007119.terra.250m.tif,2007-04-29 14:15:00,2007-04-29 14:13:58
60,61,2007120,aqua,61_NE_Greenland.2007120.aqua.250m.tif,2007-04-30 12:00:00,2007-04-30 12:01:31
61,62,2007120,terra,62_NE_Greenland.2007120.terra.250m.tif,2007-04-30 13:20:00,2007-04-30 13:18:56
62,63,2007121,aqua,63_NE_Greenland.2007121.aqua.250m.tif,2007-05-01 12:45:00,2007-05-01 12:44:24
63,64,2007121,terra,64_NE_Greenland.2007121.terra.250m.tif,2007-05-01 14:00:00,2007-05-01 14:01:44
64,65,2007122,aqua,65_NE_Greenland.2007122.aqua.250m.tif,2007-05-02 11:50:00,2007-05-02 11:49:17
65,66,2007122,terra,66_NE_Greenland.2007122.terra.250m.tif,2007-05-02 13:05:00,2007-05-02 13:06:40
66,67,2007123,aqua,67_NE_Greenland.2007123.aqua.250m.tif,2007-05-03 12:30:00,2007-05-03 12:32:08
67,68,2007123,terra,68_NE_Greenland.2007123.terra.250m.tif,2007-05-03 13:50:00,2007-05-03 13:49:29
68,69,2007124,aqua,69_NE_Greenland.2007124.aqua.250m.tif,2007-05-04 13:15:00,2007-05-04 11:37:04
69,70,2007124,terra,70_NE_Greenland.2007124.terra.250m.tif,2007-05-04 14:30:00,2007-05-04 12:54:23
70,71,2007125,aqua,71_NE_Greenland.2007125.aqua.250m.tif,2007-05-05 12:20:00,2007-05-05 12:19:53
71,72,2007125,terra,72_NE_Greenland.2007125.terra.250m.tif,2007-05-05 13:35:00,2007-05-05 13:37:14
72,73,2007126,aqua,73_NE_Greenland.2007126.aqua.250m.tif,2007-05-06 13:00:00,2007-05-06 11:24:51
73,74,2007126,terra,74_NE_Greenland.2007126.terra.250m.tif,2007-05-06 14:20:00,2007-05-06 14:19:59
74,75,2007127,aqua,75_NE_Greenland.2007127.aqua.250m.tif,2007-05-07 12:05:00,2007-05-07 12:07:38
75,76,2007127,terra,76_NE_Greenland.2007127.terra.250m.tif,2007-05-07 13:25:00,2007-05-07 13:24:58
76,77,2007128,aqua,77_NE_Greenland.2007128.aqua.250m.tif,2007-05-08 12:50:00,2007-05-08 11:12:38
77,78,2007128,terra,78_NE_Greenland.2007128.terra.250m.tif,2007-05-08 14:05:00,2007-05-08 14:07:45
78,79,2007129,aqua,79_NE_Greenland.2007129.aqua.250m.tif,2007-05-09 11:55:00,2007-05-09 11:55:24
79,80,2007129,terra,80_NE_Greenland.2007129.terra.250m.tif,2007-05-09 13:10:00,2007-05-09 13:12:42
80,81,2007130,aqua,81_NE_Greenland.2007130.aqua.250m.tif,2007-05-10 12:40:00,2007-05-10 12:38:16
81,82,2007130,terra,82_NE_Greenland.2007130.terra.250m.tif,2007-05-10 13:55:00,2007-05-10 13:55:31
82,83,2007131,aqua,83_NE_Greenland.2007131.aqua.250m.tif,2007-05-11 11:40:00,2007-05-11 11:43:10
83,84,2007131,terra,84_NE_Greenland.2007131.terra.250m.tif,2007-05-11 13:00:00,2007-05-11 13:00:25
84,85,2007132,aqua,85_NE_Greenland.2007132.aqua.250m.tif,2007-05-12 12:25:00,2007-05-12 12:26:00
85,86,2007132,terra,86_NE_Greenland.2007132.terra.250m.tif,2007-05-12 13:45:00,2007-05-12 13:43:16
86,87,2007133,aqua,87_NE_Greenland.2007133.aqua.250m.tif,2007-05-13 11:30:00,2007-05-13 11:30:56
87,88,2007133,terra,88_NE_Greenland.2007133.terra.250m.tif,2007-05-13 14:25:00,2007-05-13 12:48:08
88,89,2007134,aqua,89_NE_Greenland.2007134.aqua.250m.tif,2007-05-14 12:15:00,2007-05-14 12:13:45
89,90,2007134,terra,90_NE_Greenland.2007134.terra.250m.tif,2007-05-14 13:30:00,2007-05-14 13:31:00
90,91,2007135,aqua,91_NE_Greenland.2007135.aqua.250m.tif,2007-05-15 12:55:00,2007-05-15 11:18:43
91,92,2007135,terra,92_NE_Greenland.2007135.terra.250m.tif,2007-05-15 14:15:00,2007-05-15 14:13:46
92,93,2007136,aqua,93_NE_Greenland.2007136.aqua.250m.tif,2007-05-16 12:00:00,2007-05-16 12:01:30
93,94,2007136,terra,94_NE_Greenland.2007136.terra.250m.tif,2007-05-16 13:20:00,2007-05-16 13:18:44
94,95,2007137,aqua,95_NE_Greenland.2007137.aqua.250m.tif,2007-05-17 12:45:00,2007-05-17 12:44:23
95,96,2007137,terra,96_NE_Greenland.2007137.terra.250m.tif,2007-05-17 14:00:00,2007-05-17 14:01:32
96,97,2007138,aqua,97_NE_Greenland.2007138.aqua.250m.tif,2007-05-18 11:50:00,2007-05-18 11:49:16
97,98,2007138,terra,98_NE_Greenland.2007138.terra.250m.tif,2007-05-18 13:05:00,2007-05-18 13:06:27
98,99,2007139,aqua,99_NE_Greenland.2007139.aqua.250m.tif,2007-05-19 12:30:00,2007-05-19 12:32:07
99,100,2007139,terra,100_NE_Greenland.2007139.terra.250m.tif,2007-05-19 13:50:00,2007-05-19 13:49:16
100,101,2007140,aqua,101_NE_Greenland.2007140.aqua.250m.tif,2007-05-20 13:15:00,2007-05-20 11:37:02
101,102,2007140,terra,102_NE_Greenland.2007140.terra.250m.tif,2007-05-20 14:30:00,2007-05-20 12:54:10
102,103,2007141,aqua,103_NE_Greenland.2007141.aqua.250m.tif,2007-05-21 12:20:00,2007-05-21 12:19:51
103,104,2007141,terra,104_NE_Greenland.2007141.terra.250m.tif,2007-05-21 13:35:00,2007-05-21 13:37:01
104,105,2007142,aqua,105_NE_Greenland.2007142.aqua.250m.tif,2007-05-22 13:00:00,2007-05-22 11:24:48
105,106,2007142,terra,106_NE_Greenland.2007142.terra.250m.tif,2007-05-22 14:20:00,2007-05-22 14:19:46
106,107,2007143,aqua,107_NE_Greenland.2007143.aqua.250m.tif,2007-05-23 12:05:00,2007-05-23 12:07:36
107,108,2007143,terra,108_NE_Greenland.2007143.terra.250m.tif,2007-05-23 13:25:00,2007-05-23 13:24:45
108,109,2007144,aqua,109_NE_Greenland.2007144.aqua.250m.tif,2007-05-24 12:50:00,2007-05-24 11:12:35
109,110,2007144,terra,110_NE_Greenland.2007144.terra.250m.tif,2007-05-24 14:05:00,2007-05-24 14:07:32
110,111,2007145,aqua,111_NE_Greenland.2007145.aqua.250m.tif,2007-05-25 11:55:00,2007-05-25 11:55:21
111,112,2007145,terra,112_NE_Greenland.2007145.terra.250m.tif,2007-05-25 13:10:00,2007-05-25 13:12:29
112,113,2007146,aqua,113_NE_Greenland.2007146.aqua.250m.tif,2007-05-26 12:40:00,2007-05-26 12:38:13
113,114,2007146,terra,114_NE_Greenland.2007146.terra.250m.tif,2007-05-26 13:55:00,2007-05-26 13:55:22
114,115,2007147,aqua,115_NE_Greenland.2007147.aqua.250m.tif,2007-05-27 11:40:00,2007-05-27 11:43:06
115,116,2007147,terra,116_NE_Greenland.2007147.terra.250m.tif,2007-05-27 13:00:00,2007-05-27 13:00:19
116,117,2007148,aqua,117_NE_Greenland.2007148.aqua.250m.tif,2007-05-28 12:25:00,2007-05-28 12:25:56
117,118,2007148,terra,118_NE_Greenland.2007148.terra.250m.tif,2007-05-28 13:45:00,2007-05-28 13:43:11
118,119,2007149,aqua,119_NE_Greenland.2007149.aqua.250m.tif,2007-05-29 11:30:00,2007-05-29 11:30:52
119,120,2007149,terra,120_NE_Greenland.2007149.terra.250m.tif,2007-05-29 14:25:00,2007-05-29 12:48:03
120,121,2007150,aqua,121_NE_Greenland.2007150.aqua.250m.tif,2007-05-30 12:15:00,2007-05-30 12:13:40
121,122,2007150,terra,122_NE_Greenland.2007150.terra.250m.tif,2007-05-30 13:30:00,2007-05-30 13:30:57
122,123,2007151,aqua,123_NE_Greenland.2007151.aqua.250m.tif,2007-05-31 12:55:00,2007-05-31 11:18:38
123,124,2007151,terra,124_NE_Greenland.2007151.terra.250m.tif,2007-05-31 14:15:00,2007-05-31 14:13:44
124,125,2007152,aqua,125_NE_Greenland.2007152.aqua.250m.tif,2007-06-01 12:00:00,2007-06-01 12:01:25
125,126,2007152,terra,126_NE_Greenland.2007152.terra.250m.tif,2007-06-01 13:20:00,2007-06-01 13:18:43
126,127,2007153,aqua,127_NE_Greenland.2007153.aqua.250m.tif,2007-06-02 12:45:00,2007-06-02 12:44:18
127,128,2007153,terra,128_NE_Greenland.2007153.terra.250m.tif,2007-06-02 14:00:00,2007-06-02 14:01:32
128,129,2007154,aqua,129_NE_Greenland.2007154.aqua.250m.tif,2007-06-03 11:50:00,2007-06-03 11:49:10
129,130,2007154,terra,130_NE_Greenland.2007154.terra.250m.tif,2007-06-03 13:05:00,2007-06-03 13:06:30
130,131,2007155,aqua,131_NE_Greenland.2007155.aqua.250m.tif,2007-06-04 12:30:00,2007-06-04 12:32:01
131,132,2007155,terra,132_NE_Greenland.2007155.terra.250m.tif,2007-06-04 13:50:00,2007-06-04 13:49:20
132,133,2007156,aqua,133_NE_Greenland.2007156.aqua.250m.tif,2007-06-05 13:15:00,2007-06-05 11:36:56
133,134,2007156,terra,134_NE_Greenland.2007156.terra.250m.tif,2007-06-05 14:30:00,2007-06-05 12:54:15
134,135,2007157,aqua,135_NE_Greenland.2007157.aqua.250m.tif,2007-06-06 12:20:00,2007-06-06 12:19:45
135,136,2007157,terra,136_NE_Greenland.2007157.terra.250m.tif,2007-06-06 13:35:00,2007-06-06 13:37:08
136,137,2007158,aqua,137_NE_Greenland.2007158.aqua.250m.tif,2007-06-07 13:00:00,2007-06-07 11:24:41
137,138,2007158,terra,138_NE_Greenland.2007158.terra.250m.tif,2007-06-07 14:20:00,2007-06-07 14:19:54
138,139,2007159,aqua,139_NE_Greenland.2007159.aqua.250m.tif,2007-06-08 12:05:00,2007-06-08 12:07:29
139,140,2007159,terra,140_NE_Greenland.2007159.terra.250m.tif,2007-06-08 13:25:00,2007-06-08 13:24:55
140,141,2007160,aqua,141_NE_Greenland.2007160.aqua.250m.tif,2007-06-09 12:50:00,2007-06-09 11:12:28
141,142,2007160,terra,142_NE_Greenland.2007160.terra.250m.tif,2007-06-09 14:05:00,2007-06-09 14:07:43
142,143,2007161,aqua,143_NE_Greenland.2007161.aqua.250m.tif,2007-06-10 11:55:00,2007-06-10 11:55:13
143,144,2007161,terra,144_NE_Greenland.2007161.terra.250m.tif,2007-06-10 13:10:00,2007-06-10 13:12:41
144,145,2007162,aqua,145_NE_Greenland.2007162.aqua.250m.tif,2007-06-11 12:40:00,2007-06-11 12:38:05
145,146,2007162,terra,146_NE_Greenland.2007162.terra.250m.tif,2007-06-11 13:55:00,2007-06-11 13:55:31
146,147,2007163,aqua,147_NE_Greenland.2007163.aqua.250m.tif,2007-06-12 11:40:00,2007-06-12 11:42:58
147,148,2007163,terra,148_NE_Greenland.2007163.terra.250m.tif,2007-06-12 13:00:00,2007-06-12 13:00:27
148,149,2007164,aqua,149_NE_Greenland.2007164.aqua.250m.tif,2007-06-13 12:25:00,2007-06-13 12:25:48
149,150,2007164,terra,150_NE_Greenland.2007164.terra.250m.tif,2007-06-13 13:45:00,2007-06-13 13:43:18
150,151,2007165,aqua,151_NE_Greenland.2007165.aqua.250m.tif,2007-06-14 11:30:00,2007-06-14 11:30:44
151,152,2007165,terra,152_NE_Greenland.2007165.terra.250m.tif,2007-06-14 14:25:00,2007-06-14 12:48:11
152,153,2007166,aqua,153_NE_Greenland.2007166.aqua.250m.tif,2007-06-15 12:15:00,2007-06-15 12:13:32
153,154,2007166,terra,154_NE_Greenland.2007166.terra.250m.tif,2007-06-15 13:30:00,2007-06-15 13:31:05
154,155,2007167,aqua,155_NE_Greenland.2007167.aqua.250m.tif,2007-06-16 12:55:00,2007-06-16 11:18:30
155,156,2007167,terra,156_NE_Greenland.2007167.terra.250m.tif,2007-06-16 14:15:00,2007-06-16 14:13:52
156,157,2007168,aqua,157_NE_Greenland.2007168.aqua.250m.tif,2007-06-17 12:00:00,2007-06-17 12:01:16
157,158,2007168,terra,158_NE_Greenland.2007168.terra.250m.tif,2007-06-17 13:20:00,2007-06-17 13:18:51
158,159,2007169,aqua,159_NE_Greenland.2007169.aqua.250m.tif,2007-06-18 12:45:00,2007-06-18 12:44:09
159,160,2007169,terra,160_NE_Greenland.2007169.terra.250m.tif,2007-06-18 14:00:00,2007-06-18 14:01:40
160,161,2007170,aqua,161_NE_Greenland.2007170.aqua.250m.tif,2007-06-19 11:50:00,2007-06-19 11:49:01
161,162,2007170,terra,162_NE_Greenland.2007170.terra.250m.tif,2007-06-19 13:05:00,2007-06-19 13:06:37
162,163,2007171,aqua,163_NE_Greenland.2007171.aqua.250m.tif,2007-06-20 12:30:00,2007-06-20 12:31:51
163,164,2007171,terra,164_NE_Greenland.2007171.terra.250m.tif,2007-06-20 13:50:00,2007-06-20 13:49:28
164,165,2007172,aqua,165_NE_Greenland.2007172.aqua.250m.tif,2007-06-21 13:15:00,2007-06-21 11:36:46
165,166,2007172,terra,166_NE_Greenland.2007172.terra.250m.tif,2007-06-21 14:30:00,2007-06-21 12:54:22
166,167,2007173,aqua,167_NE_Greenland.2007173.aqua.250m.tif,2007-06-22 12:20:00,2007-06-22 12:19:35
167,168,2007173,terra,168_NE_Greenland.2007173.terra.250m.tif,2007-06-22 13:35:00,2007-06-22 13:37:15
168,169,2007174,aqua,169_NE_Greenland.2007174.aqua.250m.tif,2007-06-23 13:00:00,2007-06-23 11:24:31
169,170,2007174,terra,170_NE_Greenland.2007174.terra.250m.tif,2007-06-23 14:20:00,2007-06-23 14:20:01
170,171,2007175,aqua,171_NE_Greenland.2007175.aqua.250m.tif,2007-06-24 12:05:00,2007-06-24 12:07:18
171,172,2007175,terra,172_NE_Greenland.2007175.terra.250m.tif,2007-06-24 13:25:00,2007-06-24 13:25:01
172,173,2007176,aqua,173_NE_Greenland.2007176.aqua.250m.tif,2007-06-25 12:50:00,2007-06-25 11:12:17
173,174,2007176,terra,174_NE_Greenland.2007176.terra.250m.tif,2007-06-25 14:05:00,2007-06-25 14:07:49
174,175,2007177,aqua,175_NE_Greenland.2007177.aqua.250m.tif,2007-06-26 11:55:00,2007-06-26 11:55:03
175,176,2007177,terra,176_NE_Greenland.2007177.terra.250m.tif,2007-06-26 13:10:00,2007-06-26 13:12:48
176,177,2007178,aqua,177_NE_Greenland.2007178.aqua.250m.tif,2007-06-27 12:40:00,2007-06-27 12:37:54
177,178,2007178,terra,178_NE_Greenland.2007178.terra.250m.tif,2007-06-27 13:55:00,2007-06-27 13:55:38
178,179,2007179,aqua,179_NE_Greenland.2007179.aqua.250m.tif,2007-06-28 11:40:00,2007-06-28 11:42:47
179,180,2007179,terra,180_NE_Greenland.2007179.terra.250m.tif,2007-06-28 13:00:00,2007-06-28 13:00:34
180,181,2007180,aqua,181_NE_Greenland.2007180.aqua.250m.tif,2007-06-29 12:25:00,2007-06-29 12:25:37
181,182,2007180,terra,182_NE_Greenland.2007180.terra.250m.tif,2007-06-29 13:45:00,2007-06-29 13:43:25
182,183,2007181,aqua,183_NE_Greenland.2007181.aqua.250m.tif,2007-06-30 11:30:00,2007-06-30 11:30:32
183,184,2007181,terra,184_NE_Greenland.2007181.terra.250m.tif,2007-06-30 14:25:00,2007-06-30 12:48:19
184,185,2007182,aqua,185_NE_Greenland.2007182.aqua.250m.tif,2007-07-01 12:15:00,2007-07-01 12:13:20
185,186,2007182,terra,186_NE_Greenland.2007182.terra.250m.tif,2007-07-01 13:30:00,2007-07-01 13:31:12
186,187,2007183,aqua,187_NE_Greenland.2007183.aqua.250m.tif,2007-07-02 12:55:00,2007-07-02 11:18:18
187,188,2007183,terra,188_NE_Greenland.2007183.terra.250m.tif,2007-07-02 14:15:00,2007-07-02 14:13:59
188,189,2007184,aqua,189_NE_Greenland.2007184.aqua.250m.tif,2007-07-03 12:00:00,2007-07-03 12:01:04
189,190,2007184,terra,190_NE_Greenland.2007184.terra.250m.tif,2007-07-03 13:20:00,2007-07-03 13:18:59
190,191,2007185,aqua,191_NE_Greenland.2007185.aqua.250m.tif,2007-07-04 12:45:00,2007-07-04 12:43:56
191,192,2007185,terra,192_NE_Greenland.2007185.terra.250m.tif,2007-07-04 14:00:00,2007-07-04 14:01:47
192,193,2007186,aqua,193_NE_Greenland.2007186.aqua.250m.tif,2007-07-05 11:50:00,2007-07-05 11:48:48
193,194,2007186,terra,194_NE_Greenland.2007186.terra.250m.tif,2007-07-05 13:05:00,2007-07-05 13:06:45
194,195,2007187,aqua,195_NE_Greenland.2007187.aqua.250m.tif,2007-07-06 12:30:00,2007-07-06 12:31:39
195,196,2007187,terra,196_NE_Greenland.2007187.terra.250m.tif,2007-07-06 13:50:00,2007-07-06 13:49:35
196,197,2007188,aqua,197_NE_Greenland.2007188.aqua.250m.tif,2007-07-07 13:15:00,2007-07-07 11:36:33
197,198,2007188,terra,198_NE_Greenland.2007188.terra.250m.tif,2007-07-07 14:30:00,2007-07-07 12:54:30
198,199,2007189,aqua,199_NE_Greenland.2007189.aqua.250m.tif,2007-07-08 12:20:00,2007-07-08 12:19:22
199,200,2007189,terra,200_NE_Greenland.2007189.terra.250m.tif,2007-07-08 13:35:00,2007-07-08 13:37:22
200,201,2007190,aqua,201_NE_Greenland.2007190.aqua.250m.tif,2007-07-09 13:00:00,2007-07-09 11:24:18
201,202,2007190,terra,202_NE_Greenland.2007190.terra.250m.tif,2007-07-09 14:20:00,2007-07-09 14:20:08
202,203,2007191,aqua,203_NE_Greenland.2007191.aqua.250m.tif,2007-07-10 12:05:00,2007-07-10 12:07:05
203,204,2007191,terra,204_NE_Greenland.2007191.terra.250m.tif,2007-07-10 13:25:00,2007-07-10 13:25:09
204,205,2007192,aqua,205_NE_Greenland.2007192.aqua.250m.tif,2007-07-11 12:50:00,2007-07-11 11:12:04
205,206,2007192,terra,206_NE_Greenland.2007192.terra.250m.tif,2007-07-11 14:05:00,2007-07-11 14:07:57
206,207,2007193,aqua,207_NE_Greenland.2007193.aqua.250m.tif,2007-07-12 11:55:00,2007-07-12 11:54:49
207,208,2007193,terra,208_NE_Greenland.2007193.terra.250m.tif,2007-07-12 13:10:00,2007-07-12 13:12:55
208,209,2007194,aqua,209_NE_Greenland.2007194.aqua.250m.tif,2007-07-13 12:40:00,2007-07-13 12:37:41
209,210,2007194,terra,210_NE_Greenland.2007194.terra.250m.tif,2007-07-13 13:55:00,2007-07-13 13:55:44
210,211,2007195,aqua,211_NE_Greenland.2007195.aqua.250m.tif,2007-07-14 11:40:00,2007-07-14 11:42:34
211,212,2007195,terra,212_NE_Greenland.2007195.terra.250m.tif,2007-07-14 13:00:00,2007-07-14 13:00:40
212,213,2007196,aqua,213_NE_Greenland.2007196.aqua.250m.tif,2007-07-15 12:25:00,2007-07-15 12:25:26
213,214,2007196,terra,214_NE_Greenland.2007196.terra.250m.tif,2007-07-15 13:45:00,2007-07-15 13:43:32
214,215,2007197,aqua,215_NE_Greenland.2007197.aqua.250m.tif,2007-07-16 11:30:00,2007-07-16 11:30:24
215,216,2007197,terra,216_NE_Greenland.2007197.terra.250m.tif,2007-07-16 14:25:00,2007-07-16 12:48:25
216,217,2007198,aqua,217_NE_Greenland.2007198.aqua.250m.tif,2007-07-17 12:15:00,2007-07-17 12:13:13
217,218,2007198,terra,218_NE_Greenland.2007198.terra.250m.tif,2007-07-17 13:30:00,2007-07-17 13:31:18
218,219,2007199,aqua,219_NE_Greenland.2007199.aqua.250m.tif,2007-07-18 12:55:00,2007-07-18 11:18:10
219,220,2007199,terra,220_NE_Greenland.2007199.terra.250m.tif,2007-07-18 14:15:00,2007-07-18 14:14:05
220,221,2007200,aqua,221_NE_Greenland.2007200.aqua.250m.tif,2007-07-19 12:00:00,2007-07-19 12:00:58
221,222,2007200,terra,222_NE_Greenland.2007200.terra.250m.tif,2007-07-19 13:20:00,2007-07-19 13:19:04
222,223,2007201,aqua,223_NE_Greenland.2007201.aqua.250m.tif,2007-07-20 12:45:00,2007-07-20 12:43:51
223,224,2007201,terra,224_NE_Greenland.2007201.terra.250m.tif,2007-07-20 14:00:00,2007-07-20 14:01:53
224,225,2007202,aqua,225_NE_Greenland.2007202.aqua.250m.tif,2007-07-21 11:50:00,2007-07-21 11:48:44
225,226,2007202,terra,226_NE_Greenland.2007202.terra.250m.tif,2007-07-21 13:05:00,2007-07-21 13:06:50
226,227,2007203,aqua,227_NE_Greenland.2007203.aqua.250m.tif,2007-07-22 12:30:00,2007-07-22 12:31:35
227,228,2007203,terra,228_NE_Greenland.2007203.terra.250m.tif,2007-07-22 13:50:00,2007-07-22 13:49:40
